鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
台東市,房地(土地+建物),臺東縣臺東市豐榮路４１巷１０號,73.5,住,,,1050923,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,760903.0,74.45,4,2,3,有,無,4100000,55071.0,,0.0,0,,RPRNMLKKJILFFAV88CA,66.96,7.49,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市中山路１９５之１號,419.0,住,,,1050908,土地1建物1車位0,全,一層,透天厝,住家用,木造,360405.0,12.57,0,0,0,無,無,27880000,2217979.0,,0.0,0,地上有一未保存鐵皮屋建物面積266平方公尺,RPTNMLLKJILFFAV56CA,12.57,0.0,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市更生路５７３巷６５號,155.0,住,,,1051103,土地3建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050810.0,216.67,5,2,6,有,無,12300000,56768.0,,0.0,0,,RPPNMLLKJILFFAV78CA,201.98,14.69,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市強國街３０４巷１８號,96.0,住,,,1050922,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690512.0,112.15,3,2,2,有,無,7200000,64200.0,,0.0,0,,RPVNMLOKJILFFAV07CA,112.15,0.0,0.0,,,106_01
台東市,土地,台東段3-464地號,465.0,住,,,1050907,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17500000,37634.0,,0.0,0,,RPUNMLKKJILFFAV56CA,0.0,0.0,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市精誠路１１０號,52.0,住,,,1050920,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,720604.0,69.83,4,2,2,有,無,2200000,31505.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLSJJILFFAV96CA,65.54,4.3,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市永樂路１７０巷６號,180.4,住,,,1050922,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050727.0,269.84,5,2,6,有,無,13500000,50030.0,,0.0,0,,RPQNMLTJJILFFAV96CA,251.06,18.78,0.0,,,106_01
綠島鄉,房地(土地+建物),臺東縣綠島鄉大白沙３２號,2541.56,其他,,,1051018,土地1建物1車位0,一層,一層,農舍,農舍,鋼筋混凝土造,1000121.0,261.65,5,2,5,有,無,3750000,,,0.0,0,此交易為土地價格建物為買方出資所建,RPPOMLOKJILFFAV56CA,261.65,0.0,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市中興路二段４５０巷２６號,25.0,住,,,1051017,土地1建物2車位0,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,850628.0,124.01,3,2,2,有,有,4650000,37497.0,,0.0,0,,RPXNMLQKJILFFAV47CA,108.83,3.48,11.65,,,106_01
台東市,房地(土地+建物),臺東縣臺東市長安街６４巷５號,83.0,住,,,1051010,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,620126.0,94.16,3,2,1,有,無,3980000,42268.0,,0.0,0,,RPOOMLQKJILFFAV66CA,94.16,0.0,0.0,,,106_01
