鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
竹山鎮,房地(土地+建物),南投縣竹山鎮大義街１２３巷２０號,109.48,住,,,1060302,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041225,147.28,4,2,3,有,無,6550000,44473.0,,0.0,0,,RPQNMLSJLHMFFDM09CA,138.36,0.0,8.92,,,106_02
埔里鎮,土地,忠義段570地號,147.01,商,,,1060125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7900000,53738.0,,0.0,0,,RPPNMLSJLHMFFCM88CA,0.0,0.0,0.0,,,106_02
國姓鄉,土地,埔源段804地號,3670.0,,山坡地保育區,林業用地,1060216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,204.0,,0.0,0,土地及地上農作物,RPQNMLSJLHMFFCM98CA,0.0,0.0,0.0,,,106_02
埔里鎮,土地,仁愛段524地號,22.85,住,,,1060124,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,16630.0,,0.0,0,1.親友、員工或其他特殊關係間之交易。2.其中三筆係為共有土地買賣本土地面積小、係無法合法申建房屋故買賣價格較低.3.其中乙筆地號部份有他人佔用.4.其中二筆地號供做現有道路使用.,RPRNMLTLLHMFFCM76CA,0.0,0.0,0.0,,,106_02
國姓鄉,土地,北山坑段557-2地號,1040.5,,山坡地保育區,農牧用地,1060215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,360000,346.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLKKLHMFFCM28CA,0.0,0.0,0.0,,,106_02
國姓鄉,房地(土地+建物),南投縣國姓鄉北原路３３之２號,368.0,,山坡地保育區,丙種建築用地,1051229,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0910103,345.23,10,3,6,有,無,7000000,20276.0,,0.0,0,,RPUNMLRKLHMFFCM76CA,307.08,0.0,38.15,,,106_02
埔里鎮,土地,忠信段23地號,219.0,,鄉村區,乙種建築用地,1060207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,34247.0,,0.0,0,,RPUNMLQKLHMFFCM66CA,0.0,0.0,0.0,,,106_02
埔里鎮,建物,南投縣埔里鎮?吉巷２３號,0.0,,,,1060207,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050901,319.08,7,2,7,有,無,5000000,15670.0,,0.0,0,,RPVNMLQKLHMFFCM76CA,300.07,0.0,19.01,,,106_02
竹山鎮,房地(土地+建物),南投縣竹山鎮前山路一段92號,45.0,住,,,1060210,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0640127,114.33,4,2,2,有,無,1800000,15744.0,,0.0,0,,RPPNMLTJLHMFFDM56DA,114.34,0.0,0.0,,,106_02
草屯鎮,土地,中原段740-2地號,2360.63,,特定農業區,農牧用地,1060217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12800000,5422.0,,0.0,0,,RPRNMLQJLHMFFBM88DA,0.0,0.0,0.0,,,106_02
草屯鎮,土地,復興段402地號,90.34,,鄉村區,乙種建築用地,1060115,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,880000,9741.0,,0.0,0,含增建或未登記建物。,RPPNMLKLLHMFFBM28DA,0.0,0.0,0.0,,,106_02
水里鄉,土地,南光段543地號,70.0,住,,,1060217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,15714.0,,0.0,0,,RPPNMLTJLHMFFEM66DA,0.0,0.0,0.0,,,106_02
信義鄉,土地,羅娜段956地號,260.0,,一般農業區,農牧用地,1060224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,1538.0,,0.0,0,,RPPNMLKKLHMFFEM48DA,0.0,0.0,0.0,,,106_02
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉南投縣鹿谷鄉八德街120巷56號,64.36,住,,,1060219,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860110,216.72,5,2,3,有,無,4500000,20764.0,,0.0,0,本件買賣價金包含停車位1個,RPVNMLNKLHMFFDM66DA,151.61,24.98,4.0,,,106_02
草屯鎮,土地,將軍段442-1地號,413.42,,鄉村區,乙種建築用地,1060223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8750000,21165.0,,0.0,0,含增建或未登記建物。受債權債務影響或債務抵償之交易。,RPPNMLSJLHMFFBM88DA,0.0,0.0,0.0,,,106_02
仁愛鄉,土地,眉溪段38地號,7780.0,,森林區,農牧用地,1060117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,154.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLSJLHMFFCM98CA,0.0,0.0,0.0,,,106_02
國姓鄉,土地,大坪段277地號,112.0,,山坡地保育區,丙種建築用地,1060116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,202720,1810.0,,0.0,0,向政府機關承購之案件。,RPPNMLTJLHMFFCM98CA,0.0,0.0,0.0,,,106_02
埔里鎮,土地,九芎林段214地號,74.56,,山坡地保育區,農牧用地,1060216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,421264,5650.0,,0.0,0,國有地,RPQNMLTJLHMFFCM09CA,0.0,0.0,0.0,,,106_02
國姓鄉,土地,水長流段59-122地號,2706.0,,特定農業區,農牧用地,1051226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8200000,3030.0,,0.0,0,,RPRNMLTJLHMFFCM56CA,0.0,0.0,0.0,,,106_02
埔里鎮,土地,梅林段593地號,87.25,住,,,1060217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1625000,18625.0,,0.0,0,買方有3人各買1/6,RPWNMLKMLHMFFCM09CA,0.0,0.0,0.0,,,106_02
埔里鎮,土地,小埔社段191-994地號,5465.0,,山坡地保育區,農牧用地,1051208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6224543,1139.0,,0.0,0,,RPSNMLMLLHMFFCM78CA,0.0,0.0,0.0,,,106_02
埔里鎮,土地,小埔社段191-995地號,5365.0,,山坡地保育區,農牧用地,1051208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6224543,1160.0,,0.0,0,,RPTNMLMLLHMFFCM88CA,0.0,0.0,0.0,,,106_02
埔里鎮,土地,史港段681地號,929.52,,特定農業區,農牧用地,1051017,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5340000,5745.0,,0.0,0,,RPSNMLSJLHMFFCM56CA,0.0,0.0,0.0,,,106_02
埔里鎮,土地,桃米坑段1939地號,1080.0,,山坡地保育區,農牧用地,1060203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1820000,1685.0,,0.0,0,,RPWNMLRJLHMFFCM86CA,0.0,0.0,0.0,,,106_02
竹山鎮,土地,德興段104地號,1313.22,,特定農業區,農牧用地,1060117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,685.0,,0.0,0,,RPPOMLNKLHMFFDM68CA,0.0,0.0,0.0,,,106_02
竹山鎮,土地,嶺頂段218地號,10594.71,,森林區,農牧用地,1060124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,283.0,,0.0,0,二人承買,RPTNMLSJLHMFFDM76CA,0.0,0.0,0.0,,,106_02
竹山鎮,土地,枋平段501地號,711.0,,一般農業區,農牧用地,1060124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,2250.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLRJLHMFFDM66CA,0.0,0.0,0.0,,,106_02
草屯鎮,房地(土地+建物),南投縣草屯鎮立人路２４３號,121.0,,特定農業區,甲種建築用地,1060225,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760706,153.44,2,3,2,有,無,3000000,19552.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLOKLHMFFBM48CA,146.96,0.0,6.48,,,106_02
草屯鎮,土地,新虎山段922地號,189.68,住,,,1060303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6311600,33275.0,,0.0,0,親友特殊關係間之交易。,RPRNMLKKLHMFFBM28CA,0.0,0.0,0.0,,,106_02
草屯鎮,土地,碧峰段857地號,20.74,,鄉村區,乙種建築用地,1060214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,5786.0,,0.0,0,,RPPNMLTJLHMFFBM88CA,0.0,0.0,0.0,,,106_02
草屯鎮,房地(土地+建物),南投縣草屯鎮中山街１８０號,92.0,商,,,1060215,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0550117,240.6,3,2,2,有,無,19820000,82377.0,,0.0,0,權利人為2人,RPVNMLKKLHMFFBM68CA,240.6,0.0,0.0,,,106_02
草屯鎮,房地(土地+建物),南投縣草屯鎮青宅巷６２之６號,285.63,,鄉村區,乙種建築用地,1060109,土地2建物2車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820318,320.43,6,4,4,有,無,3240000,10111.0,,0.0,0,二親等買賣二棟建物格局各3房2廳2衛,RPRNMLTJLHMFFBM09CA,316.03,0.0,4.4,,,106_02
中寮鄉,房地(土地+建物),南投縣中寮鄉永平路347之7號,72.55,住,,,1060206,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0820114,112.91,3,1,3,有,無,2520000,22319.0,,0.0,0,,RPROMLMLLHMFFAM58CA,112.91,0.0,0.0,,,106_02
中寮鄉,土地,分水寮段91-3地號,2885.0,,山坡地保育區,農牧用地,1051223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2550000,884.0,,0.0,0,,RPWNMLMLLHMFFAM98CA,0.0,0.0,0.0,,,106_02
