鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
五結鄉,土地,大吉二段714-9地號,7.74,,一般農業區,甲種建築用地,1051230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,191900,24793.0,,0.0,0,,RPWOMLQKKHMFFAG68CA,0.0,0.0,0.0,,,106_02
蘇澳鎮,土地,龍德段210地號,208.0,,工業區,丁種建築用地,1051206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,9135.0,,0.0,0,,RPRNMLNJLHMFFAG77CA,0.0,0.0,0.0,,,106_02
員山鄉,土地,內湖一段11地號,8007.8,,山坡地保育區,農牧用地,1060108,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,637.0,,0.0,0,,RPXNMLNJKHMFFBG38CA,0.0,0.0,0.0,,,106_02
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉溫泉路３７號五樓之九,3.24,商,,,1060109,土地2建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,861125.0,43.0,1,1,1,有,有,3350000,77907.0,,0.0,0,,RPOOMLNJKHMFFBG57CA,30.4,0.0,0.96,,,106_02
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市建業路６８巷７６弄２７號,171.97,住,,,1051230,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,991230.0,175.2,3,2,2,有,無,12300000,70205.0,,0.0,0,父子間買賣,RPPNMLOJKHMFFBG67CA,142.89,26.52,5.79,,,106_02
員山鄉,土地,外員段527地號,213.26,住,,,1051220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,23446.0,,0.0,0,,RPSOMLRJKHMFFBG38CA,0.0,0.0,0.0,,,106_02
員山鄉,土地,外員段526地號,175.08,農,,,1060123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1588000,9070.0,,0.0,0,,RPTOMLRJKHMFFBG48CA,0.0,0.0,0.0,,,106_02
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉奇立丹路195巷35號,111.75,,鄉村區,乙種建築用地,1051220,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,711016.0,120.36,2,1,1,有,無,7500000,62313.0,,0.0,0,,RPSOMLOLKHMFFBG28CA,120.36,0.0,0.0,,,106_02
大同鄉,土地,碼崙段392地號,112.0,,鄉村區,乙種建築用地,1060113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130000,1161.0,,0.0,0,早期口頭約定朋友關係,RPTNMLMJKHMFFAG97EA,0.0,0.0,0.0,,,106_02
大同鄉,土地,南山段731地號,1000.0,,山坡地保育區,農牧用地,1060113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,300.0,,0.0,0,親戚關係,RPRPMLNJKHMFFAG08EA,0.0,0.0,0.0,,,106_02
五結鄉,房地(土地+建物),宜蘭縣五結鄉傳藝路一段５６巷９之３號,119.0,,特定農業區,甲種建築用地,1060105,土地2建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1050923.0,214.15,4,2,5,有,無,10600000,49498.0,,0.0,0,,RPUNMLMLKHMFFAG28EA,195.1,12.5,6.55,,,106_02
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮大坑路200號8樓之3,25.17,住,,,1051230,土地1建物1車位1,八層,十七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1050516.0,111.25,0,0,0,無,有,7000000,62921.0,坡道平面,0.0,850000,,RPQNMLSJKHMFFBG28DA,0.0,0.0,0.0,,,106_02
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉永美路二段８３巷４０號,145.0,,特定農業區,甲種建築用地,1051223,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,840615.0,147.93,0,0,1,無,無,2600000,17576.0,,0.0,0,本案為二親等買賣、本案為2不動產標的,RPVNMLRJKHMFFBG78EA,115.88,5.94,5.94,,,106_02
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市縣政一街96巷7弄7號,135.4,住,,,1051230,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,940721.0,267.04,4,2,4,有,無,12000000,44937.0,,0.0,0,,RPQNMLRJKHMFFBG08CA,237.81,5.26,23.97,,,106_02
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市延平路６０巷５０弄１３號,97.27,住,,,1060108,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,890314.0,180.35,4,3,3,有,無,9100000,50457.0,,0.0,0,,RPXOMLNJKHMFFBG48CA,160.2,1.42,18.73,,,106_02
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉化龍街８巷８號五樓之二,10.4,住,,,1060119,土地1建物1車位0,五層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860811.0,51.9,1,1,1,有,有,2800000,53950.0,,0.0,0,,RPQNMLTJKHMFFBG28CA,30.0,0.0,2.0,,,106_02
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市農權路三段１９７巷１２弄５號,84.0,住,,,1051230,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,690909.0,98.94,3,2,2,有,無,5680000,57409.0,,0.0,0,,RPPOMLOKKHMFFBG87CA,98.94,0.0,0.0,,,106_02
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉長春路１７８巷２２號,105.0,,特定農業區,甲種建築用地,1060109,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1011119.0,179.54,4,2,5,有,無,9990000,55642.0,,0.0,0,,RPPNMLPLKHMFFAG87CA,160.03,0.0,19.51,,,106_02
五結鄉,土地,利工段661-8地號,715.03,,工業區,丁種建築用地,1060106,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17428800,24375.0,,0.0,0,,RPUNMLMLKHMFFAG08CA,0.0,0.0,0.0,,,106_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大埔中路２６５巷２１號,106.68,,鄉村區,乙種建築用地,1060112,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040806.0,199.23,4,2,5,有,無,8250000,41409.0,,0.0,0,本建物有增建,RPQPMLQKKHMFFAG18CA,183.93,0.0,15.3,,,106_02
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結鄉大吉三路302巷6弄8號,83.32,,一般農業區,甲種建築用地,1051230,土地6建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1051111.0,160.19,4,3,4,有,無,7500000,46819.0,,0.0,0,,RPPOMLKLKHMFFAG47CA,149.12,0.0,11.07,,,106_02
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結鄉大吉三路302巷6弄20號,116.48,,一般農業區,甲種建築用地,1051230,土地6建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1051111.0,168.8,4,3,4,有,無,7800000,46209.0,,0.0,0,,RPUOMLKLKHMFFAG97CA,162.03,0.0,6.77,,,106_02
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結鄉大吉三路302巷6弄15號,114.79,,一般農業區,甲種建築用地,1051230,土地6建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1051111.0,167.74,4,3,4,有,無,8300000,49481.0,,0.0,0,,RPOOMLLLKHMFFAG47CA,156.61,0.0,11.13,,,106_02
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮龍祥二路７巷５５號,78.05,,工業區,丁種建築用地,1060115,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041110.0,170.91,4,2,3,有,無,6280000,36744.0,,0.0,0,,RPOQMLNJKHMFFAG67CA,152.23,3.51,15.17,,,106_02
五結鄉,房地(土地+建物),宜蘭縣五結鄉孝威二路６５巷９號,86.0,,特定農業區,甲種建築用地,1060113,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1040416.0,168.11,4,2,4,有,無,7700000,45803.0,,0.0,0,,RPUNMLQJKHMFFAG28CA,155.18,0.0,12.93,,,106_02
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮隘界路２０１號,81.0,住,,,1060113,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040416.0,159.32,4,1,4,有,無,6900000,43309.0,,0.0,0,,RPOOMLQJKHMFFAG77CA,148.89,0.0,10.43,,,106_02
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮建民街１９號,100.45,住,,,1051222,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,950103.0,208.09,3,1,3,有,無,14000000,67279.0,,0.0,0,,RPPOMLQJKHMFFAG87CA,175.15,16.8,16.14,,,106_02
五結鄉,土地,利工段186-8地號,9541.05,,工業區,丁種建築用地,1060106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,89361474,9366.0,,0.0,0,向政府機關承購之案件。,RPTOMLSJKHMFFAG48CA,0.0,0.0,0.0,,,106_02
三星鄉,土地,天山段346地號,679.12,,特定農業區,農牧用地,1060122,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,589.0,,0.0,0,親友間特殊關係間之交易。農地部份無聯外道路.建地部份緊鄰廟宇土地均為持分交易.增值稅及其他所有費用均由權利人負擔.權利人共2人,RPQNMLOKKHMFFAG77CA,0.0,0.0,0.0,,,106_02
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮純精路三段166號七樓,14.92,住,,,1051225,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851109.0,1193.4,3,1,2,有,有,7700000,,升降機械,0.0,0,,RPPNMLNKKHMFFAG57CA,84.29,0.0,8.97,,,106_02
冬山鄉,土地,柯林二段403地號,1895.82,,特定農業區,農牧用地,1060123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9168000,4836.0,,0.0,0,,RPPNMLKKKHMFFAG27CA,0.0,0.0,0.0,,,106_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大洲路119巷41弄21號,228.67,,特定農業區,甲種建築用地,1051230,土地4建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050910.0,260.57,3,2,4,有,無,13000000,49891.0,,0.0,0,1、本案為雙方自行簽約案件，私契日期:105.12.30　　2、建地價格:6460000，農地價格:560000,RPXPMLRJKHMFFAG88CA,0.0,0.0,0.0,,,106_02
