鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
新竹市,房地(土地+建物)+車位,新竹市新竹市忠孝路２７巷２號十三樓,26.69,住,,,1051230,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030828.0,225.44,4,2,2,有,有,15000000,66537.0,坡道平面,58.39,0,,RPVPMLQJKHMFFAO76CA,102.41,0.0,11.65,,,106_02
新竹市,房地(土地+建物)+車位,新竹市新竹市鐵道路一段２８巷８３號十一樓,23.98,其他,,,1060103,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020916.0,168.57999999999998,4,2,2,有,有,12360000,73318.0,坡道平面,0.0,0,,RPPRMLQJKHMFFAO98CA,94.05,0.0,9.21,,,106_02
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路１１５號十五樓之３,16.42,商,,,1051205,土地1建物1車位1,十五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050125.0,181.36,3,2,2,有,有,13410000,80615.0,坡道平面,29.29,1150000,,RPQQMLTJKHMFFAO66CA,92.58,4.36,6.47,,,106_02
新竹市,房地(土地+建物),新竹市新竹市延平路一段２６１巷４弄１５號５樓,54.7,住,,,1051219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701229.0,105.53,3,2,2,有,無,2660000,25206.0,,0.0,0,,RPSNMLKKKHMFFAO38CA,98.14,0.0,7.39,,,106_02
新竹市,房地(土地+建物),新竹市新竹市延平路一段３５７巷３８弄１１號２樓,19.6,,鄉村區,乙種建築用地,1051216,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690812.0,71.98,3,2,2,有,無,2200000,30564.0,,0.0,0,二親等買賣,RPQNMLSJKHMFFAO88CA,71.98,0.0,0.0,,,106_02
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路378巷32弄6號四樓之2,26.29,住,,,1060116,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051013.0,157.12,3,2,2,有,有,8250000,55143.0,一樓平面,26.55,1050000,,RPPRMLPKKHMFFAO98CA,62.04,10.14,6.44,,,106_02
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路378巷32弄6號九樓之2,26.29,住,,,1060116,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051013.0,157.12,3,2,2,有,有,9300000,63184.0,坡道平面,26.55,1050000,,RPRSMLPKKHMFFAO66CA,62.04,10.14,6.44,,,106_02
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路378巷32弄6號九樓之3,26.29,住,,,1060116,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051013.0,156.63,3,2,2,有,有,9200000,61885.0,一樓平面,26.55,1150000,,RPSSMLPKKHMFFAO76CA,62.04,9.94,6.44,,,106_02
新竹市,房地(土地+建物),新竹市新竹市世界街１８６巷７號５樓,21.61,商,,,1051223,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721219.0,76.1,3,2,2,有,無,3000000,39422.0,,0.0,0,,RPQOMLKLKHMFFAO38CA,72.4,0.0,3.7,,,106_02
新竹市,土地,南勢段190地號,45.33,,鄉村區,乙種建築用地,1051229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,75006.0,,0.0,0,不動產之共有人數為２人。親友、員工或其他特殊關係間之交易。,RPWOMLSKKHMFFAO07CA,0.0,0.0,0.0,,,106_02
新竹市,房地(土地+建物)+車位,新竹市新竹市明湖路４４６之１號６樓之３,20.54,住,,,1051229,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850729.0,111.85,3,2,2,有,有,5050000,45150.0,坡道機械,0.0,0,,RPXNMLKKKHMFFAO88CA,72.02,0.0,12.56,,,106_02
新竹市,房地(土地+建物),新竹市新竹市浸水街３９０巷５弄１號,79.01,,鄉村區,乙種建築用地,1051231,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1050620.0,264.47,5,2,5,有,有,11300000,42727.0,,0.0,0,,RPPOMLTJKHMFFAO98CA,223.84,0.0,40.63,,,106_02
