鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路A6/6F,6.51,住,,,1031229,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,67.85,2,1,1,有,無,5500000,81061,,0.0,0,,RPWOMLSKJHMFFAE68CB,106_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路A7/6F,8.63,住,,,1030901,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.24,2,1,1,有,無,6890000,92807,坡道機械,0.0,0,,RPXOMLSKJHMFFAE78CB,106_01
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路A7/7F,7.14,住,,,1040112,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.24,2,1,1,有,無,6000000,80819,,0.0,0,,RPOPMLSKJHMFFAE97CB,106_01
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路A8/2F,7.53,住,,,1041030,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.14,2,1,1,有,無,6000000,76785,,0.0,0,,RPPPMLSKJHMFFAE08CB,106_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路S3,13.34,住,,,1030904,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.26,2,1,1,有,無,29000000,235275,坡道機械,0.0,0,,RPQPMLSKJHMFFAE18CB,106_01
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路S1,8.79,住,,,1030603,土地1建物1車位0,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.72,2,1,1,有,無,19550000,215498,,0.0,0,,RPRPMLSKJHMFFAE28CB,106_01
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷A1棟4樓,12.23,商,,,1040318,土地1建物1車位1,四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.26,3,1,2,有,無,15180000,73596,坡道平面,0.0,0,,RPQNMLRJKHMFFBE97CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷A1棟9樓,12.23,商,,,1040726,土地1建物1車位1,九層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.26,3,1,2,有,無,16880000,81838,坡道平面,0.0,0,,RPRNMLRJKHMFFBE08CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷A1棟15樓,12.23,商,,,1040318,土地1建物1車位2,十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.59,3,1,2,有,無,19130000,81547,坡道平面,0.0,0,,RPSNMLRJKHMFFBE18CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷A1棟17樓,12.23,商,,,1040408,土地1建物1車位2,十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.59,3,1,2,有,無,19800000,84403,坡道平面,0.0,0,,RPTNMLRJKHMFFBE28CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷A2棟2樓,11.99,商,,,1050131,土地1建物1車位1,二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,202.91,3,1,2,有,無,13800000,68010,坡道平面,0.0,0,,RPUNMLRJKHMFFBE38CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷A2棟9樓,11.99,商,,,1040425,土地1建物1車位1,九層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,202.91,3,1,2,有,無,16250000,80085,坡道平面,0.0,0,,RPVNMLRJKHMFFBE48CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟3樓,10.4,商,,,1040328,土地1建物1車位1,三層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,11750000,65079,坡道平面,0.0,0,,RPWNMLRJKHMFFBE58CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟4樓,10.4,商,,,1041025,土地1建物1車位1,四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,11100000,61479,坡道平面,0.0,0,,RPXNMLRJKHMFFBE68CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟5樓,10.4,商,,,1040320,土地1建物1車位1,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,12000000,66464,坡道平面,0.0,0,,RPOOMLRJKHMFFBE87CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官一小段2610地號面光華一路VS青年一路9巷B1棟6樓,10.4,商,,,1040416,土地1建物1車位1,六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,12180000,67461,坡道平面,0.0,0,,RPPOMLRJKHMFFBE97CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官一小段2610地號面光華一路VS青年一路9巷B2棟11樓,11.25,商,,,1041008,土地1建物1車位1,十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.46,2,1,2,有,無,13960000,72535,坡道平面,0.0,0,,RPQOMLRJKHMFFBE08CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官一小段2610地號面光華一路VS青年一路9巷B1棟7樓,10.4,商,,,1040311,土地1建物1車位1,七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,12450000,68956,坡道平面,0.0,0,,RPROMLRJKHMFFBE18CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官一小段2610地號面光華一路VS青年一路9巷B1棟8樓,10.4,商,,,1040407,土地1建物1車位1,八層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,12680000,70230,坡道平面,0.0,0,,RPSOMLRJKHMFFBE28CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德段一小段2610地號面光華一路VS青年一路9巷B1棟9樓,10.4,商,,,1040309,土地1建物1車位1,九層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,13000000,72002,坡道平面,0.0,0,,RPTOMLRJKHMFFBE38CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟10樓,10.4,商,,,1040807,土地1建物1車位1,十層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,12670000,70174,坡道平面,0.0,0,,RPUOMLRJKHMFFBE48CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟11樓,10.4,商,,,1040408,土地1建物1車位1,十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,12880000,71338,坡道平面,0.0,0,,RPVOMLRJKHMFFBE58CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟12樓,10.4,商,,,1040319,土地1建物1車位1,十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,13280000,73553,坡道平面,0.0,0,,RPWOMLRJKHMFFBE68CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟13樓,10.4,商,,,1040416,土地1建物1車位1,十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,13130000,72722,坡道平面,0.0,0,,RPXOMLRJKHMFFBE78CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟14樓,14.19,商,,,1040405,土地1建物1車位1,十四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,236.13,2,1,2,有,無,17660000,74789,坡道平面,0.0,0,,RPOPMLRJKHMFFBE97CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟15樓,10.4,商,,,1041025,土地1建物1車位1,十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.55,2,1,2,有,無,14280000,79092,坡道平面,0.0,0,,RPPPMLRJKHMFFBE08CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟23樓,11.01,商,,,1041107,土地1建物1車位1,二十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.81,2,1,2,有,無,16150000,85536,坡道平面,0.0,0,,RPQPMLRJKHMFFBE18CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟24樓,10.15,商,,,1040706,土地1建物1車位1,二十四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,178.82,2,1,2,有,無,15450000,86400,坡道平面,0.0,0,,RPRPMLRJKHMFFBE28CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟25樓,10.15,商,,,1040619,土地1建物1車位1,二十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.15,2,1,2,有,無,17500000,84480,坡道平面,0.0,0,,RPSPMLRJKHMFFBE38CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟8樓,11.25,商,,,1040613,土地1建物1車位1,八層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.46,2,1,2,有,無,13500000,70144,坡道平面,0.0,0,,RPTPMLRJKHMFFBE48CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B1棟19樓,9.91,商,,,1040313,土地1建物1車位1,十九層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.88,2,1,2,有,無,14660000,84799,坡道平面,0.0,0,,RPUPMLRJKHMFFBE58CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟4樓,11.25,商,,,1040318,土地1建物1車位1,四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.46,2,1,2,有,無,13260000,68897,坡道平面,0.0,0,,RPVPMLRJKHMFFBE68CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟5樓,11.25,商,,,1041030,土地1建物1車位1,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.46,2,1,2,有,無,12750000,66248,坡道平面,0.0,0,,RPWPMLRJKHMFFBE78CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟6樓,11.25,商,,,1041017,土地1建物1車位1,六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.46,2,1,2,有,無,13120000,68170,坡道平面,0.0,0,,RPXPMLRJKHMFFBE88CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟7樓,11.25,商,,,1040629,土地1建物1車位1,七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.46,2,1,2,有,無,13270000,68949,坡道平面,0.0,0,,RPOQMLRJKHMFFBE08CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟17樓,11.25,商,,,1050118,土地1建物1車位1,十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.46,2,1,2,有,無,15400000,80017,坡道平面,0.0,0,,RPPQMLRJKHMFFBE18CB,106_02
新興區,房地(土地+建物)+車位,高雄市新興區新興段三小段1441地號民生一路VS南華一路A2棟5樓,21.86,商,,,1031023,土地1建物1車位2,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,346.75,3,1,2,有,無,27500000,79308,坡道平面,0.0,0,,RPRQMLRJKHMFFBE38CB,106_02
新興區,房地(土地+建物)+車位,高雄市新興區新興段三小段1441地號民生一路VS南華一路A1棟19樓,24.34,商,,,1040813,土地1建物1車位2,十九層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,378.48,3,1,2,有,無,37880000,100085,坡道平面,0.0,0,,RPSQMLRJKHMFFBE48CB,106_02
新興區,房地(土地+建物)+車位,高雄市新興區新興段三小段1441地號民生一路VS南華一路A1棟20樓,24.34,商,,,1040813,土地1建物1車位2,二十層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,378.48,3,1,2,有,無,37880000,100085,坡道平面,0.0,0,,RPTQMLRJKHMFFBE58CB,106_02
苓雅區,房地(土地+建物)+車位,高雄市苓雅區林德官段一小段2610地號面光華一路VS青年一路9巷B2棟12樓,11.25,商,,,1040815,土地1建物1車位1,十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.46,2,1,2,有,無,13950000,72483,坡道平面,0.0,0,,RPPNMLKKKHMFFBE27CB,106_02
新興區,房地(土地+建物),高雄市新興區六合一路129號7樓之1,7.7,商,,,1040207,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),見使用執照,見使用執照,,82.77,2,1,1,有,無,6880000,83122,,0.0,0,,RPWNMLOLKHMFFBE48CB,106_02
新興區,房地(土地+建物),高雄市新興區六合一路129號11樓之1,7.7,商,,,1041104,土地1建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),見使用執照,見使用執照,,82.77,2,1,1,有,無,6880000,83122,,0.0,0,,RPXNMLOLKHMFFBE58CB,106_02
新興區,房地(土地+建物)+車位,高雄市新興區六合一路129號12樓之1,7.7,商,,,1040119,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),見使用執照,見使用執照,,82.96,2,1,1,有,無,7630000,83089,升降機械,7.98,1400000,,RPQOMLOLKHMFFBE97CB,106_02
新興區,房地(土地+建物),高雄市新興區六合一路129號七樓之2,6.56,商,,,1040124,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),見使用執照,見使用執照,,70.5,1,1,1,有,無,5630000,79858,,0.0,0,,RPROMLOLKHMFFBE08CB,106_02
新興區,房地(土地+建物),高雄市新興區六合一路129號八樓之2,6.56,商,,,1040125,土地1建物1車位0,八層,13,住宅大樓(11層含以上有電梯),見使用執照,見使用執照,,70.5,1,1,1,有,無,5650000,80142,,0.0,0,,RPSOMLOLKHMFFBE18CB,106_02
新興區,房地(土地+建物),高雄市新興區六合一路129號九樓之2,6.56,商,,,1040215,土地1建物1車位0,九層,13,住宅大樓(11層含以上有電梯),見使用執照,見使用執照,,70.5,1,1,1,有,無,5670000,80426,,0.0,0,,RPTOMLOLKHMFFBE28CB,106_02
新興區,房地(土地+建物),高雄市新興區六合一路129號十二樓之2,6.56,商,,,1040119,土地1建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),,見使用執照,,70.5,1,1,1,有,無,5730000,81277,,0.0,0,,RPUOMLOLKHMFFBE38CB,106_02
新興區,房地(土地+建物),高雄市新興區六合一路129號五樓之3,7.13,商,,,1040128,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),見使用執照,見使用執照,,76.68,1,1,1,有,無,6380000,83203,,0.0,0,,RPVOMLOLKHMFFBE48CB,106_02
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍昌段三小段486地號B1戶,7.68,商,,,1020813,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.8,3,1,1,有,無,5020000,53518,坡道機械,7.93,0,,RPOQMLMLLHMFFEE18CB,106_02
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍昌段三小段486地號A2戶,10.12,商,,,1020802,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.07,3,2,2,有,無,7900000,58924,坡道機械,7.56,0,,RPQQMLMLLHMFFEE38CB,106_02
楠梓區,房地(土地+建物),高雄市楠梓區藍昌段三小段486地號A3戶,6.61,商,,,1020804,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.26,2,1,1,有,無,3820000,49443,,0.0,0,,RPRQMLMLLHMFFEE48CB,106_02
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍昌段三小段486地號A5戶,11.17,商,,,1020810,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.47,3,2,2,有,無,7790000,57504,坡道平面,19.04,0,,RPSQMLMLLHMFFEE58CB,106_02
楠梓區,房地(土地+建物),高雄市楠梓區藍昌段三小段486地號B1戶,7.32,商,,,1021016,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.87,3,1,1,有,無,4890000,56947,,0.0,0,,RPTQMLMLLHMFFEE68CB,106_02
楠梓區,房地(土地+建物),高雄市楠梓區藍昌段三小段486地號B1戶,7.32,商,,,1020827,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,85.87,3,1,1,有,無,4970000,57878,,0.0,0,,RPUQMLMLLHMFFEE78CB,106_02
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍昌段三小段486地號B2戶,7.74,商,,,1020803,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.58,3,1,1,有,無,5770000,61007,坡道機械,7.93,0,,RPRRMLMLLHMFFEE58CB,106_02
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍昌段三小段486地號B1戶,7.68,商,,,1020805,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.8,3,1,1,有,無,5000000,53305,坡道機械,7.93,0,,RPURMLMLLHMFFEE88CB,106_02
