鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
吉安鄉,房地(土地+建物),花蓮縣吉安鄉宜昌三街１６之１號,75.0,住,,,1051011,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,921222.0,144.62,4,2,3,有,無,8280000,57253.0,,0.0,0,,RPXNMLNJJILFFAU96CA,129.56,0.0,15.06,,,106_01
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新??４５之３號,52.84,住,,,1051017,土地1建物1車位1,四層，五層，見其他登記事項,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,880520.0,152.85,4,2,2,有,有,3220000,21066.0,一樓平面,13.39,0,,RPQOMLNJJILFFAU98CA,104.76,0.0,9.02,,,106_01
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明義三街１２號,707.0,農,,,1051014,土地1建物1車位0,一層，二層，三層，屋頂突出物，見其他登記事項,三層,農舍,農舍,鋼筋混凝土造,1020107.0,207.35,6,2,7,有,無,25000000,,,0.0,0,,RPUNMLOJJILFFAU76CA,207.35,0.0,0.0,,,106_01
花蓮市,房地(土地+建物),花蓮縣花蓮市國興二街91號,123.0,商,,,1050915,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,700410.0,249.1,4,1,4,有,無,19800000,79486.0,,0.0,0,,RPSNMLMJJILFFAU98CA,249.1,0.0,0.0,,,106_01
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛八街１２１號四樓之七,7.54,住,,,1051004,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,821129.0,29.74,1,1,1,有,有,1200000,40350.0,,0.0,0,,RPROMLKKJILFFAU88CA,20.0,0.0,4.35,,,106_01
花蓮市,房地(土地+建物),花蓮縣花蓮市中原路３７４號,32.61,住,,,1051017,土地1建物1車位0,一層，二層，防空避難室，騎樓,五層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,830705.0,158.19,0,0,1,有,無,6000000,37929.0,,0.0,0,,RPPNMLMKJILFFAU78CA,129.1,6.45,6.45,,,106_01
花蓮市,房地(土地+建物),花蓮縣花蓮市北昌五街９３號五樓之一,16.64,住,,,1051019,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811105.0,64.19,2,1,1,有,無,2160000,33650.0,,0.0,0,,RPPNMLRKJILFFAU66CA,43.8,3.94,7.76,,,106_01
秀林鄉,土地,克來寶段268地號,100.0,住,,,1051021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,3800.0,,0.0,0,,RPQNMLRKJILFFAU76CA,0.0,0.0,0.0,,,106_01
花蓮市,房地(土地+建物),花蓮縣花蓮市介林三街３８號,192.0,住,,,1050901,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,680521.0,253.26,5,2,6,有,無,17700000,69889.0,,0.0,0,含增建,RPROMLRKJILFFAU96CA,243.46,0.0,9.8,,,106_01
壽豐鄉,土地,潭南段101地號,7857.74,其他,,,1031021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2750209,350.0,,0.0,0,,RPUNMLSLJILFFAU37CA,0.0,0.0,0.0,,,106_01
