鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
彰化市,房地(土地+建物),彰化縣彰化市彰鹿路１２０巷２８２號,76.0,住,,,1051221,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030902.0,184.43,4,3,3,有,無,8600000,46630.0,,0.0,0,,RPWNMLQJKHMFFAN56CA,178.42,0.0,6.01,,,106_02
彰化市,房地(土地+建物),彰化縣彰化市互助一街5巷87弄10號,100.1,,山坡地保育區,特定目的事業用地,1060110,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041202.0,219.39,5,3,3,有,無,11700000,53330.0,,0.0,0,,RPVOMLTJKHMFFAN86CA,215.83,0.0,3.56,,,106_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市華山路２７３巷３２弄１１號七樓,21.04,住,,,1060106,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,871231.0,123.33,3,2,2,有,有,5000000,40542.0,坡道平面,0.0,0,,RPOOMLRKKHMFFAN68CA,64.81,0.65,11.53,,,106_02
員林市,房地(土地+建物),彰化縣員林市中央路４３５巷９３號,2425.74,,工業區,丁種建築用地,1051130,土地6建物2車位0,一層,一層,廠辦,見其他登記事項,見其他登記事項,790925.0,1486.94,14,6,7,有,無,49000000,32954.0,,0.0,0,,RPQOMLNJKHMFFDN68CA,1486.94,0.0,0.0,,,106_02
永靖鄉,土地,永泰段733地號,2320.33,住,,,1051229,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,102478147,44165.0,,0.0,0,,RPPNMLSJKHMFFDN98CA,0.0,0.0,0.0,,,106_02
永靖鄉,土地,永泰段730地號,782.37,住,,,1051229,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59699548,76306.0,,0.0,0,,RPQNMLSJKHMFFDN09CA,0.0,0.0,0.0,,,106_02
員林市,土地,水源段374地號,100.24,商,,,1051215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1758700,17545.0,,0.0,0,,RPSNMLTJKHMFFDN76CA,0.0,0.0,0.0,,,106_02
員林市,土地,水源段376地號,40.46,商,,,1060106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,17301.0,,0.0,0,,RPTNMLTJKHMFFDN86CA,0.0,0.0,0.0,,,106_02
北斗鎮,土地,中寮段537地號,1179.25,,特定農業區,農牧用地,1051231,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5720000,4851.0,,0.0,0,土地增值稅由買方負擔,RPTNMLMJKHMFFFN98CA,0.0,0.0,0.0,,,106_02
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉崙子南路９３號,95.04,住,,,1060113,土地1建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土造,1050617.0,200.54,3,2,2,有,無,7680000,38297.0,,0.0,0,,RPRNMLNJKHMFFFN88CA,183.96,0.0,16.58,,,106_02
二林鎮,土地,萬興段萬興小段19地號,3172.0,,特定農業區,農牧用地,1060104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4520100,1425.0,,0.0,0,,RPPNMLOJKHMFFGN88CA,0.0,0.0,0.0,,,106_02
二林鎮,土地,後厝段7-9地號,4954.0,,特定農業區,農牧用地,1060111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14762920,2980.0,,0.0,0,,RPRNMLSJKHMFFGN86CA,0.0,0.0,0.0,,,106_02
埔心鄉,土地,梧鳳段1141地號,324.0,,特定農業區,甲種建築用地,1051215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,17593.0,,0.0,0,,RPPNMLRJKHMFFHN66CA,0.0,0.0,0.0,,,106_02
埔鹽鄉,土地,光明段1312-1地號,57.0,商,,,1051208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,66667.0,,0.0,0,含未登記建物。,RPPNMLTJKHMFFHN86CA,0.0,0.0,0.0,,,106_02
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮員鹿路三段４４０巷５１號,169.0,住,,,1051208,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,680319.0,102.38,2,2,2,有,無,4300000,42000.0,,0.0,0,,RPUNMLSKKHMFFHN37CA,102.38,0.0,0.0,,,106_02
員林市,房地(土地+建物),彰化縣員林市南昌路113巷19號,50.0,住,,,1060104,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,630913.0,78.51,3,2,4,有,無,4900000,62412.0,,0.0,0,,RPSNMLMJKHMFFDN78DA,78.51,0.0,0.0,,,106_02
員林市,土地,益民段754-1地號,135.22,住,,,1060105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,88744.0,,0.0,0,,RPPNMLNJKHMFFDN58DA,0.0,0.0,0.0,,,106_02
社頭鄉,土地,山清段855地號,2575.72,,特定農業區,農牧用地,1051230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7568300,2938.0,,0.0,0,,RPSNMLNJKHMFFEN98DA,0.0,0.0,0.0,,,106_02
社頭鄉,土地,山清段855-1地號,1287.86,,特定農業區,農牧用地,1051230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3784100,2938.0,,0.0,0,,RPTNMLNJKHMFFEN09DA,0.0,0.0,0.0,,,106_02
芳苑鄉,土地,建新段163地號,700.0,,鄉村區,乙種建築用地,1051230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1820000,2600.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLRJKHMFFGN96DA,0.0,0.0,0.0,,,106_02
埔心鄉,土地,五通段728地號,453.94,,特定農業區,農牧用地,1060110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,3635.0,,0.0,0,,RPVNMLMJKHMFFHN96EA,0.0,0.0,0.0,,,106_02
永靖鄉,土地,五汴段481地號,174.0,,特定農業區,甲種建築用地,1051122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5750000,33046.0,,0.0,0,,RPVOMLNJKHMFFDN66DA,0.0,0.0,0.0,,,106_02
永靖鄉,房地(土地+建物),彰化縣永靖鄉九分路492之2號、九分路496巷2號,88.53,,特定農業區,甲種建築用地,1051226,土地4建物2車位0,全,三層,透天厝,住商用,鋼筋混凝土造,961029.0,159.05,5,4,4,有,無,6600000,41496.0,,0.0,0,,RPXOMLNJKHMFFDN86DA,143.3,13.87,1.68,,,106_02
員林市,房地(土地+建物),彰化縣員林市永昌街88巷27號地下1F之7，永昌街88巷27號地下1F之6,7.18,住,,,1060111,土地1建物2車位0,地下一層,十三層,其他,見其他登記事項,鋼筋混凝土造,850212.0,83.27,0,0,0,無,無,1200000,14411.0,,0.0,0,,RPRNMLRJKHMFFDN56DA,28.94,0.0,0.0,,,106_02
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮東興路19號,80.71,住,,,1060106,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,760501.0,156.52,2,3,4,有,無,12500000,79862.0,,0.0,0,含增建或未登記建物。,RPPNMLOKKHMFFCN68DA,156.52,0.0,0.0,,,106_02
彰化市,房地(土地+建物),彰化縣彰化市民生路23號四樓之六,7.01,商,,,1051230,土地2建物1車位0,四層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,720714.0,47.07,2,1,1,有,有,2700000,57361.0,,0.0,0,,RPRNMLOKKHMFFAN68DA,38.04,0.0,0.0,,,106_02
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮彰水路四段２６０號,190.0,,鄉村區,乙種建築用地,1060116,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,700731.0,77.6,2,1,2,有,無,5700000,73454.0,,0.0,0,,RPPNMLPKKHMFFHN56CA,0.0,0.0,0.0,,,106_02
二林鎮,土地,崙仔腳段1038地號,18814.55,,特定農業區,農牧用地,1051219,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59750000,3176.0,,0.0,0,包含地上全部畜牧設施在內。,RPSNMLLLKHMFFGN09CA,0.0,0.0,0.0,,,106_02
北斗鎮,房地(土地+建物),彰化縣北斗鎮文苑路二段７９巷１６號,89.49,住,,,1051130,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050525.0,174.89,4,3,3,有,無,7580000,43342.0,,0.0,0,,RPWNMLTJKHMFFFN37CA,160.52,0.0,14.37,,,106_02
員林市,土地,水源段40-3地號,7152.83,農,,,1060113,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24000000,3355.0,,0.0,0,,RPWNMLTJKHMFFDN17CA,0.0,0.0,0.0,,,106_02
員林市,土地,益民段615-3地號,342.93,住,,,1051226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16800000,48990.0,,0.0,0,,RPSOMLTJKHMFFDN86CA,0.0,0.0,0.0,,,106_02
員林市,土地,和平段728地號,19.36,住,,,1060109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1012000,52273.0,,0.0,0,,RPSNMLQKKHMFFDN56CA,0.0,0.0,0.0,,,106_02
永靖鄉,土地,永發段419地號,39.44,住,,,1060116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1973000,50025.0,,0.0,0,,RPPNMLQJKHMFFDN78CA,0.0,0.0,0.0,,,106_02
員林市,土地,三和段24地號,4880.0,,特定農業區,農牧用地,1060203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47747000,9784.0,,0.0,0,,RPQNMLQJKHMFFDN88CA,0.0,0.0,0.0,,,106_02
員林市,房地(土地+建物),彰化縣員林市南潭路８６巷１１９號,53.0,,特定農業區,甲種建築用地,1060112,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,691126.0,76.95,3,2,2,有,無,1900000,24691.0,,0.0,0,,RPTNMLQJKHMFFDN56CA,76.95,0.0,0.0,,,106_02
