鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
長治鄉,土地,榮華段24地號,4253.0,,一般農業區,農牧用地,1060120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9200000,2163.0,,0.0,0,,RPQOMLNJKHMFFAT98CA,0.0,0.0,0.0,,,106_02
屏東市,房地(土地+建物),屏東縣屏東市崇明四街３號十樓之四,10.72,住,,,1051230,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830502.0,92.02,3,2,2,有,有,2300000,24995.0,,0.0,0,,RPROMLNJKHMFFAT09CA,61.36,0.0,13.74,,,106_02
屏東市,土地,灰段1437地號,85.0,住,,,1060117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,20588.0,,0.0,0,,RPQNMLSJKHMFFAT76CA,0.0,0.0,0.0,,,106_02
萬丹鄉,土地,竹林段296地號,2475.05,,特定農業區,農牧用地,1060103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8165000,3299.0,,0.0,0,,RPWOMLKKKHMFFAT76CA,0.0,0.0,0.0,,,106_02
長治鄉,土地,華榮段188地號,3213.0,,一般農業區,農牧用地,1051225,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,2023.0,,0.0,0,,RPPNMLNKKHMFFAT88CA,0.0,0.0,0.0,,,106_02
屏東市,房地(土地+建物),屏東縣屏東市華正路５７巷８５號,106.0,商,,,1051220,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,950309.0,254.45,6,2,3,有,無,8800000,34584.0,,0.0,0,,RPPOMLPKKHMFFAT56CA,242.55,0.0,11.9,,,106_02
屏東市,房地(土地+建物),屏東縣屏東市福建路３之２號,67.0,商,,,1051218,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,620127.0,133.12,4,3,2,有,無,3800000,28546.0,,0.0,0,,RPUOMLRKKHMFFAT27CA,133.12,0.0,0.0,,,106_02
潮州鎮,房地(土地+建物),屏東縣潮州鎮光春路８３號,49.18,其他,,,1060117,土地2建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住商用,見使用執照,630503.0,118.8,0,0,0,無,無,5600000,47138.0,,0.0,0,,RPSPMLRKKHMFFCT37CA,118.8,0.0,0.0,,,106_02
內埔鄉,土地,新東勢段171-16地號,3228.25,,一般農業區,農牧用地,1051221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6880000,2131.0,,0.0,0,,RPWNMLLLKHMFFCT07CA,0.0,0.0,0.0,,,106_02
南州鄉,土地,壽元段612地號,53.06,,鄉村區,乙種建築用地,1060117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160000,3015.0,,0.0,0,,RPPNMLKKKHMFFDT88CA,0.0,0.0,0.0,,,106_02
南州鄉,土地,壽元段631地號,243.0,,鄉村區,乙種建築用地,1060118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,3909.0,,0.0,0,,RPQNMLKKKHMFFDT98CA,0.0,0.0,0.0,,,106_02
佳冬鄉,房地(土地+建物),屏東縣佳冬鄉文化三路９０號,245.01,住,,,1051230,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050406.0,230.28,4,2,3,有,無,8500000,36912.0,,0.0,0,,RPPNMLTJKHMFFFT27CA,203.52,0.0,26.76,,,106_02
屏東市,房地(土地+建物),屏東縣屏東市林森路東二段15號,89.0,住,,,1060119,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,98.04,3,2,2,有,無,2650000,27030.0,,0.0,0,,RPQNMLRJKHMFFAT76DA,98.04,0.0,0.0,,,106_02
屏東市,土地,北興段21地號,374.43,住,,,1051216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12600000,33651.0,,0.0,0,權利人共2人向政府機關承購之案件。,RPXNMLRJKHMFFAT47DA,0.0,0.0,0.0,,,106_02
鹽埔鄉,土地,久愛段943-2地號,329.11,,鄉村區,乙種建築用地,1060111,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59239,180.0,,0.0,0,向國有財產署購買,RPQNMLSJKHMFFBT96DA,0.0,0.0,0.0,,,106_02
車城鄉,土地,保新段854地號,612.41,,一般農業區,甲種建築用地,1051205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2327153,3800.0,,0.0,0,二親等買賣,RPQNMLNKKHMFFET76CA,0.0,0.0,0.0,,,106_02
恆春鎮,土地,墾丁段483地號,163.91,,國家公園區,,1051230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,61009.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLKKKHMFFET09CA,0.0,0.0,0.0,,,106_02
滿州鄉,土地,射麻裡段301地號,113.75,,國家公園區,,1050115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,455000,4000.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLRJKHMFFET17DA,0.0,0.0,0.0,,,106_02
佳冬鄉,土地,賴家段734地號,1926.47,,一般農業區,農牧用地,1060112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,493.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLPKKHMFFFT07DA,0.0,0.0,0.0,,,106_02
