鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
中正區,房地(土地+建物),基隆市中正區觀海街８９號１０樓,23.4,住,,,1060113,土地2建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880114.0,116.36,3,2,2,有,有,3650000,31368.0,,0.0,0,,RPSNMLRJKHMFFBC87CA,80.69,0.0,10.63,,,106_02
中正區,車位,基隆市中正區新豐街470等共同使用,1.7,住,,,1060103,土地0建物0車位1,,,其他,,,,34.17,0,0,0,有,有,500000,,坡道平面,34.17,500000,,RPQNMLSJKHMFFBC77CA,0.0,0.0,0.0,,,106_02
仁愛區,房地(土地+建物),基隆市仁愛區愛九路１號,14.01,商,,,1060124,土地3建物1車位0,一層，騎樓，夾層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,880824.0,172.0,0,0,0,無,有,26000000,151163.0,,0.0,0,含增建或未登記建物。,RPTNMLKLKHMFFBC47CA,129.74,0.0,0.0,,,106_02
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路１１２巷１１０弄１４之５號１０樓,21.6,住,,,1051221,土地4建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851126.0,160.67000000000002,3,2,2,有,有,5080000,31618.0,坡道平面,37.97,0,,RPWNMLRJKHMFFCC38CA,106.22,0.66,11.85,,,106_02
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街５３０巷２５號２樓,37.24,住,,,1060104,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050122.0,182.02,3,2,2,有,有,9380000,58819.0,坡道平面,42.95,1200000,,RPQOMLSKKHMFFCC08CA,74.1,10.96,7.55,,,106_02
安樂區,房地(土地+建物),基隆市安樂區麥金路７８９之１號６樓,13.43,住,,,1051218,土地3建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840622.0,103.91,3,2,1,有,有,3700000,35611.0,,0.0,0,,RPSNMLKKKHMFFCC57EA,69.96,1.56,9.11,,,106_02
中山區,建物,基隆市中山區新生路３０巷２號,0.0,,,,1060106,土地0建物1車位0,全,一層,透天厝,住家用,磚造,390401.0,6.34,1,1,1,有,無,200000,31546.0,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPVOMLPKKHMFFCC28CA,6.34,0.0,0.0,,,106_02
暖暖區,房地(土地+建物),基隆市暖暖區八堵路３１巷３號２樓,33.16,住,,,1051226,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780321.0,102.46,3,2,2,有,有,3400000,33184.0,,0.0,0,,RPWOMLPKKHMFFCC38CA,83.03,0.0,11.29,,,106_02
安樂區,房地(土地+建物),基隆市安樂區武隆街１０３巷５５弄８號５樓,25.04,住,,,1051230,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830505.0,111.14,3,2,2,有,有,2300000,20695.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQOMLRJKHMFFCC87CA,77.47,0.42,7.33,,,106_02
中山區,房地(土地+建物),基隆市中山區復興路２３０巷６９之２號,24.46,住,,,1051214,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680807.0,72.24,3,2,2,有,無,2100000,29070.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPROMLRJKHMFFCC97CA,72.24,0.0,0.0,,,106_02
