鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
嘉義市,土地,湖子內段興安小段136-1地號,156.81,住,,,1060118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9011700,57469.0,,0.0,0,,RPUNMLNJKHMFFAI18CA,0.0,0.0,0.0,,,106_02
嘉義市,土地,湖子內段興安小段136-2地號,294.46,住,,,1060118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16923300,57472.0,,0.0,0,,RPVNMLNJKHMFFAI28CA,0.0,0.0,0.0,,,106_02
嘉義市,房地(土地+建物),嘉義市嘉義市仁愛二街２１號,66.0,住,,,1051220,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,721224.0,128.21,4,2,2,有,無,5680000,44302.0,,0.0,0,,RPRNMLQJKHMFFAI18CA,121.65,6.56,0.0,,,106_02
嘉義市,房地(土地+建物),嘉義市嘉義市永春一街２號２樓,31.33,住,,,1060104,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860505.0,143.0,3,2,2,有,有,3800000,26573.0,,0.0,0,,RPTNMLKKKHMFFAI87CA,102.35,0.0,0.0,,,106_02
嘉義市,房地(土地+建物),嘉義市嘉義市世賢路一段８３７號十二樓之４,11.05,住,,,1060107,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820325.0,114.49,3,2,2,有,有,3820000,33365.0,,0.0,0,,RPQNMLLKKHMFFAI67CA,78.63,0.0,13.84,,,106_02
嘉義市,房地(土地+建物),嘉義市嘉義市青年街１３號,46.0,住,,,1051223,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,810617.0,116.05,5,2,2,有,無,4800000,41361.0,,0.0,0,,RPOOMLLLKHMFFAI67CA,108.1,7.95,0.0,,,106_02
嘉義市,房地(土地+建物),嘉義市嘉義市小雅路363號3樓2,11.09,住,,,1051221,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820609.0,86.96000000000001,2,2,1,有,有,2000000,22999.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLNJKHMFFAI77DA,57.12,0.0,7.55,,,106_02
嘉義市,房地(土地+建物),嘉義市嘉義市中山路３６３號,45.0,商,,,1051230,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,670714.0,247.38,3,1,3,有,無,13350000,53966.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLQJKHMFFAI48EA,238.77,8.61,0.0,,,106_02
嘉義市,土地,埤子頭段299-30地號,29.0,住,,,1060105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,82759.0,,0.0,0,含增建或未登記建物。,RPXNMLNJKHMFFAI68EA,0.0,0.0,0.0,,,106_02
嘉義市,房地(土地+建物),嘉義市嘉義市青年街５３號,77.0,住,,,1051231,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,700309.0,114.59,2,1,2,有,無,5600000,48870.0,,0.0,0,,RPPPMLOLKHMFFAI38EA,101.33,5.86,7.4,,,106_02
