鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
六腳鄉,土地,大塗師段塗師小段473-1地號,3559.5,,特定農業區,農牧用地,1051230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,1545.0,,0.0,0,親友、員工或其他特殊關係間之交易。權利人等二人,RPRNMLNJKHMFFBQ78CA,0.0,0.0,0.0,,,106_02
中埔鄉,房地(土地+建物),嘉義縣中埔鄉和美村和美路１９０號,103.2,住,,,1051209,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,691016.0,115.02,2,2,2,有,無,4350000,37820.0,,0.0,0,,RPSNMLNKKHMFFDQ56CA,109.18,5.84,0.0,,,106_02
水上鄉,土地,新大崙段751-2地號,77.01,,鄉村區,乙種建築用地,1060117,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,698700,9073.0,,0.0,0,,RPRNMLSKKHMFFDQ96CA,0.0,0.0,0.0,,,106_02
太保市,房地(土地+建物),嘉義縣太保市過溝里麻太路２４８號,89.52,住,,,1060106,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,店面(店鋪),見其他登記事項,見其他登記事項,1050627.0,172.33,4,2,3,有,無,8930000,51819.0,,0.0,0,,RPUNMLNLKHMFFDQ86CA,158.68,0.0,13.65,,,106_02
中埔鄉,房地(土地+建物),嘉義縣中埔鄉和7美村20鄰永樂新村296之11號,103.64,住,,,1051218,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,921231.0,168.55,3,2,3,有,無,4400000,26105.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLRJKHMFFDQ86DA,149.36,19.19,0.0,,,106_02
大林鎮,房地(土地+建物),嘉義縣大林鎮中興路二段773號,74.0,,特定農業區,甲種建築用地,1051223,土地1建物1車位0,一層，二層，三層，電梯樓梯間，夾層,三層,店面(店鋪),住商用,鋼筋混凝土造,840217.0,184.41,4,2,3,有,無,4150000,22504.0,,0.0,0,,RPRNMLQJKHMFFCQ66DA,162.88,21.53,0.0,,,106_02
大林鎮,房地(土地+建物),嘉義縣大林鎮中興路二段775號,71.0,,特定農業區,甲種建築用地,1051223,土地1建物1車位0,一層，二層，三層，電梯樓梯間，夾層,三層,店面(店鋪),住商用,鋼筋混凝土造,840217.0,178.39,4,2,3,有,無,4150000,23264.0,,0.0,0,,RPSNMLQJKHMFFCQ76DA,157.72,20.67,0.0,,,106_02
新港鄉,建物,嘉義縣新港鄉中正路150-2、150-3號,0.0,,,,1051229,土地0建物2車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,670315.0,177.17,6,4,4,有,無,500000,2822.0,,0.0,0,,RPSNMLPKKHMFFCQ86EA,177.17,0.0,0.0,,,106_02
水上鄉,房地(土地+建物),嘉義縣水上鄉龍德村十一指厝138號,77.0,,特定農業區,甲種建築用地,1060124,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,660825.0,114.94,3,2,3,有,無,2800000,24361.0,,0.0,0,,RPQNMLOKKHMFFDQ66EA,114.94,0.0,0.0,,,106_02
梅山鄉,房地(土地+建物),嘉義縣梅山鄉中華街117號,116.0,住,,,1051230,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040415.0,230.65,4,3,5,有,無,6800000,29482.0,,0.0,0,價金含部份設備,RPPNMLRJKHMFFEQ66CA,217.69,0.0,12.96,,,106_02
