鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
大湖鄉,土地,南昌段495-1地號,421.44,,山坡地保育區,農牧用地,1051020,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1298036,3080.0,,0.0,0,協議價購取得土地案件,RPQNMLOJJILFFAK97CA,0.0,0.0,0.0,,,106_01
苗栗市,土地,文發段2028地號,629.97,住,,,1050930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47600000,75559.0,,0.0,0,關係人買賣。,RPSNMLNJJILFFBK18CA,0.0,0.0,0.0,,,106_01
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里３３鄰忠孝６０之２號,77.79,,山坡地保育區,丙種建築用地,1050703,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712.0,154.14,4,2,2,有,有,7030000,45608.0,坡道平面,0.0,400000,車位面積內含在公設共有部分,RPVNMLNJJILFFBK48CA,90.74,2.83,11.51,,,106_01
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里３３鄰忠孝６０之１號四樓,75.86,,山坡地保育區,丙種建築用地,1050710,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712.0,152.41,3,2,2,有,有,6100000,40024.0,坡道平面,0.0,400000,車位面積內含在公設共有部分,RPXNMLNJJILFFBK68CA,89.04,4.31,10.54,,,106_01
苗栗市,房地(土地+建物),苗栗縣苗栗市福麗里２３鄰鳳形２８號,100.0,,鄉村區,乙種建築用地,1051005,土地1建物1車位0,全,,透天厝,住家用,加強磚造,,139.53,5,2,3,有,無,2900000,20784.0,,0.0,0,,RPUNMLPKJILFFBK68CA,139.53,0.0,0.0,,,106_01
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮苑東里１５鄰興隆２０之８５號,76.08,,特定農業區,甲種建築用地,1051006,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,870608.0,175.76,5,2,3,有,無,5080000,28903.0,,0.0,0,,RPUOMLMKJILFFCK58CA,157.87,2.95,14.94,,,106_01
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮中正里３鄰中正７９之３號,130.88,住,,,1040627,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041218.0,222.26,5,2,4,有,無,9500000,42743.0,,0.0,0,,RPWNMLSKJILFFCK66CA,222.26,0.0,0.0,,,106_01
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮中正里３鄰中正７９之５號,108.79,住,,,1031128,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041218.0,222.29,5,2,3,有,無,8990000,40443.0,,0.0,0,,RPXNMLSKJILFFCK76CA,201.41,0.0,20.88,,,106_01
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮中正里３鄰中正７９之７號,106.24,住,,,1041017,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041218.0,222.29,5,2,3,有,無,8940000,40218.0,,0.0,0,,RPPOMLSKJILFFCK68CA,201.42,0.0,20.88,,,106_01
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮中正里３鄰中正７９之８號,109.61,住,,,1031202,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041218.0,222.29,5,2,3,有,無,9100000,40938.0,,0.0,0,,RPQOMLSKJILFFCK78CA,201.42,0.0,20.88,,,106_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮山佳里４鄰四維街１０８號三樓之二,33.38,住,,,1050802,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050202.0,110.5,3,2,2,有,無,5200000,47059.0,,0.0,0,,RPXNMLMJJILFFDK78CA,66.03,0.0,6.0,,,106_01
造橋鄉,土地,龍昇段728地號,83.52,,鄉村區,乙種建築用地,1051024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,20354.0,,0.0,0,本交易含未登記建物2層樓建物1棟。,RPPNMLOJJILFFDK18CA,0.0,0.0,0.0,,,106_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮營盤里9鄰環市路三段12巷120號,84.88,住,,,1050911,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040626.0,280.69,5,2,7,有,有,13500000,48096.0,,0.0,0,,RPTNMLOJJILFFDK58CA,262.23,0.96,0.0,,,106_01
竹南鎮,土地,仁德段320地號,126.33,商,,,1051021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,687891,5445.0,,0.0,0,共有土地買賣。,RPXNMLOJJILFFDK98CA,0.0,0.0,0.0,,,106_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大厝里２鄰南大路２３２巷２之３號,50.84,住,,,1050928,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690903.0,109.24,3,2,2,有,無,2800000,25632.0,,0.0,0,,RPPNMLTKJILFFDK78CA,100.92,0.0,0.0,,,106_01
