區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
中正區,36,-18,-46,-14,-47,-39,16,-78,-82,-4,-36,-37
七堵區,9,7,12,73,-45,-29,29,-8,-41,-42,-61,-53
暖暖區,-5,-12,42,28,1,-8,-18,-15,15,12,-36,-26
仁愛區,-12,33,-8,-10,-79,-96,-105,-66,-124,-79,-60,-22
中山區,-79,-21,20,-40,-42,-33,-53,-32,-43,-40,-51,-64
安樂區,15,26,38,-29,-82,-117,-43,-78,-140,-75,-48,-35
信義區,-1,7,-26,50,-41,2,-6,57,36,-10,-29,-20
總計,-37,22,32,58,-335,-320,-180,-220,-379,-238,-321,-257
