區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
中正區,21,93,56,59,88,24,9,77,82,37,89,55
七堵區,16,43,5,29,-34,-17,33,-16,-18,7,-12,-5
暖暖區,-3,15,22,17,-2,27,-32,3,-26,38,9,-9
仁愛區,29,-6,20,34,-43,-24,-25,-112,-44,-21,-25,15
中山區,-3,-40,6,3,141,58,99,139,190,50,41,51
安樂區,26,-12,79,0,-64,-30,-25,37,-16,21,44,-12
信義區,8,-12,-11,-44,27,6,44,61,17,18,-28,15
總計,94,81,177,98,113,44,103,189,185,150,118,110
