區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
中正區,-19,-5,-26,-24,-57,-23,28,-1,-7,-46,-32,-36
七堵區,24,18,-18,72,2,29,-13,4,-1,14,-17,-14
暖暖區,5,-1,52,56,40,52,-28,35,24,5,-14,-12
仁愛區,-7,-33,43,-14,0,-18,-134,-58,-162,-41,-3,-23
中山區,-50,-17,-8,-70,-58,-29,-13,6,-24,-1,14,-10
安樂區,36,12,16,11,-59,-6,-20,-65,-38,-83,-67,-20
信義區,-3,14,6,63,0,28,69,70,87,5,2,4
總計,-14,-12,65,94,-132,33,-111,-9,-121,-147,-117,-111
