鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
玉里鎮,土地,安坐段641-2地號,19.86,,鄉村區,乙種建築用地,1120308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,48000,2417.0,,0.0,0,畸零地或有合併使用效益；,RPPNMLTJLHIGFCU07EA,0.0,0.0,0.0,無,,112_01
瑞穗鄉,土地,瑞良段100地號,316.0,住,,,1120301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2850000,9019.0,,0.0,0,含土地增值稅或其他稅費79326元；含地政士服務費16000元；未登記建物；未登記建物；,RPQNMLRJLHIGFCU86DA,0.0,0.0,0.0,無,,112_01
玉里鎮,土地,玉里段3231地號,2350.0,,特定農業區,農牧用地,1120203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,936.0,,0.0,0,,RPVNMLOKKHIGFCU17EA,0.0,0.0,0.0,無,,112_01
光復鄉,土地,太巴塱段222地號,111.7,,鄉村區,乙種建築用地,1120201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,3581.0,,0.0,0,,RPRNMLPKKHIGFBU76EA,0.0,0.0,0.0,無,,112_01
吉安鄉,土地,光輝段1172地號,978.8,,一般農業區,農牧用地,1120205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2650000,2707.0,,0.0,0,,RPSNMLQKKHIGFAU86EA,0.0,0.0,0.0,無,,112_01
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５１號九樓之十八,3.17,商,,,1120201,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831115.0,33.54,1,0,1,無,有,1450000,43232.0,,0.0,0,,RPROMLOKKHIGFAU56DA,22.56,0.0,0.0,有,1.0,112_01
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全１２９之１號三樓之五,9.12,農,,,1120204,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881125.0,36.35,1,1,1,無,有,1000000,27510.0,,0.0,0,,RPUNMLQKKHIGFAU96DA,17.77,0.0,1.9,有,,112_01
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新９０之３號,53.04,住,,,1120203,土地1建物1車位1,四層，五層，見其他登記事項,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,880520.0,152.85,4,2,2,無,有,3500000,22898.0,一樓平面,13.4,0,,RPQOMLOKKHIGFAU09DA,104.76,0.0,9.02,無,2.0,112_01
花蓮市,房地(土地+建物),花蓮縣花蓮市國民十二街５３號五樓之二,7.99,住,,,1120206,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850130.0,30.1,1,0,1,有,無,1700000,56478.0,,0.0,0,,RPQNMLSJKHIGFAU66DA,19.6,0.0,2.63,有,3.0,112_01
富里鄉,土地,埔頭段325-2地號,1800.76,,特定農業區,農牧用地,1120210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,500.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLQKKHIGFCU76DA,0.0,0.0,0.0,無,,112_01
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路３號五樓之九,4.9,商,,,1120207,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820622.0,28.450000000000003,1,1,1,無,有,1300000,45694.0,,0.0,0,,RPPNMLQKKHIGFAU09DA,16.89,0.0,3.43,有,4.0,112_01
玉里鎮,土地,滿自然段1611地號,664.18,,特定農業區,甲種建築用地,1120206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3250000,4893.0,,0.0,0,,RPPNMLSKKHIGFCU86DA,0.0,0.0,0.0,無,5.0,112_01
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路３６２號四樓之一,15.08,商,,,1120201,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830315.0,179.07,4,2,2,有,無,6100000,34065.0,,0.0,0,,RPUNMLRKKHIGFAU07DA,116.06,0.0,28.0,有,6.0,112_01
吉安鄉,房地(土地+建物),花蓮縣吉安鄉北昌一街１５巷１１１之３號,105.2,住,,,1120209,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1110824.0,285.22,3,3,4,無,無,19680000,68999.0,,0.0,0,,RPQOMLRKKHIGFAU76DA,263.4,0.0,21.82,有,,112_01
光復鄉,土地,阿托莫段1238地號,1130.22,,一般農業區,農牧用地,1120201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,850000,752.0,,0.0,0,,RPPNMLKLKHIGFBU78EA,0.0,0.0,0.0,無,,112_01
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥七街５０號,83.5,住,,,1120208,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,770908.0,85.39,4,2,2,無,無,2000000,23422.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLKLKHIGFAU78DA,79.22,0.0,6.17,無,,112_01
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯二路２１之１５號,8.32,商,,,1120209,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690423.0,35.81,1,0,1,無,無,1000000,27925.0,,0.0,0,,RPQNMLLLKHIGFAU78DA,26.97,0.0,0.0,無,7.0,112_01
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕五街３６號三樓之五,8.61,商,,,1120205,土地2建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110802.0,57.98,0,1,1,無,有,4880000,84167.0,,0.0,0,,RPRNMLSKKHIGFAU86DA,38.27,0.0,4.95,有,8.0,112_01
光復鄉,土地,太巴塱段624地號,124.19,,鄉村區,乙種建築用地,1120205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,9663.0,,0.0,0,未登記建物；,RPSNMLKLKHIGFBU98DA,0.0,0.0,0.0,無,,112_01
秀林鄉,土地,下台地段473地號,526.24,,一般農業區,農牧用地,1120212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,950.0,,0.0,0,,RPRNMLLLKHIGFAU88DA,0.0,0.0,0.0,無,9.0,112_01
花蓮市,房地(土地+建物),花蓮縣花蓮市球崙二路６０號,83.0,住,,,1120202,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,790729.0,100.04,3,2,2,無,無,8800000,87965.0,,0.0,0,頂樓加蓋；其他增建；,RPTNMLLLKHIGFAU09DA,100.04,0.0,0.0,無,,112_01
