鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市恭敬里８鄰中正路１０９０號四樓之四十一,5.01,住,,,1090402,土地3建物1車位1,四層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,960716.0,38.69,1,0,1,有,有,1470000,37994.0,坡道平面,0.0,0,,RPXNMLSJNHPFFBK27CA,18.02,0.0,3.52,,,109_02
苗栗市,土地,恭敬段1240-1地號,84.75,住,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,29499.0,,0.0,0,,RPQNMLQKMHPFFBK98CA,0.0,0.0,0.0,,,109_02
苗栗市,土地,恭敬段1240-1地號,84.75,住,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,29499.0,,0.0,0,,SPQNMLQKMHPFFBK09CA,0.0,0.0,0.0,,,109_02
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛里１３鄰銀河北路１５號四樓之十,7.22,商,,,1090401,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860619.0,73.34,1,1,1,有,有,2000000,27270.0,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLSLMHPFFFK17EA,41.51,3.87,0.0,,,109_02
三義鄉,土地,聖王段7-17地號,2581.59,,山坡地保育區,暫未編定,1090413,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,1549.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLKMMHPFFEK98DA,0.0,0.0,0.0,,,109_02
頭屋鄉,土地,外獅潭段570-5地號,71.93,,特定農業區,甲種建築用地,1090406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,8341.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLQKMHPFFBK76CA,0.0,0.0,0.0,,,109_02
苗栗市,建物,苗栗縣苗栗市維新里２５鄰維祥街２６４巷１號,0.0,,,,1090410,土地0建物1車位0,全,,透天厝,住家用,鋼筋混凝土造,750325.0,257.68,4,3,2,有,無,394400,1531.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTNMLMLMHPFFBK98CA,243.9,6.89,6.89,,,109_02
公館鄉,土地,北河段431-26地號,1074.0,,山坡地保育區,農牧用地,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170000,158.0,,0.0,0,,RPTNMLTKOHPFFBK17CA,0.0,0.0,0.0,,,109_02
獅潭鄉,土地,竹木段116地號,284.63,,山坡地保育區,農牧用地,1090402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,2108.0,,0.0,0,含未登記建物,RPPNMLOLMHPFFAK68CA,0.0,0.0,0.0,,,109_02
南庄鄉,土地,田尾段413地號,1193.0,,山坡地保育區,農牧用地,1090415,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,629.0,,0.0,0,買賣標的非素地。受債權債務影響或債務抵償之交易。；,RPQNMLOJNHPFFFK56CA,0.0,0.0,0.0,,,109_02
