鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路至善段40.41.42.43地號,28.0,住,,,1111008,土地4建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.14,4,2,2,有,無,18340000,113985.0,坡道平面,36.84,1550000,,RPQNMLRLIIHGFCJ28CB,至善高第,A2-13F號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路至善段40.41.42.43地號,14.19,住,,,1111005,土地4建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.55,1,2,1,有,無,9690000,111632.0,坡道平面,36.84,1350000,,RPRNMLRLIIHGFCJ38CB,至善高第,A3-14F號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路至善段40.41.42.43地號,18.97,住,,,1111005,土地4建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.15,2,2,2,有,無,11350000,96700.0,坡道平面,36.84,1650000,,RPSNMLRLIIHGFCJ48CB,至善高第,B1-12F號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路至善段40.41.42.43地號,19.55,住,,,1111006,土地4建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.34,2,2,2,有,無,10880000,89179.0,坡道平面,36.84,1650000,,RPTNMLRLIIHGFCJ58CB,至善高第,B6-6F號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路至善段40.41.42.43地號,19.55,住,,,1111006,土地4建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.34,2,2,2,有,無,10520000,88599.0,坡道平面,36.84,1350000,,RPUNMLRLIIHGFCJ68CB,至善高第,B6-5F號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路至善段40.41.42.43地號,19.25,住,,,1111006,土地4建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.7,2,2,2,有,無,10850000,92284.0,坡道平面,36.84,1450000,,RPVNMLRLIIHGFCJ78CB,至善高第,B5-7F號,109_01
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉中崙段1831地號,35.46,,特定農業區,甲種建築用地,1111013,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,9700000,69233.0,坡道平面,28.43,1050000,,RPPNMLSLIIHGFDJ38CB,向陽,B3棟6號,109_01
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉中崙段1831地號,34.16,,特定農業區,甲種建築用地,1111017,土地1建物1車位2,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,176.24,3,2,2,有,無,10210000,67791.0,坡道平面,55.87,2050000,,RPQNMLSLIIHGFDJ48CB,向陽,B2棟4號,109_01
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉中崙段1831地號,35.43,,特定農業區,甲種建築用地,1111021,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.27,3,2,2,有,無,9680000,68327.0,坡道平面,28.43,1150000,,RPRNMLSLIIHGFDJ58CB,向陽,A3棟4號,109_01
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉中崙段1831地號,31.86,,特定農業區,甲種建築用地,1111019,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.7,3,2,2,有,無,8760000,68674.0,坡道平面,28.43,1050000,,RPSNMLSLIIHGFDJ68CB,向陽,A1棟4號,109_01
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104-2地號,29.41,,一般農業區,甲種建築用地,1111008,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.4,3,2,2,有,無,9980000,76051.0,坡道平面,24.82,1190000,,RPPNMLTLIIHGFDJ48CB,富來新苑,E2棟5F號,109_01
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104-2地號,36.16,,一般農業區,甲種建築用地,1111008,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.13,4,2,2,有,無,12450000,79123.0,坡道平面,24.82,1190000,,RPQNMLTLIIHGFDJ58CB,富來新苑,F3棟12F號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉明湖路,27.45,住,,,1111003,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.62,2,2,2,有,無,11760000,115124.0,坡道平面,34.63,1400000,,RPPNMLLMIIHGFCJ67CB,豐韻,A6棟03號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉寶新路一段,24.54,住,,,1111007,土地1建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.36,2,2,2,有,無,11560000,120737.0,坡道平面,34.21,1400000,,RPQNMLLMIIHGFCJ77CB,吉韻,A2棟01號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉寶新路一段,24.54,住,,,1111007,土地1建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.67,2,2,2,有,無,11320000,118859.0,坡道平面,34.21,1400000,,RPRNMLLMIIHGFCJ87CB,吉韻,B2棟01號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉明湖路,33.46,住,,,1111008,土地1建物1車位2,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,178.93,3,2,2,有,無,15390000,113887.0,坡道平面,69.26,2900000,,RPSNMLLMIIHGFCJ97CB,豐韻,A1棟05號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉寶新路一段,24.54,住,,,1111008,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.34,2,2,2,有,無,11170000,117221.0,坡道平面,33.14,1300000,,RPTNMLLMIIHGFCJ08CB,吉韻,A2棟02號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉明湖路,32.69,住,,,1111009,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.93,3,2,2,有,無,14330000,118756.0,坡道平面,34.63,1350000,,RPUNMLLMIIHGFCJ18CB,豐韻,B7棟05號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉明湖路,32.69,住,,,1111010,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.93,3,2,2,有,無,13990000,115188.0,坡道平面,34.63,1400000,,RPVNMLLMIIHGFCJ28CB,豐韻,B7棟04號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉明湖路,32.4,住,,,1111010,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,14450000,119487.0,坡道平面,34.63,1500000,,RPWNMLLMIIHGFCJ38CB,豐韻,B3棟07號,109_01
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉明湖路,27.4,住,,,1111012,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.37,2,2,2,有,無,11200000,106824.0,坡道平面,34.63,1400000,,RPXNMLLMIIHGFCJ48CB,豐韻,B2棟02號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮資源段900地號,21.71,住,,,1111025,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.13,2,2,1,有,無,8580000,88643.0,坡道機械,15.49,900000,,RPPNMLLJJIHGFCJ47CB,臻研臻心,C棟7號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功六街,37.16,住,,,1110920,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.68,3,2,2,有,無,23495300,173957.0,坡道機械,8.79,900000,,RPPNMLLJJIHGFBJ37CB,城心苑2,A棟2號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功六街,37.16,住,,,1110917,土地2建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.68,3,2,2,有,無,24709740,183307.0,坡道機械,8.79,900000,,RPQNMLLJJIHGFBJ47CB,城心苑2,A棟6號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功六街,37.16,住,,,1110916,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.68,3,2,2,有,無,24729030,183455.0,坡道機械,8.79,900000,,RPRNMLLJJIHGFBJ57CB,城心苑2,A棟7號,109_01
