鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
關山鎮,土地,新福段955地號,4100.0,,一般農業區,農牧用地,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3750000,915.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLSLMHPFFCV77CA,0.0,0.0,0.0,,,109_02
關山鎮,土地,新福段955-1地號,3352.82,,一般農業區,農牧用地,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3750000,1118.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLSLMHPFFCV87CA,0.0,0.0,0.0,,,109_02
關山鎮,土地,隆興段415地號,4540.77,,一般農業區,農牧用地,1090406,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5448924,1200.0,,0.0,0,,RPPNMLPKMHPFFCV47DA,0.0,0.0,0.0,,,109_02
關山鎮,土地,西莊段417地號,10.53,,特定農業區,農牧用地,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7265,690.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLRKMHPFFCV67DA,0.0,0.0,0.0,,,109_02
台東市,房地(土地+建物),臺東縣臺東市新展街２３巷２弄１８號二樓,28.2,住,,,1090406,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850621.0,145.51999999999998,3,2,2,有,無,4800000,32985.0,,0.0,0,,RPOOMLQKMHPFFAV27CA,91.68,0.0,13.81,,,109_02
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路５３巷１號四樓之４,8.36,商,,,1090401,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,821108.0,52.26,1,1,1,有,有,680000,13012.0,,0.0,0,急買急賣。；,RPPNMLMLMHPFFDV27CA,31.5,0.0,6.75,,,109_02
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉１２８巷８號二樓之９,0.0,商,,,1090406,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,821231.0,37.0,1,1,1,有,無,1200000,32432.0,,0.0,0,,RPPNMLKLMHPFFDV07CA,24.26,0.0,3.72,,,109_02
池上鄉,土地,牧野段836-2地號,132.24,,一般農業區,甲種建築用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,18149.0,,0.0,0,,RPPNMLKLMHPFFCV96CA,0.0,0.0,0.0,,,109_02
池上鄉,土地,牧野段836-1地號,264.46,,一般農業區,甲種建築用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4400000,16638.0,,0.0,0,約八坪土地為既有道路使用。,RPQNMLKLMHPFFCV07CA,0.0,0.0,0.0,,,109_02
台東市,土地,南榮段809地號,3245.84,農,,,1090401,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,2003.0,,0.0,0,,RPSNMLMLMHPFFAV27CA,0.0,0.0,0.0,,,109_02
長濱鄉,土地,長光段51-2地號,553.75,,鄉村區,乙種建築用地,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,3973.0,,0.0,0,,RPPNMLNLMHPFFBV17CA,0.0,0.0,0.0,,,109_02
太麻里鄉,土地,金崙段1905地號,6360.0,,山坡地保育區,農牧用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,55.0,,0.0,0,,RPPNMLLLMHPFFDV17CA,0.0,0.0,0.0,,,109_02
鹿野鄉,房地(土地+建物),臺東縣鹿野鄉和平路１７號,94.76,,鄉村區,乙種建築用地,1090408,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840814.0,138.11,4,2,2,有,無,3200000,23170.0,,0.0,0,,RPQNMLNLMHPFFCV37CA,116.57,21.54,0.0,,,109_02
大武鄉,土地,尚武段395地號,128.97,住,,,1090421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,360000,2791.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLPJNHPFFDV57DA,0.0,0.0,0.0,,,109_02
太麻里鄉,土地,泰王段946-10地號,33.02,住,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35000,1060.0,,0.0,0,,RPPNMLOLMHPFFDV57DA,0.0,0.0,0.0,,,109_02
鹿野鄉,土地,龍田段197地號,1453.2,住,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18200000,12524.0,,0.0,0,,RPPNMLOJNHPFFCV37DA,0.0,0.0,0.0,,,109_02
海端鄉,土地,加拿段415-5地號,3111.0,,山坡地保育區,農牧用地,1090406,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,808860,260.0,,0.0,0,,RPRNMLNLMHPFFCV57DA,0.0,0.0,0.0,,,109_02
池上鄉,土地,萬福段525地號,6863.52,,特定農業區,農牧用地,1090408,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13890000,2024.0,,0.0,0,,RPSNMLNLMHPFFCV67DA,0.0,0.0,0.0,,,109_02
海端鄉,土地,利稻段357地號,390.0,,鄉村區,乙種建築用地,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,897.0,,0.0,0,,RPPNMLNLMHPFFCV27CA,0.0,0.0,0.0,,,109_02
台東市,房地(土地+建物),臺東縣臺東市中興路二段４５０巷２８弄６８號九樓,5.0,住,,,1090410,土地1建物1車位0,九層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,850628.0,33.56,1,1,1,有,有,1500000,44696.0,,0.0,0,,RPQNMLNLMHPFFAV17CA,24.22,1.44,0.0,,,109_02
卑南鄉,房地(土地+建物),臺東縣卑南鄉太平路１２８巷３６弄５２號,207.0,,鄉村區,乙種建築用地,1090406,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080415.0,222.25,5,2,5,有,無,13000000,58493.0,,0.0,0,,RPQOMLOLMHPFFAV37CA,211.59,10.66,0.0,,,109_02
台東市,土地,旭川段582-2地號,2600.0,,特定農業區,農牧用地,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5720000,2200.0,,0.0,0,,RPVNMLRLMHPFFAV08CA,0.0,0.0,0.0,,,109_02
台東市,土地,建康段946地號,3164.17,,特定農業區,農牧用地,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,1327.0,,0.0,0,,RPSNMLNLMHPFFAV37CA,0.0,0.0,0.0,,,109_02
台東市,房地(土地+建物),臺東縣臺東市正氣北路２５５巷５０弄２號,107.0,住,,,1090413,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,701230.0,111.76,4,1,3,有,無,8200000,73372.0,,0.0,0,,RPPNMLOLMHPFFAV27DA,111.76,0.0,0.0,,,109_02
鹿野鄉,土地,永安段126-12地號,4471.0,,特定農業區,農牧用地,1090410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7650000,1711.0,,0.0,0,,RPRNMLSLMHPFFCV97CA,0.0,0.0,0.0,,,109_02
成功鎮,土地,新港段芝田小段622-1地號,3170.0,,風景區,農牧用地,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,855900,270.0,,0.0,0,,RPPNMLSLMHPFFBV67CA,0.0,0.0,0.0,,,109_02
台東市,土地,旭川段582地號,2890.0,,特定農業區,農牧用地,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6358000,2200.0,,0.0,0,,RPSNMLRLMHPFFAV77CA,0.0,0.0,0.0,,,109_02
台東市,土地,旭川段582-1地號,2998.5,,特定農業區,農牧用地,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6596000,2200.0,,0.0,0,,RPTNMLRLMHPFFAV87CA,0.0,0.0,0.0,,,109_02
卑南鄉,土地,澱粉段410地號,3749.35,,特定農業區,農牧用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5811492,1550.0,,0.0,0,,RPRNMLSLMHPFFAV77CA,0.0,0.0,0.0,,,109_02
太麻里鄉,土地,北橋段17-3地號,2500.03,,山坡地保育區,農牧用地,1090420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1875000,750.0,,0.0,0,,RPQNMLKMMHPFFDV27CA,0.0,0.0,0.0,,,109_02
台東市,土地,台東段24-196地號,13.0,住,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,376909,28993.0,,0.0,0,向政府機關承購之案件。；,RPPOMLSLMHPFFAV77DA,0.0,0.0,0.0,,,109_02
太麻里鄉,土地,北太麻里段455地號,8490.0,,山坡地保育區,農牧用地,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,47.0,,0.0,0,,RPPNMLKMMHPFFDV17CA,0.0,0.0,0.0,,,109_02
大武鄉,土地,復興段510地號,890.11,住,,,1090414,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,4606.0,,0.0,0,,RPQNMLSLMHPFFDV08DA,0.0,0.0,0.0,,,109_02
台東市,房地(土地+建物),臺東縣臺東市中華路二段３８２號,73.0,住,,,1090408,土地2建物2車位0,全,二層,透天厝,住家用,加強磚造,690702.0,111.8,0,0,0,無,無,8400000,75134.0,,0.0,0,含增建或未登記建物。；,RPQOMLPJNHPFFAV37CA,111.8,0.0,0.0,,,109_02
台東市,土地,建成段319-4地號,168.57,住,,,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,20763.0,,0.0,0,,RPVNMLSLMHPFFAV18CA,0.0,0.0,0.0,,,109_02
台東市,房地(土地+建物),臺東縣臺東市豐谷南路２３巷２７號,125.19,住,,,1090411,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,851206.0,174.55,3,2,3,有,無,6500000,37239.0,,0.0,0,,RPWNMLSLMHPFFAV28CA,157.22,6.31,11.02,,,109_02
綠島鄉,土地,下南寮段937地號,348.86,都市：其他:保護區,,,1090406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,4300.0,,0.0,0,,RPRNMLSJNHPFFAV67CA,0.0,0.0,0.0,,,109_02
台東市,土地,常德段490地號,51.15,住,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,28348.0,,0.0,0,,RPWNMLTLMHPFFAV38CA,0.0,0.0,0.0,,,109_02
東河鄉,土地,南河段697地號,1591.92,農,,,1090416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,1570.0,,0.0,0,,RPRNMLTLMHPFFBV97CA,0.0,0.0,0.0,,,109_02
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路３０之２號八樓之２８,6.78,商,,,1090413,土地1建物1車位0,八層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,870306.0,49.78,1,1,1,有,有,1380000,27722.0,,0.0,0,,RPTNMLSLMHPFFDV38DA,31.47,0.0,4.85,,,109_02
長濱鄉,土地,新竹湖段155地號,1544.55,,風景區,農牧用地,1090417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,971.0,,0.0,0,,RPPNMLKMMHPFFBV07DA,0.0,0.0,0.0,,,109_02
長濱鄉,土地,新竹湖段154地號,4714.38,,風景區,農牧用地,1090417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4600000,976.0,,0.0,0,,RPQNMLKMMHPFFBV17DA,0.0,0.0,0.0,,,109_02
