鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
南竿鄉,土地,清水段142-2地號,6.76,住,,,1090416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,29586,,0.0,0,,RPPNMLNLMHPFFAZ57DA,0.0,0.0,0.0,,,109_02
東引鄉,土地,東引西段554地號,15.18,商,,,1090422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,125994,8300,,0.0,0,,RPQNMLOKNHPFFAZ77DA,0.0,0.0,0.0,,,109_02
東引鄉,土地,東引西段1271-2地號,107.56,住,,,1090428,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580824,5400,,0.0,0,,RPPNMLTLMHPFFAZ18DA,0.0,0.0,0.0,,,109_02
南竿鄉,土地,介壽段935地號,64.96,商,,,1090304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,770000,11853,,0.0,0,,RPPNMLQJLHPFFAZ57DA,0.0,0.0,0.0,,,109_02
北竿鄉,土地,后沃段236地號,28.52,住,,,1090313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,7013,,0.0,0,,RPQNMLSJMHPFFAZ97DA,0.0,0.0,0.0,,,109_02
北竿鄉,土地,后沃段236地號,28.52,住,,,1090320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,4208,,0.0,0,,RPPNMLSJMHPFFAZ87DA,0.0,0.0,0.0,,,109_02
北竿鄉,土地,塘岐段272地號,145.05,住,,,1090331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,362625,2500,,0.0,0,,RPPNMLRJMHPFFAZ77DA,0.0,0.0,0.0,,,109_02
南竿鄉,土地,清水段418-1地號,6.68,都市：其他:機關建地,,,1090324,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2180000,326347,,0.0,0,交易含未登記建物,RPPNMLKLIIPFFAZ96DA,0.0,0.0,0.0,,,109_02
南竿鄉,土地,介壽段850地號,6.1,農,,,1090310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,473100,77557,,0.0,0,,RPPNMLPJNHPFFAZ67DA,0.0,0.0,0.0,,,109_02
東引鄉,土地,東引西段515地號,87.18,商,,,1090318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2750000,31544,,0.0,0,,RPPNMLMLMHPFFAZ47DA,0.0,0.0,0.0,,,109_02
南竿鄉,土地,珠螺段303地號,92.14,都市：其他:住宅、農業,,,1090207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,395096,4288,,0.0,0,,RPPNMLOKKHPFFAZ37DA,0.0,0.0,0.0,,,109_02
南竿鄉,土地,珠螺段301地號,36.49,農,,,1090218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58750,1610,,0.0,0,,RPPNMLKLKHPFFAZ07DA,0.0,0.0,0.0,,,109_02
北竿鄉,土地,后沃段161地號,31.34,住,,,1081209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,189000,6031,,0.0,0,,RPPNMLOKNHPFFAZ67DA,0.0,0.0,0.0,,,109_02
莒光鄉,土地,大坪段628-1地號,53.37,,,,1090910,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,133425,2500,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKRHPFFAZ67DA,0.0,0.0,0.0,無,,109_03
北竿鄉,土地,塘岐段342-1地號,55.87,住,,,1090811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,446960,8000,,0.0,0,協議價購；,RPPNMLSKQHPFFAZ38DA,0.0,0.0,0.0,無,,109_03
南竿鄉,土地,仁愛段441-2地號,103.07,住,,,1090831,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,927630,9000,,0.0,0,農作物；,RPQNMLLMQHPFFAZ97DA,0.0,0.0,0.0,無,,109_03
南竿鄉,土地,仁愛段720地號,17.55,住,,,1090817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,78975,4500,,0.0,0,,RPRNMLLMQHPFFAZ08DA,0.0,0.0,0.0,無,,109_03
北竿鄉,土地,白沙段334-1地號,247.58,都市：其他:,,,1090714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,99100,400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKPHPFFAZ87DA,0.0,0.0,0.0,無,,109_03
北竿鄉,土地,后沃段150地號,106.27,住,,,1090716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,425100,4000,,0.0,0,,RPPNMLRKPHPFFAZ18DA,0.0,0.0,0.0,無,,109_03
南竿鄉,土地,四維段980地號,39.51,都市：其他:,,,1090721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,12655,,0.0,0,未登記建物；,RPPNMLLLPHPFFAZ67DA,0.0,0.0,0.0,無,,109_03
北竿鄉,土地,塘岐段230地號,196.47,住,,,1090731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1583155,8058,,0.0,0,協議價購；,RPPNMLOKQHPFFAZ97DA,0.0,0.0,0.0,無,,109_03
北竿鄉,土地,里段769-1地號,275.75,都市：其他:風景非建地,,,1090608,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330900,1200,,0.0,0,,RPPNMLLKOHPFFAZ47DA,0.0,0.0,0.0,,,109_03
南竿鄉,土地,福沃段396地號,25.48,住,,,1090605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,142674,5599,,0.0,0,,RPQNMLKKOHPFFAZ47DA,0.0,0.0,0.0,,,109_03
