鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
善化區,房地(土地+建物)+車位,臺南市善化區中華路152號及中興路158號交岔口,15.82,商,,,1110712,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.67,2,2,2,有,無,13390000,112885.0,坡道平面,30.57,1300000,,RPWNMLPKPHHGFHD09CB,常慶天目,C棟10號,109_02
善化區,房地(土地+建物)+車位,臺南市善化區中華路152號及中興路158號交岔口,20.69,商,,,1110709,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.47,3,2,2,有,無,16670000,107171.0,坡道平面,29.32,1650000,,RPXNMLPKPHHGFHD56CB,常慶天目,B棟12號,109_02
安平區,房地(土地+建物)+車位,臺南市安平區怡平路與永華八街,28.69,住,,,1110630,土地6建物1車位2,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,237.23,4,2,2,有,無,21110000,101064.0,坡道平面,63.28,3530000,,RPPNMLPKPHHGFAD67CB,春福御邸,A2棟12號,109_02
安平區,房地(土地+建物)+車位,臺南市安平區怡平路與永華八街,22.88,住,,,1110630,土地6建物1車位1,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.29,3,2,2,有,無,15970000,101479.0,坡道平面,31.64,1900000,,RPQNMLPKPHHGFAD77CB,春福御邸,B2棟11號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區樂活五街,22.8,住,,,1110710,土地1建物1車位1,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.54,3,2,2,有,無,15180000,108268.0,坡道平面,42.11,1600000,,RPPNMLQKPHHGFBD87CB,河睦,A2棟0號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區樂活五街,13.8,住,,,1110710,土地1建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.19,2,2,1,有,無,9050000,107086.0,坡道機械,32.55,950000,,RPQNMLQKPHHGFBD97CB,河睦,A3棟0號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區樂活五街,18.4,住,,,1110705,土地1建物1車位1,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.66,2,2,2,有,無,12680000,110094.0,坡道平面,42.11,1500000,,RPRNMLQKPHHGFBD08CB,河睦,A7棟0號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區樂活五街,18.4,住,,,1110710,土地1建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.66,2,2,2,有,無,12900000,110290.0,坡道平面,42.11,1700000,,RPSNMLQKPHHGFBD18CB,河睦,A7棟0號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區郡安路六段,29.37,住,,,1110629,土地1建物1車位1,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,205.43,3,2,2,有,無,21060000,107787.0,坡道平面,26.28,1750000,,RPTNMLQKPHHGFBD28CB,璞日,A棟1號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區郡安路六段,27.7,住,,,1110627,土地1建物1車位1,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,194.5,3,2,2,有,無,20450000,111461.0,坡道平面,26.28,1700000,,RPUNMLQKPHHGFBD38CB,璞日,A2棟0號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區郡安路六段,27.7,住,,,1110716,土地1建物1車位3,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,233.52,3,2,2,有,無,22260000,112115.0,坡道平面,65.3,3400000,,RPVNMLQKPHHGFBD48CB,璞日,A2棟0號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區郡安路六段,27.7,住,,,1110702,土地1建物1車位1,十七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.83,3,2,2,有,無,20450000,111461.0,坡道平面,27.61,1700000,,RPWNMLQKPHHGFBD58CB,璞日,A2棟0號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區永續十八街,18.89,住,,,1110717,土地2建物1車位1,四層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,142.05,3,2,2,有,無,11880000,86859.0,坡道平面,21.97,1450000,,RPPNMLRKPHHGFBD97CB,邰欣地堡67期,B棟6號,109_02
北區,房地(土地+建物)+車位,臺南市北區西門路四段與文成路口,12.17,住,,,1110707,土地2建物1車位1,三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.94,1,2,2,有,無,12000000,129379.0,坡道平面,17.01,1400000,,RPPNMLRKPHHGFAD87CB,藏美表參道,A棟3號,109_02
北區,房地(土地+建物)+車位,臺南市北區西門路四段與文成路口,15.3,住,,,1110704,土地2建物1車位1,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.95,2,2,2,有,無,15530000,134059.0,坡道平面,17.01,1730000,,RPQNMLRKPHHGFAD97CB,藏美表參道,B棟6號,109_02
北區,房地(土地+建物)+車位,臺南市北區西門路四段與文成路口,18.09,住,,,1110703,土地2建物1車位1,十二層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.86,2,2,2,有,無,18500000,136808.0,坡道平面,17.01,1830000,,RPRNMLRKPHHGFAD08CB,藏美表參道,B棟1號,109_02
北區,房地(土地+建物)+車位,臺南市北區西門路四段與文成路口,11.31,住,,,1110702,土地2建物1車位1,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.25,1,2,1,有,無,11380000,130247.0,坡道平面,17.01,1450000,,RPSNMLRKPHHGFAD18CB,藏美表參道,B棟7號,109_02
安南區,房地(土地+建物),臺南市安南區樂活十二街,75.24,住,,,1110702,土地2建物1車位0,全,3,透天厝,見其他登記事項,見其他登記事項,,144.39,3,3,3,有,無,16300000,112889.0,,0.0,0,,RPPNMLSKPHHGFBD18DB,幸福御守第5期,B棟6號,109_02
安平區,房地(土地+建物)+車位,臺南市安平區國平南路,17.88,商,,,1110710,土地1建物1車位2,十八層,26,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,237.22,2,2,2,有,無,22290000,103924.0,坡道平面,49.68,2800000,,RPPNMLSKPHHGFAD08DB,元翰門,A3棟18號,109_02
安平區,房地(土地+建物)+車位,臺南市安平區國平南路,18.24,商,,,1110623,土地1建物1車位2,二十二層,26,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,240.42,2,2,2,有,無,22600000,105903.0,坡道平面,49.68,2400000,,RPQNMLSKPHHGFAD18DB,元翰門,A7棟22號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區長和路四段與鎮安路,17.28,住,,,1110630,土地5建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.51,2,2,1,有,無,8070000,83809.0,坡道平面,24.97,1320000,,RPPNMLSKPHHGFBD08CB,春福安安,A2棟12號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區長和路四段與鎮安路,25.5,住,,,1110630,土地5建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.99,3,2,2,有,無,10390000,74217.0,坡道平面,27.15,1570000,,RPQNMLSKPHHGFBD18CB,春福安安,A3棟04號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區長和路四段與鎮安路,19.6,住,,,1110630,土地5建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.79,2,2,2,有,無,9180000,83387.0,坡道平面,29.61,1410000,,RPRNMLSKPHHGFBD28CB,春福安安,A5棟11號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區長和路四段與鎮安路,25.5,住,,,1110630,土地5建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.21,3,2,2,有,無,9140000,65261.0,坡道平面,27.15,1370000,,RPSNMLSKPHHGFBD38CB,春福安安,B1棟02號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區長和路四段與鎮安路,25.5,住,,,1110630,土地5建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.21,3,2,2,有,無,11050000,81136.0,坡道平面,27.15,1390000,,RPTNMLSKPHHGFBD48CB,春福安安,B1棟13號,109_02
