鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
新竹市,房地(土地+建物)+車位,新竹市新竹市新興段1102號 B棟4樓,1.16,,,,1070209,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.88,3,2,2,有,無,10460000,66613,坡道平面,8.37,1300000,,RPXNMLNLLHPFFAO17CB,昌禾日日學,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市新興段1102地號 B棟4樓,1.16,住,,,1070209,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.19,3,2,2,有,無,10460000,66613,坡道平面,27.68,1300000,,RPUOMLNLLHPFFAO96CB,昌禾日日學,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段2382地號1H棟7樓,13.69,其他,,,1081019,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.95,2,2,1,有,無,7670000,85355,坡道平面,29.22,950000,,RPVNMLOLMHPFFAO17CB,挪威麗園,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段2382地號1F棟1樓,66.87,其他,,,1081004,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,211.17,0,0,1,無,無,23350000,122187,坡道平面,30.3,1250000,親友、員工或其他特殊關係間之交易。協力廠商,RPWNMLOLMHPFFAO27CB,挪威麗園,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1E棟1樓,57.46,其他,,,1081003,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,184.38,0,0,1,無,無,24850000,153390,坡道平面,29.22,1050000,,RPXNMLOLMHPFFAO37CB,挪威麗園,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1M棟11樓,25.71,其他,,,1081002,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.82,4,2,2,有,無,16670000,96249,坡道平面,59.52,2300000,,RPOOMLOLMHPFFAO56CB,挪威麗園,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1C棟12樓,20.08,其他,,,1081002,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.91,3,2,2,有,無,11920000,92726,坡道平面,30.3,1200000,,RPPOMLOLMHPFFAO66CB,挪威麗園,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1L棟1樓,66.54,其他,,,1081003,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,210.27,0,0,1,無,無,28430000,151581,坡道平面,30.3,1150000,,RPSOMLOJNHPFFAO86CB,挪威麗園,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1N棟9樓,25.96,其他,,,1080930,土地1建物1車位2,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,211.94,4,2,2,有,無,16510000,93234,坡道平面,60.6,2400000,,RPUOMLOJNHPFFAO07CB,挪威麗園,,109_02
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1A棟3樓,20.5,其他,,,1081014,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.53,3,2,2,有,無,11960000,92215,坡道平面,29.22,1050000,,RPVOMLOJNHPFFAO17CB,挪威麗園,,109_02
