鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
恆春鎮,土地,墾丁段1243-2地號,314.8,,國家公園區,,1090505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,11118.0,,0.0,0,,RPPNMLMLNHPFFET27CA,0.0,0.0,0.0,,,109_02
恆春鎮,土地,下水泉段268地號,239.57,,國家公園區,,1090504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,6261.0,,0.0,0,急買急賣。；,RPRNMLSJNHPFFET87CA,0.0,0.0,0.0,,,109_02
枋寮鄉,土地,德興段1006-1地號,10.35,商,,,1090401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,302323,29210.0,,0.0,0,向政府機關承購之案件。；,RPPNMLSLMHPFFFT97DA,0.0,0.0,0.0,,,109_02
東港鎮,土地,關帝段107-1地號,100.52,,一般農業區,農牧用地,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,201043,2000.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLKKMHPFFDT27CA,0.0,0.0,0.0,,,109_02
屏東市,土地,建國段342地號,0.3,都市：其他:道路用地,,,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4184,0.0,,0.0,0,協議價購,RPPOMLQKMHPFFAT27DA,0.0,0.0,0.0,,,109_02
東港鎮,建物,屏東縣東港鎮朝安里博愛街１３２號,0.0,,,,1090401,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土,911003.0,150.29,5,1,5,有,無,5000000,33269.0,,0.0,0,,RPQNMLPJNHPFFDT37CA,150.29,0.0,0.0,,,109_02
里港鄉,土地,茄苳腳段799地號,1150.04,,一般農業區,農牧用地,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,2261.0,,0.0,0,,RPXNMLTLMHPFFBT38CA,0.0,0.0,0.0,,,109_02
屏東市,土地,街頭段三小段211地號,1064.0,住,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,84005460,78953.0,,0.0,0,,RPWNMLQKMHPFFAT77CA,0.0,0.0,0.0,,,109_02
琉球鄉,土地,本漁段925地號,759.26,都市：其他:機關用地,,,1090406,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,8166.0,,0.0,0,,RPPNMLOKNHPFFDT27CA,0.0,0.0,0.0,,,109_02
恆春鎮,房地(土地+建物),屏東縣恆春鎮西門路１０９巷４７號七樓之二,15.93,住,,,1090407,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830530.0,80.01,2,2,1,有,無,1950000,24372.0,,0.0,0,,RPQNMLQKMHPFFET57CA,51.99,0.0,4.25,,,109_02
