鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
暖暖區,房地(土地+建物)+車位,基隆市暖暖區東勢街26巷82-1號6樓,22.19,住,,,1090118,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.0,2,1,1,有,無,8100000,69228,坡道平面,27.33,1200000,,RPUNMLPJLHPFFCC58DB,暖暖十勝,,109_02
暖暖區,房地(土地+建物),基隆市暖暖區東勢街26巷82-1號3樓,22.15,住,,,1081208,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.67,2,1,1,有,無,6600000,66219,,0.0,0,,RPVNMLPJLHPFFCC68DB,暖暖十勝,,109_02
暖暖區,房地(土地+建物)+車位,基隆市暖暖區東勢街26巷82-2號10樓,39.74,住,,,1090110,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.01,3,2,2,有,無,13700000,68455,坡道平面,27.33,1400000,,RPWNMLPJLHPFFCC78DB,暖暖十勝,,109_02
暖暖區,房地(土地+建物)+車位,基隆市暖暖區東勢街26巷80號9樓,29.02,住,,,1090103,土地1建物1車位2,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.36,3,2,2,有,無,11800000,72044,坡道平面,54.66,2600000,,RPXNMLPJLHPFFCC88DB,暖暖十勝,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁B1-03F,33.67,住,,,1080415,土地9建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.82,2,2,1,有,無,10700000,90918,坡道平面,39.33,1200000,,RPWNMLSKLHPFFCC09CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁B1-07F,33.67,住,,,1080309,土地9建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.82,2,2,1,有,無,11250000,93789,坡道平面,39.33,1450000,與權利人2人共有,RPXNMLSKLHPFFCC56CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁B1-09F,34.75,住,,,1080422,土地9建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.98,2,2,2,有,無,11380000,93637,坡道平面,39.33,1300000,,RPOOMLSKLHPFFCC38CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁B2-02F,34.75,住,,,1080312,土地9建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.98,2,2,2,有,無,11350000,91500,坡道平面,39.33,1500000,,RPPOMLSKLHPFFCC48CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁B2-03F,34.75,住,,,1080313,土地9建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.98,2,2,2,有,無,11250000,91500,坡道平面,39.33,1400000,,RPQOMLSKLHPFFCC58CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁B2-08F,33.67,住,,,1080430,土地9建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.82,2,2,1,有,無,11280000,95990,坡道平面,39.33,1250000,,RPROMLSKLHPFFCC68CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁B2-09F,33.67,住,,,1080418,土地9建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.82,2,2,1,有,無,11200000,93789,坡道平面,39.33,1400000,,RPSOMLSKLHPFFCC78CB,新光新海灣,,109_02
安樂區,房地(土地+建物),基隆市安樂區安樂路一段71號旁B3-05F,24.98,住,,,1080928,土地9建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.6,2,2,1,有,無,7770000,90771,,0.0,0,,RPTOMLSKLHPFFCC88CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁B4-02F,32.22,住,,,1080417,土地9建物1車位2,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,164.26,2,2,1,有,無,10300000,89953,坡道平面,78.66,2600000,,RPUOMLSKLHPFFCC98CB,新光新海灣,,109_02
安樂區,房地(土地+建物),基隆市安樂區安樂路一段71號旁B4-04F,24.98,住,,,1081021,土地9建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.6,2,2,1,有,無,7590000,88668,,0.0,0,,RPWOMLSKLHPFFCC56CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁C3-06F,32.22,住,,,1080910,土地9建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.42,2,2,1,有,無,10300000,90827,坡道平面,39.33,1300000,,RPXOMLSKLHPFFCC66CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁D1-06F,47.78,住,,,1081001,土地9建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,191.44,3,2,2,有,無,15500000,92367,坡道平面,39.33,1450000,,RPOPMLSKLHPFFCC48CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁D1-02F,47.78,住,,,1080317,土地9建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,191.44,3,2,2,有,無,14260000,84215,坡道平面,39.33,1450000,,RPPPMLSKLHPFFCC58CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁D2-07F,32.58,住,,,1080722,土地9建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.0,2,2,2,有,無,10300000,89898,坡道平面,39.33,1250000,,RPQPMLSKLHPFFCC68CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁D2-02F,32.58,住,,,1080413,土地9建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.0,2,2,2,有,無,9980000,86222,坡道平面,39.33,1300000,,RPRPMLSKLHPFFCC78CB,新光新海灣,,109_02
安樂區,房地(土地+建物)+車位,基隆市安樂區安樂路一段71號旁D2-05F,32.58,住,,,1080606,土地9建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.0,2,2,2,有,無,10450000,89898,坡道平面,39.33,1400000,與權利人2人共有,RPSPMLSKLHPFFCC88CB,新光新海灣,,109_02
