鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
安樂區,房地(土地+建物),基隆市安樂區新西街５２號３樓,23.0,住,,,1090406,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,101.0,55.48,2,1,1,有,無,918888,16563.0,,0.0,0,,RPQNMLMKNHPFFCC18EA,55.48,0.0,0.0,,,109_02
仁愛區,建物,基隆市仁愛區南榮路３９３巷４１號,0.0,,,,1090401,土地0建物2車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,620220.0,156.85,1,1,1,有,無,3000000,19127.0,,0.0,0,,RPQNMLOJNHPFFBC08DA,156.85,0.0,0.0,,,109_02
仁愛區,房地(土地+建物),基隆市仁愛區自來街１３巷１１號５樓,33.36,商,,,1090401,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,660823.0,86.6,3,2,2,有,無,1800000,20785.0,,0.0,0,,RPRNMLKMMHPFFBC87CA,86.6,0.0,0.0,,,109_02
中正區,土地,港濱段1544地號,51.0,住,,,1090404,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2050000,40196.0,,0.0,0,,RPUNMLKLMHPFFBC18DA,0.0,0.0,0.0,,,109_02
中正區,車位,基隆市中正區義一路１２２之５號,0.35,商,,,1090409,土地0建物0車位2,一層,十四層,其他,商業用,鋼筋混凝土造,910712.0,66.33,0,0,0,有,有,2970000,,坡道平面,66.26,2970000,,RPTNMLMLMHPFFBC18CA,0.0,0.0,0.0,,,109_02
中正區,車位,基隆市中正區新豐街４５２號１６樓,1.7,都市：住,,,1090407,土地0建物0車位1,,,其他,,,,34.17,0,0,0,有,有,1130000,,坡道平面,34.17,1130000,,RPUNMLOLMHPFFBC48CA,0.0,0.0,0.0,,,109_02
七堵區,土地,台五線段857地號,180.4,住,,,1090409,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6821338,37812.0,,0.0,0,建商與地主合建案。；,RPRNMLNKNHPFFCC18CA,0.0,0.0,0.0,,,109_02
安樂區,房地(土地+建物),基隆市安樂區基金一路２１４之１２號１０樓,10.6,住,,,1090404,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830310.0,59.81,3,1,2,有,有,2200000,36783.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPOMLKMMHPFFCC08EA,43.95,0.81,4.39,,,109_02
安樂區,房地(土地+建物),基隆市安樂區武嶺街２６３之２號,30.13,住,,,1090404,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,650113.0,68.25,3,2,1,有,無,1840000,26960.0,,0.0,0,,RPPNMLMLMHPFFCC87CA,0.0,0.0,0.0,,,109_02
仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路１０６之２號３樓,32.5,住,,,1090428,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,670128.0,115.62,3,1,1,有,無,1894550,16386.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLOJNHPFFBC08EA,115.62,0.0,0.0,,,109_02
