鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
四湖鄉,土地,安慶段1797地號,1303.1,,一般農業區,農牧用地,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,742767,570.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLTJMHPFFEP97DA,0.0,0.0,0.0,,,109_02
斗六市,土地,林頭段1186地號,40.8,都市：其他:道路用地,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,70000,1716.0,,0.0,0,道路用地包含公共設施保留地之交易。；,RPQNMLSLMHPFFAP07CA,0.0,0.0,0.0,,,109_02
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉沙崙後８３之１號,90.0,,鄉村區,乙種建築用地,1090406,土地2建物1車位0,全,三層,透天厝,住家用,ＲＣ造,1081120.0,168.05,5,1,3,有,無,6080000,36180.0,,0.0,0,,RPPNMLPJNHPFFFP07CA,154.18,0.0,13.87,,,109_02
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉沙崙後８３之２號,90.0,,鄉村區,乙種建築用地,1090406,土地2建物1車位0,全,四層,透天厝,住家用,ＲＣ造,1081120.0,201.1,6,2,3,有,無,6600000,32819.0,,0.0,0,,RPQNMLPJNHPFFFP17CA,182.65,0.0,18.45,,,109_02
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉沙崙後８３之５號,147.0,,鄉村區,乙種建築用地,1090406,土地2建物1車位0,全,三層,透天厝,住家用,ＲＣ造,1081120.0,188.58,5,2,4,有,無,6700000,35529.0,,0.0,0,,RPSNMLPJNHPFFFP37CA,179.63,0.0,8.95,,,109_02
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉沙崙後８３之６號,90.0,,鄉村區,乙種建築用地,1090406,土地1建物1車位0,全,三層,透天厝,住家用,ＲＣ造,1081120.0,168.08,5,1,3,有,無,5780000,34388.0,,0.0,0,,RPTNMLPJNHPFFFP47CA,153.85,0.0,14.23,,,109_02
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉沙崙後８３之３號,93.0,,鄉村區,乙種建築用地,1090406,土地2建物1車位0,全,四層,透天厝,住家用,ＲＣ造,1081120.0,201.1,6,2,3,有,無,6470000,32173.0,,0.0,0,,RPUNMLPJNHPFFFP57CA,182.65,0.0,18.45,,,109_02
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉沙崙後８３之８號,94.0,,鄉村區,乙種建築用地,1090406,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1081120.0,168.06,5,1,3,有,無,5950000,35404.0,,0.0,0,,RPWNMLPJNHPFFFP77CA,154.11,0.0,13.95,,,109_02
古坑鄉,土地,棋山段966地號,2440.24,,一般農業區,農牧用地,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1610000,660.0,,0.0,0,,RPTNMLQKMHPFFAP27EA,0.0,0.0,0.0,,,109_02
四湖鄉,土地,建華段452地號,2873.02,,一般農業區,農牧用地,1090401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2070000,720.0,,0.0,0,,RPSNMLLKNHPFFEP07DA,0.0,0.0,0.0,,,109_02
麥寮鄉,土地,光大段332-2地號,4.26,住,,,1090402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,154638,36300.0,,0.0,0,畸零地或有合併使用之交易。；,RPSNMLSJNHPFFFP67CA,0.0,0.0,0.0,,,109_02
麥寮鄉,土地,光大段332-10地號,9.68,住,,,1090402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,345000,35640.0,,0.0,0,畸零地或有合併使用之交易。；,RPTNMLSJNHPFFFP77CA,0.0,0.0,0.0,,,109_02
崙背鄉,房地(土地+建物),雲林縣崙背鄉正義路２３４號,100.15,住,,,1090413,土地1建物1車位0,一層，二層，三層，騎樓，見其他登記事項,三層,店面(店鋪),住商用,鋼筋混凝土造,771219.0,210.11,4,2,2,有,無,7000000,33316.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLOKMHPFFCP17CA,210.11,0.0,0.0,,,109_02
斗六市,土地,大潭段社口小段100-112地號,20.0,都市：其他:綠地,,,1090406,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,3000.0,,0.0,0,綠地/道路用地包含公共設施保留地之交易。；,RPPNMLSLMHPFFAP96CA,0.0,0.0,0.0,,,109_02
