鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
瑞穗鄉,土地,下奇美段294地號,2489.89,,風景區,農牧用地,1090406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,120.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLQKMHPFFCU57EA,0.0,0.0,0.0,,,109_02
富里鄉,土地,後湖段361地號,781.99,,山坡地保育區,農牧用地,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,512.0,,0.0,0,,RPPNMLPKMHPFFCU27CA,0.0,0.0,0.0,,,109_02
壽豐鄉,土地,明月段741地號,7485.27,,山坡地保育區,農牧用地,1090401,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7018400,938.0,,0.0,0,因有道路佔用情形自總價中扣除新台幣55800元整,RPPNMLRKMHPFFAU27CA,0.0,0.0,0.0,,,109_02
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路３號七樓之六,11.78,商,,,1090401,土地1建物1車位0,七層，屋頂突出物,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820622.0,107.43,3,2,1,有,無,5500000,51196.0,,0.0,0,,RPRNMLRKMHPFFAU47CA,50.38,29.94,7.6,,,109_02
壽豐鄉,土地,農墾段451地號,1271.73,,一般農業區,農牧用地,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,1376.0,,0.0,0,,RPPOMLRKMHPFFAU37CA,0.0,0.0,0.0,,,109_02
壽豐鄉,土地,山嶺段128-2地號,475.92,,風景區,生態保護用地,1090407,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,5043.0,,0.0,0,,RPPNMLPJNHPFFAU07CA,0.0,0.0,0.0,,,109_02
玉里鎮,土地,玉泉段42地號,4178.0,農,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,2872.0,,0.0,0,,RPPNMLRKMHPFFCU67EA,0.0,0.0,0.0,,,109_02
吉安鄉,土地,東昌段114-1地號,39.05,都市：其他:道路用地,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,324115,8300.0,,0.0,0,協議價購,RPOOMLQJNHPFFAU17CA,0.0,0.0,0.0,,,109_02
秀林鄉,土地,上水源段456地號,911.01,,山坡地保育區,農牧用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,549.0,,0.0,0,,RPSOMLRKMHPFFAU67CA,0.0,0.0,0.0,,,109_02
新城鄉,土地,草林段150地號,89.02,住,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2050000,23029.0,,0.0,0,,RPROMLLLMHPFFAU07CA,0.0,0.0,0.0,,,109_02
光復鄉,房地(土地+建物),花蓮縣光復鄉中正路一段２６８號,85.0,住,,,1090401,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,680403.0,110.23,2,1,2,有,無,2450000,22226.0,,0.0,0,含增建或未登記建物。；,RPRNMLQJNHPFFBU47CA,110.23,0.0,0.0,,,109_02
光復鄉,房地(土地+建物),花蓮縣光復鄉中正路一段２７０號,85.0,住,,,1090401,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,680214.0,108.79,2,1,2,有,無,2450000,22520.0,,0.0,0,含增建或未登記建物。；,RPSNMLQJNHPFFBU57CA,108.79,0.0,0.0,,,109_02
壽豐鄉,土地,壽農段54-1地號,18.79,農,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,315200,16775.0,,0.0,0,,RPVNMLNLMHPFFAU57CA,0.0,0.0,0.0,,,109_02
花蓮市,房地(土地+建物),花蓮縣花蓮市主計里忠孝街２９之２號,196.0,住,,,1090401,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040925.0,445.59,7,2,8,有,無,30000000,67326.0,,0.0,0,,RPPPMLMLMHPFFAU07CA,400.79,0.0,44.8,,,109_02
吉安鄉,土地,仁恥段414-1地號,37.07,住,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1457000,39304.0,,0.0,0,,RPSNMLOJNHPFFAU27CA,0.0,0.0,0.0,,,109_02
花蓮市,房地(土地+建物),花蓮縣吉安鄉建昌路１１２巷１３號五樓,28.51,住,,,1090408,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750113.0,101.12,3,2,2,有,無,3560000,35206.0,,0.0,0,,RPSNMLMLNHPFFAU27CA,75.37,0.0,10.05,,,109_02
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉慶豐村慶豐十一街２９８號五樓之１,52.42,住,,,1090401,土地1建物1車位2,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090115.0,282.14,3,2,4,有,有,15820000,63233.0,坡道平面,60.42,1800000,,RPVPMLKKOHPFFAU57CA,130.05,0.0,17.38,,,109_02
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛四街５１號七樓之五,8.51,住,,,1090406,土地1建物1車位0,七層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,830811.0,47.36,1,1,1,有,無,2500000,52787.0,,0.0,0,,RPTNMLKLNHPFFAU17CA,27.98,0.0,8.73,,,109_02
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村２１之４６號二樓之一,19.57,住,,,1090409,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080531.0,73.25,1,1,1,有,有,4800000,65529.0,,0.0,0,,RPOPMLOLMHPFFAU17CA,47.94,0.0,4.45,,,109_02
花蓮市,房地(土地+建物),花蓮縣吉安鄉自強路５９４巷７號四樓之一,10.08,住,,,1090405,土地2建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,831117.0,36.57,1,0,1,有,無,1680000,45939.0,,0.0,0,,RPTPMLOLMHPFFAU67CA,27.18,0.0,2.71,,,109_02
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中興路１０１號十樓之一,21.93,商,,,1090407,土地2建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080613.0,182.58,3,2,3,有,有,14400000,78870.0,坡道平面,22.02,0,,RPWPMLMLNHPFFAU87CA,107.14,0.0,11.13,,,109_02
秀林鄉,土地,帛士林段432地號,5037.47,,一般農業區,農牧用地,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,318.0,,0.0,0,,RPOOMLKLNHPFFAU76CA,0.0,0.0,0.0,,,109_02
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉慶豐村慶豐十一街２９８號七樓之３,42.86,住,,,1090407,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090115.0,212.15,3,2,2,有,有,12750000,65681.0,坡道平面,30.21,800000,,RPWPMLKKOHPFFAU67CA,107.72,0.0,13.49,,,109_02
玉里鎮,土地,哈拉灣段1183地號,7217.83,,特定農業區,農牧用地,1090405,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,970.0,,0.0,0,,RPPNMLMKNHPFFCU27EA,0.0,0.0,0.0,,,109_02
秀林鄉,土地,大禮段481-4地號,3660.0,,國家公園區,,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,82.0,,0.0,0,,RPUOMLRLMHPFFAU18EA,0.0,0.0,0.0,,,109_02
瑞穗鄉,土地,瑞新段620地號,145.0,住,,,1090408,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,10345.0,,0.0,0,,RPPNMLSLMHPFFCU67CA,0.0,0.0,0.0,,,109_02
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉文昌街４８巷５號,84.0,住,,,1090410,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,730720.0,100.44,3,2,2,有,無,2900000,28873.0,,0.0,0,,RPPNMLSKNHPFFCU67CA,100.44,0.0,0.0,,,109_02
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街７６號五樓之二,14.14,商,,,1090413,土地3建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090102.0,79.99000000000001,2,1,1,有,有,5400000,67508.0,,0.0,0,,RPTPMLLJNHPFFAU27CA,51.7,0.0,5.19,,,109_02
