鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
竹北市,房地(土地+建物)+車位,新竹縣竹北市國盛街331號旁,21.03,住,,,1110212,土地2建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.17,2,2,1,有,無,12560000,115438.0,坡道平面,31.66,1650000,,RPPNMLPKKHHGFBJ87CB,協和閱,A2棟6號,111_02
竹北市,房地(土地+建物)+車位,新竹縣竹北市國盛街331號旁,22.45,住,,,1110212,土地2建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.23,2,2,1,有,無,12500000,107885.0,坡道平面,31.66,1650000,,RPSNMLPKKHHGFBJ18CB,協和閱,B2棟3號,111_02
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明六路與縣政七街口,9.84,商,,,1110215,土地5建物1車位1,四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.54,2,2,2,有,無,20250000,173523.0,坡道平面,27.18,1100000,,RPWNMLPKKHHGFBJ58CB,新業京御苑,F棟4號,111_02
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉明新段731地號,29.04,住,,,1110215,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,152.39,4,2,2,有,無,9500000,73316.0,坡道平面,38.5,1150000,,RPPNMLQKKHHGFDJ18CB,夢想城III,B6棟8號,111_02
湖口鄉,房地(土地+建物),新竹縣湖口鄉湖南段1603-6地號,26.84,,特定農業區,甲種建築用地,1110212,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.48,2,2,2,有,無,4720000,48420.0,,0.0,0,,RPQNMLQKKHHGFDJ28CB,亞悅晴空,丙棟2I號,111_02
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1110212,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.15,3,2,2,有,無,7090000,57541.0,一樓平面,33.05,1100000,,RPQNMLTKKHHGFDJ58CB,悠活,1棟A3-1號,111_02
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1110218,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.17,3,2,2,有,無,7370000,59270.0,一樓平面,39.07,1200000,,RPPNMLLLKHHGFDJ77CB,悠活,1棟A3號,111_02
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉明新一街,22.69,住,,,1110214,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.87,2,2,1,有,無,11280000,94415.0,坡道平面,24.31,1880000,,RPQNMLLLKHHGFDJ87CB,昌昕/明新首席,C棟3號,111_02
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1110213,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.88,3,2,2,有,無,6920000,55908.0,一樓平面,31.78,1100000,,RPRNMLLLKHHGFDJ97CB,悠活,1棟A6號,111_02
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉湖南段506地號,24.99,,特定農業區,甲種建築用地,1110217,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.88,3,2,2,有,無,7020000,57829.0,坡道平面,31.78,1000000,,RPSNMLLLKHHGFDJ08CB,悠活,1棟A3-1號,111_02
