鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
北投區,房地(土地+建物)+車位,臺北市北投區振華里東華街一段,14.99,商,,,1110212,土地34建物1車位1,十層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,213.96,3,2,2,有,無,49150000,263893.0,坡道平面,38.51,2850000,雨遮計坪不計價,RPQNMLOKKHHGFEA27CB,天母常玉,A棟A1-10F號,111_02
北投區,房地(土地+建物)+車位,臺北市北投區振華里東華街一段,16.6,商,,,1110212,土地34建物1車位2,二十四層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,268.56,3,2,2,有,無,66250000,317166.0,坡道平面,77.02,5500000,雨遮計坪不計價,RPSNMLOKKHHGFEA47CB,天母常玉,A棟A3-24F號,111_02
北投區,房地(土地+建物)+車位,臺北市北投區清江里中央南路一段81號,12.88,商,,,1110213,土地36建物1車位1,二十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,174.57,3,2,2,有,無,35180000,229773.0,坡道平面,31.69,2350000,,RPTNMLOKKHHGFEA57CB,富域,A棟A1-21F號,111_02
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段405巷45弄8-10號,12.47,住,,,1110213,土地2建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.66,2,2,1,有,無,31430000,324084.0,坡道平面,33.09,3050000,,RPXNMLOKKHHGFEA97CB,璞知溪,B-8F號,111_02
文山區,房地(土地+建物)+車位,臺北市文山區保儀路,8.04,商,,,1110213,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,98.98,2,1,1,有,無,17480000,206193.0,坡道機械,18.57,900000,,RPPNMLPKKHHGFAA96DB,天賞大願,C4棟15F號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,3.79,商,,,1110213,土地1建物1車位0,十八層,20,其他,住商用,鋼筋混凝土造,,46.82,0,0,1,有,無,12850000,274455.0,,0.0,0,,RPVNMLQKKHHGFAA67DB,和暘W,A1-18F號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,4.01,商,,,1110213,土地1建物1車位0,十一層,20,其他,住商用,鋼筋混凝土造,,49.59,0,0,1,有,無,12880000,259730.0,,0.0,0,,RPXNMLQKKHHGFAA87DB,和暘W,A8-11F號,111_02
文山區,房地(土地+建物)+車位,臺北市文山區景中街,6.38,商,,,1110213,土地1建物1車位1,十七層,20,其他,住商用,鋼筋混凝土造,,115.52,2,2,1,有,無,23580000,273293.0,升降平面,36.74,2050000,,RPPOMLQKKHHGFAA17DB,和暘W,A3-17F號,111_02
文山區,房地(土地+建物)+車位,臺北市文山區景中街,7.18,商,,,1110211,土地1建物1車位1,十三層,20,其他,住商用,鋼筋混凝土造,,125.44,0,0,1,有,無,25730000,264713.0,升降平面,36.74,2250000,,RPQOMLQKKHHGFAA27DB,和暘W,A10-13F號,111_02
文山區,房地(土地+建物)+車位,臺北市文山區景中街,7.18,商,,,1110211,土地1建物1車位1,十一層,20,其他,住商用,鋼筋混凝土造,,125.44,0,0,1,有,無,25350000,260428.0,升降平面,36.74,2250000,,RPSOMLQKKHHGFAA47DB,和暘W,A10-11F號,111_02
文山區,房地(土地+建物)+車位,臺北市文山區景中街,5.85,商,,,1110214,土地1建物1車位1,十二層,20,其他,住商用,鋼筋混凝土造,,108.99,0,0,1,有,無,20960000,261038.0,升降平面,36.74,2100000,,RPTOMLQKKHHGFAA57DB,和暘W,A12-12F號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,4.01,商,,,1110215,土地1建物1車位0,九層,20,其他,住商用,鋼筋混凝土造,,49.59,0,0,1,有,無,12520000,252470.0,,0.0,0,,RPUOMLQKKHHGFAA67DB,和暘W,A7-9F號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,4.09,商,,,1110215,土地1建物1車位0,十層,20,其他,住商用,鋼筋混凝土造,,50.56,0,0,1,有,無,12930000,255736.0,,0.0,0,,RPVOMLQKKHHGFAA77DB,和暘W,A9-10F號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,4.01,商,,,1110216,土地1建物1車位0,十二層,20,其他,住商用,鋼筋混凝土造,,49.59,0,0,1,有,無,12930000,260738.0,,0.0,0,,RPWOMLQKKHHGFAA87DB,和暘W,A8-12F號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,4.01,商,,,1110216,土地1建物1車位0,十四層,20,其他,住商用,鋼筋混凝土造,,49.59,0,0,1,有,無,13120000,264569.0,,0.0,0,,RPXOMLQKKHHGFAA97DB,和暘W,A8-14F號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,5.85,商,,,1110215,土地1建物1車位0,八層,20,其他,住商用,鋼筋混凝土造,,72.25,0,0,1,有,無,18190000,251765.0,,0.0,0,,RPOPMLQKKHHGFAA17DB,和暘W,A12-8F號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,4.04,商,,,1110214,土地1建物1車位0,七層,20,其他,住商用,鋼筋混凝土造,,49.88,0,0,1,有,無,12520000,251002.0,,0.0,0,,RPPPMLQKKHHGFAA27DB,和暘W,A5-7F號,111_02
士林區,房地(土地+建物)+車位,臺北市士林區文林路,9.51,商,,,1110214,土地2建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.92,2,2,1,有,無,23200000,282649.0,升降機械,35.5,1600000,,RPPNMLQKKHHGFEA57EB,德悅悅,A號,111_02
文山區,房地(土地+建物),臺北市文山區景中街,4.01,商,,,1110215,土地1建物1車位0,八層,20,其他,住商用,鋼筋混凝土造,,49.59,0,0,1,有,無,12430000,250655.0,,0.0,0,,RPPNMLRKKHHGFAA17DB,和暘W,A7-8F號,111_02
文山區,房地(土地+建物)+車位,臺北市文山區景中街,6.46,商,,,1110214,土地1建物1車位1,十二層,20,其他,住商用,鋼筋混凝土造,,116.6,0,0,1,有,無,23730000,260831.0,坡道平面,36.74,2900000,,RPQNMLRKKHHGFAA27DB,和暘W,A11-12F號,111_02
文山區,房地(土地+建物)+車位,臺北市文山區景中街,7.18,商,,,1110211,土地1建物1車位1,十二層,20,其他,住商用,鋼筋混凝土造,,125.44,0,0,1,有,無,25600000,263247.0,升降平面,36.74,2250000,,RPRNMLRKKHHGFAA37DB,和暘W,A10-12F號,111_02
南港區,房地(土地+建物)+車位,臺北市南港區東新里興南街,9.83,住,,,1110212,土地7建物1車位1,十三層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,96.95,2,2,1,有,無,23400000,272220.0,坡道平面,23.48,3400000,預售屋雨遮計坪不計價,RPRNMLRKKHHGFDA57CB,擎天森林,A棟A6-13F號,111_02
南港區,房地(土地+建物)+車位,臺北市南港區東新里興南街,9.83,住,,,1110212,土地7建物1車位1,十三層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,96.95,2,2,1,有,無,23400000,272220.0,坡道平面,23.48,3400000,預售屋雨遮計坪不計價,RPSNMLRKKHHGFDA67CB,擎天森林,A棟A5-13F號,111_02
南港區,房地(土地+建物)+車位,臺北市南港區東新街,28.57,住,,,1110215,土地13建物1車位1,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.32,3,2,2,有,無,50450000,276242.0,坡道平面,39.74,2500000,,RPQNMLSKKHHGFDA57CB,皇鼎一品,B棟1號,111_02
萬華區,房地(土地+建物)+車位,臺北市萬華區雙園里莒光路347巷,23.41,住,,,1110215,土地53建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.25,3,2,2,有,無,32730000,224615.0,坡道平面,34.0,2800000,,RPPNMLSKKHHGFBA27CB,中正城閱.,甲棟C3-10F號,111_02
