鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
古坑鄉,房地(土地+建物),雲林縣古坑鄉廣濟路,222.25,,鄉村區,乙種建築用地,1110222,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,162.25,4,1,3,有,無,9500000,58552.0,,0.0,0,古坑鄉東陽段1691-15.1691-18地號，兩筆土地提供道路使用贈與買方。,RPRNMLTJLHHGFAP98CB,幸福樂活NO.3,A棟2號,111_02
古坑鄉,房地(土地+建物),雲林縣古坑鄉廣濟路,110.25,,鄉村區,乙種建築用地,1110221,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,161.3,5,1,4,有,無,9300000,57657.0,,0.0,0,古坑鄉東陽段1691-15.1691-18地號，兩筆土地為提供道路使用附贈與買方。,RPSNMLTJLHHGFAP09CB,幸福樂活NO.3,A棟5號,111_02
古坑鄉,房地(土地+建物),雲林縣古坑鄉廣濟路,228.25,,鄉村區,乙種建築用地,1110211,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,208.95,6,1,5,有,無,14800000,70830.0,,0.0,0,1.古坑鄉東陽段1691-14.1691-15.1691-18地號，三筆土地為提供道路使用附贈與買方。2.花台面積2.08平方公尺。,RPTNMLTJLHHGFAP56CB,幸福樂活NO.3,A棟1號,111_02
斗南鎮,房地(土地+建物),雲林縣斗南鎮南昌西路,23.87,住,,,1110227,土地4建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.82,2,2,1,有,無,5020000,67094.0,,0.0,0,,RPPNMLTJLHHGFBP88CB,國際園首,1棟5D號,111_02
北港鎮,房地(土地+建物),雲林縣北港鎮樹腳里船埔,96.0,農,,,1110212,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,144.53,4,2,3,有,無,10550000,72995.0,,0.0,0,,RPPNMLTJLHHGFEP56CB,青希第八期,C棟0號,111_02
北港鎮,房地(土地+建物),雲林縣北港鎮樹腳里船埔,116.92,農,,,1110213,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,144.79,4,2,4,有,無,9880000,68237.0,,0.0,0,,RPQNMLTJLHHGFEP66CB,青希第八期,K棟0號,111_02
斗南鎮,房地(土地+建物),雲林縣斗南鎮新庄,89.0,,特定農業區,甲種建築用地,1110222,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.57,4,2,4,有,無,7600000,45354.0,,0.0,0,,RPPNMLTJLHHGFBP98DB,無,A7棟0號,111_02
斗南鎮,房地(土地+建物),雲林縣斗南鎮新庄,90.0,,特定農業區,甲種建築用地,1110222,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.35,4,2,4,有,無,7600000,45144.0,,0.0,0,,RPQNMLTJLHHGFBP09DB,無,A5棟0號,111_02
斗南鎮,房地(土地+建物),雲林縣斗南鎮建國三路,81.49,住,,,1110305,土地2建物1車位0,全,3,店面(店鋪),住商用,鋼筋混凝土造,,196.97,4,2,4,有,無,12800000,64985.0,,0.0,0,,RPPNMLKKLHHGFBP18DB,微風city,C棟6號,111_02
斗南鎮,房地(土地+建物),雲林縣斗南鎮建國三路,102.07,住,,,1110302,土地2建物1車位0,全,3,店面(店鋪),住商用,鋼筋混凝土造,,180.11,4,2,4,有,無,14000000,77730.0,,0.0,0,,RPQNMLKKLHHGFBP28DB,微風city,C棟12號,111_02
