鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,41.25,住,,,1110402,土地9建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.05,3,2,2,有,無,11360000,82605.0,坡道平面,26.45,1150000,,RPOOMLQLMHHGFDC77CB,勤家樸真,A棟6號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,44.09,住,,,1110331,土地9建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.57,3,2,2,有,無,11980000,80457.0,坡道平面,26.45,1350000,,RPPOMLQLMHHGFDC87CB,勤家樸真,B棟2號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,44.09,住,,,1110403,土地9建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.57,3,2,2,有,無,11760000,81063.0,坡道平面,26.45,1050000,,RPQOMLQLMHHGFDC97CB,勤家樸真,B棟2號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,44.09,住,,,1110331,土地9建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.57,3,2,2,有,無,11720000,77732.0,坡道平面,26.45,1450000,,RPROMLQLMHHGFDC08CB,勤家樸真,B棟2號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,44.09,住,,,1110408,土地9建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.57,3,2,2,有,無,12020000,80760.0,坡道平面,26.45,1350000,,RPSOMLQLMHHGFDC18CB,勤家樸真,B棟2號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,44.09,住,,,1110408,土地9建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.57,3,2,2,有,無,11940000,80154.0,坡道平面,26.45,1350000,,RPTOMLQLMHHGFDC28CB,勤家樸真,B棟2號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,29.35,住,,,1110416,土地9建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.37,2,2,1,有,無,8400000,82461.0,坡道平面,26.45,1150000,,RPUOMLQLMHHGFDC38CB,勤家樸真,B棟3號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,29.35,住,,,1110403,土地9建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.45,2,2,1,有,無,7990000,83485.0,坡道機械,16.53,650000,,RPVOMLQLMHHGFDC48CB,勤家樸真,B棟3號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,29.35,住,,,1110331,土地9建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.45,2,2,1,有,無,7950000,84736.0,坡道機械,16.53,500000,,RPWOMLQLMHHGFDC58CB,勤家樸真,B棟3號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,29.35,住,,,1110401,土地9建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.37,2,2,1,有,無,8450000,84736.0,坡道平面,26.45,1000000,,RPXOMLQLMHHGFDC68CB,勤家樸真,B棟3號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,40.71,住,,,1110402,土地9建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.39,3,2,2,有,無,11240000,81105.0,坡道平面,26.45,1350000,,RPOPMLQLMHHGFDC87CB,勤家樸真,B棟5號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,40.71,住,,,1110402,土地9建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.39,3,2,2,有,無,10780000,78973.0,坡道平面,26.45,1150000,,RPPPMLQLMHHGFDC97CB,勤家樸真,B棟5號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,40.71,住,,,1110401,土地9建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.39,3,2,2,有,無,11060000,81680.0,坡道平面,26.45,1100000,,RPQPMLQLMHHGFDC08CB,勤家樸真,B棟5號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,40.71,住,,,1110401,土地9建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.39,3,2,2,有,無,11830000,85944.0,坡道平面,26.45,1350000,,RPRPMLQLMHHGFDC18CB,勤家樸真,B棟5號,111_02
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,40.71,住,,,1110401,土地9建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.39,3,2,2,有,無,11780000,85944.0,坡道平面,26.45,1300000,,RPSPMLQLMHHGFDC28CB,勤家樸真,B棟5號,111_02
