鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
竹南鎮,房地(土地+建物),苗栗縣竹南鎮A1,80.15,住,,,1090527,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,161.82,4,2,2,有,無,9360000,57842,,0.0,0,,RPROMLPLQHPFFDK27CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮A2,81.47,住,,,1090109,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,162.12,4,2,2,有,無,9250000,57057,,0.0,0,,RPSOMLPLQHPFFDK37CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮A5,74.56,住,,,1090205,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,157.98,4,2,2,有,無,8990000,56906,,0.0,0,,RPUOMLPLQHPFFDK57CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮A3,75.55,住,,,1081228,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,157.68,4,2,2,有,無,8880000,56317,,0.0,0,,RPVOMLPLQHPFFDK67CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮A6,74.56,住,,,1081231,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,157.98,4,2,2,有,無,9090000,57539,,0.0,0,,RPWOMLPLQHPFFDK77CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮A7,75.55,住,,,1090527,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,157.72,4,2,2,有,無,9200000,58331,,0.0,0,,RPXOMLPLQHPFFDK87CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮A8,77.52,住,,,1081230,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,161.82,4,2,2,有,無,8930000,55185,,0.0,0,,RPPPMLPLQHPFFDK17CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮A9,84.09,住,,,1081230,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,162.12,4,2,2,有,無,8930000,55083,,0.0,0,,RPTPMLPLQHPFFDK57CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮B10,68.19,住,,,1090323,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,153.51,3,2,2,有,無,8250000,53742,,0.0,0,含頭份市信義段土地。,RPPOMLPLRHPFFDK17CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮B11,66.9,住,,,1090401,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,148.49,3,2,2,有,無,8450000,56906,,0.0,0,含頭份市信義段土地。,RPQOMLPLRHPFFDK27CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮B12,66.9,住,,,1090403,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,152.45,3,2,2,有,無,8290000,54378,,0.0,0,含頭份市信義段土地。,RPROMLPLRHPFFDK37CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮B13,66.9,住,,,1090330,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,153.16,3,2,2,有,無,8320000,54322,,0.0,0,含頭份市信義段土地。,RPSOMLPLRHPFFDK47CB,合合好里,,111_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮B15,66.9,住,,,1090327,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,148.49,3,2,2,有,無,8250000,55559,,0.0,0,含頭份市信義段土地。,RPTOMLPLRHPFFDK57CB,合合好里,,111_01
