鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
金湖鎮,土地,羅劃測段145地號,233.23,都市：其他:自然村專用區,,,1110607,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,17150.0,,0.0,0,,RPSNMLRJOHHGFAW27DA,0.0,0.0,0.0,無,,111_02
金湖鎮,土地,中五劃段626地號,730.43,都市：其他:國家公園區,,,1110606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,5476.0,,0.0,0,,RPSNMLSJOHHGFAW37DA,0.0,0.0,0.0,無,,111_02
金沙鎮,土地,大山段422地號,1495.23,農,,,1110503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,1873.0,,0.0,0,,RPVNMLNJNHHGFAW07DA,0.0,0.0,0.0,無,1.0,111_02
金寧鄉,土地,東洲段1059地號,727.8,農,,,1110504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2350000,3229.0,,0.0,0,,RPPNMLOJNHHGFAW56DA,0.0,0.0,0.0,無,,111_02
金沙鎮,房地(土地+建物),金門縣金沙鎮洋山２０５號,56.59,都市：其他:自然村專用區,,,1110504,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110127.0,100.79,3,2,2,有,無,5700000,56553.0,,0.0,0,,RPQNMLPJNHHGFAW76DA,83.34,0.0,0.0,有,,111_02
金沙鎮,土地,蔡厝劃測段310地號,1000.02,農,,,1110503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,3600.0,,0.0,0,,RPPNMLNJNHHGFAW56EA,0.0,0.0,0.0,無,,111_02
金沙鎮,土地,蔡厝劃測段292地號,1649.96,農,,,1110503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5780000,3503.0,,0.0,0,,RPQNMLNJNHHGFAW66EA,0.0,0.0,0.0,無,,111_02
金沙鎮,土地,斗門劃測段576地號,700.1,農,,,1110503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,3999.0,,0.0,0,,RPRNMLNJNHHGFAW76EA,0.0,0.0,0.0,無,,111_02
金湖鎮,土地,湖前段118-3地號,299.71,農,,,1110509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,10677.0,,0.0,0,,RPSNMLTJNHHGFAW47EA,0.0,0.0,0.0,無,,111_02
金沙鎮,土地,汶沙測段239地號,26.33,商,,,1110502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,640000,24307.0,,0.0,0,,RPWNMLTJNHHGFAW87EA,0.0,0.0,0.0,無,2.0,111_02
