區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
馬公市,7,-10,3,33,-166,-117,-68,-41,343,23,27,11
湖西鄉,16,16,-2,-18,32,4,16,16,42,65,65,9
白沙鄉,-1,1,-13,-3,3,47,-4,12,10,5,38,7
西嶼鄉,-7,6,-23,-6,-4,3,-2,4,1,22,21,-4
望安鄉,5,4,16,19,-2,-1,-2,4,3,4,12,2
七美鄉,-8,2,-7,3,-12,4,-3,2,-3,9,1,1
總計,12,19,-26,28,-149,-60,-63,-3,396,128,164,26
