區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
馬公市,-48,-67,-27,6,-34,-87,11,-7,420,6,-23,20
湖西鄉,0,24,9,-13,-12,35,43,51,37,26,-4,41
白沙鄉,6,3,4,-3,-21,14,28,3,38,36,-5,-2
西嶼鄉,4,-7,-2,-16,-9,4,25,-9,11,21,5,4
望安鄉,-14,7,-5,-6,16,20,25,30,21,1,6,-9
七美鄉,1,12,9,-7,9,13,27,18,11,-1,4,-21
總計,-51,-28,-12,-39,-51,-1,159,86,538,89,-17,33
