區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
馬公市,93,-14,27,69,3,-109,-36,5,328,73,-4,16
湖西鄉,8,31,28,43,19,27,43,22,14,40,11,-10
白沙鄉,2,10,23,15,28,8,10,8,-5,2,0,-2
西嶼鄉,-4,-29,-1,-3,4,15,23,20,7,4,-8,-12
望安鄉,-4,-9,11,-7,6,8,3,8,-3,2,-1,-14
七美鄉,7,-13,-1,-8,0,14,29,22,0,0,-5,-3
總計,102,-24,87,109,60,-37,72,85,341,121,-7,-25
