區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
馬公市,19,-25,31,29,-14,-107,2,1,408,34,8,39
湖西鄉,13,-2,-11,-7,-4,14,8,11,11,20,-14,12
白沙鄉,-2,-13,-9,3,22,10,-12,-20,5,9,18,6
西嶼鄉,-10,-4,-1,-14,-3,15,10,-2,0,9,-1,1
望安鄉,0,5,18,11,16,13,4,-17,6,3,1,-11
七美鄉,1,-4,13,14,12,20,16,-3,3,5,2,-2
總計,21,-43,41,36,29,-35,28,-30,433,80,14,45
