區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
金城鎮,29,-39,-67,10,-45,36,11,11,-65,-29,-1,-52
金湖鎮,77,-38,33,13,-20,-21,70,1,0,3,27,44
金沙鎮,25,1,-44,28,-9,7,10,-46,-5,21,7,2
金寧鄉,78,0,41,25,38,-213,-77,-39,717,39,22,9
烈嶼鄉,-25,-13,-17,-21,-6,-8,21,-6,-28,0,-17,0
烏坵鄉,0,1,0,-3,-1,2,1,-2,-5,-1,2,-2
總計,184,-88,-54,52,-43,-197,36,-81,614,33,40,1
