區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
金城鎮,-12,29,-66,-38,-4,42,4,-22,-20,11,-3,-16
金湖鎮,41,10,-9,3,-41,6,21,51,16,12,56,114
金沙鎮,-8,2,-4,-13,38,54,63,-1,32,13,-3,31
金寧鄉,30,-20,42,66,58,-171,-46,11,643,12,18,145
烈嶼鄉,9,8,24,17,29,12,38,-11,-5,-6,23,-4
烏坵鄉,2,1,0,-3,0,0,-1,0,-1,2,-4,1
總計,62,30,-13,32,80,-57,79,28,665,44,87,271
