區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
金城鎮,129,27,97,207,51,82,231,206,57,43,25,47
金湖鎮,88,27,113,68,27,66,80,139,72,56,62,42
金沙鎮,54,58,79,47,14,54,79,66,19,41,28,33
金寧鄉,87,108,82,74,66,-77,110,125,618,126,53,39
烈嶼鄉,51,30,35,45,11,22,74,56,-3,27,36,29
烏坵鄉,3,-5,-3,1,0,-1,0,-2,-1,3,-2,-1
總計,412,245,403,442,169,146,574,590,762,296,202,189
