鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮枇杷路,0.56,,特定農業區,甲種建築用地,1130330,土地2建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.52,3,2,2,有,無,10250000,90676,一樓平面,44.92,1400000,,RPXNMLOLMHJGFCM86CB,寶湖日日,1棟8B號,,113_02
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮枇杷路,0.4,,特定農業區,甲種建築用地,1130408,土地2建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.32,2,2,2,有,無,5850000,73210,其他,18.56,450000,,RPOOMLOLMHJGFCM68CB,寶湖日日,1棟3E號,,113_02
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮枇杷路,0.4,,特定農業區,甲種建築用地,1130403,土地2建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.32,2,2,2,有,無,6520000,79582,其他,18.56,650000,,RPTOMLOLMHJGFCM56CB,寶湖日日,1棟6E號,,113_02
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,37.25,住,,,1130418,土地1建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.26,2,2,2,有,無,6300000,64775,,0.0,0,,RPPNMLOLMHJGFDM78CB,竹山恆美,B棟5A2號,,113_02
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路,36.05,住,,,1130422,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.13,2,2,2,有,無,6800000,72241,,0.0,0,,RPQNMLOLMHJGFDM88CB,竹山恆美,B棟10B2號,,113_02
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮集山路三段175巷,36.52,住,,,1130419,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.16,2,1,2,有,無,6150000,62690,一樓平面,20.82,800000,,RPRNMLOLMHJGFDM98CB,聖德淳風竹山一期,A棟2號,,113_02
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮集山路三段175巷,44.36,住,,,1130420,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.39,3,1,2,有,無,7200000,61794,一樓平面,20.82,800000,,RPSNMLOLMHJGFDM09CB,聖德淳風竹山一期,A棟3號,,113_02
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮集山路三段175巷,36.52,住,,,1130423,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.16,2,1,2,有,無,6010000,61050,一樓平面,20.82,800000,,RPTNMLOLMHJGFDM56CB,聖德淳風竹山一期,A棟1號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,97.82,住,,,1130405,土地5建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,150.93,4,2,3,有,無,12600000,83482,一樓平面,0.0,0,,RPPNMLPLMHJGFAM58CB,文化一綻,B棟58號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,89.82,住,,,1130420,土地5建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,153.91,4,2,3,有,無,12460000,80956,一樓平面,0.0,0,,RPQNMLPLMHJGFAM68CB,文化一綻,B棟55號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.33,住,,,1130420,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.9,3,2,2,有,無,12150000,89706,坡道平面,52.9,3000000,,RPRNMLPLMHJGFAM78CB,三銳世紀,F棟5號,,113_02
草屯鎮,房地(土地+建物),南投縣草屯鎮頂園段富德街,116.33,其他,,,1130328,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,195.46,4,2,5,有,無,16000000,81858,,0.0,0,前院停車,RPPNMLPLMHJGFBM68CB,原森二期,A棟07號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市華陽路82巷,80.43,其他,,,1130425,土地3建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,160.89,4,3,5,有,無,15740000,97831,一樓平面,0.0,0,,RPPNMLQLMHJGFAM78DB,玖岩豐華,B19棟0號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市華陽路82巷,80.43,其他,,,1130423,土地3建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,160.89,4,3,5,有,無,15350000,95407,一樓平面,0.0,0,,RPQNMLQLMHJGFAM88DB,玖岩豐華,B23棟0號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市華陽路82巷,72.23,其他,,,1130419,土地3建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,154.38,4,3,5,有,無,16800000,108822,,0.0,0,,RPRNMLQLMHJGFAM98DB,玖岩豐華,A7棟0號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,28.17,住,,,1130425,土地12建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.81,2,2,1,有,無,7680000,73528,坡道平面,25.0,1150000,,RPPNMLSLMHJGFAM88CB,首富京華,B2棟2號,,113_02
