鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
金寧鄉,土地,寧北一劃段236地號,970.5,農,,,1130201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,1752.0,,0.0,0,,RPQNMLLJKHJGFAW88DA,0.0,0.0,0.0,無,,113_01
金寧鄉,土地,寧北一劃段43地號,500.0,都市：其他:國家公園區,,,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,1800.0,,0.0,0,,RPPNMLMJKHJGFAW88DA,0.0,0.0,0.0,無,,113_01
金城鎮,房地(土地+建物),金門縣金城鎮莒光路１５８巷４弄６號２樓,43.05,住,,,1130201,土地2建物2車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,830317.0,108.07,2,1,2,有,無,5500000,50893.0,,0.0,0,,RPQNMLQJKHJGFAW86EA,107.22,0.0,0.85,無,,113_01
烈嶼鄉,土地,東坑段181-4地號,250.0,都市：其他:自然村專用區,,,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3105843,12423.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRKKHJGFAW27DA,0.0,0.0,0.0,無,,113_01
金寧鄉,土地,中二劃段354地號,446.44,農,,,1130207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,6272.0,,0.0,0,,RPTNMLTKKHJGFAW47DA,0.0,0.0,0.0,無,,113_01
金沙鎮,土地,北九劃段784地號,1000.0,農,,,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,3000.0,,0.0,0,,RPPNMLQKKHJGFAW86EA,0.0,0.0,0.0,無,,113_01
金城鎮,土地,祥瑞段48地號,272.01,都市：其他:道路用地,,,1130219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15290000,56211.0,,0.0,0,包含公共設施保留地用地；,RPVNMLTKKHJGFAW67DA,0.0,0.0,0.0,無,1.0,113_01
金寧鄉,房地(土地+建物),金門縣金寧鄉環島西路二段７０９巷２３２號,45.22,都市：其他:自然村專用區,,,1130216,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100430.0,89.7,3,2,2,有,有,6600000,73579.0,,0.0,0,,RPPNMLKLKHJGFAW88DA,75.47,0.0,0.0,有,2.0,113_01
金湖鎮,房地(土地+建物),金門縣金湖鎮巿港三路１５９號,12.93,住,,,1130220,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1060412.0,77.46000000000001,0,0,0,無,有,3800000,49058.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLLKHJGFAW96DA,51.36,0.0,0.0,有,,113_01
金湖鎮,房地(土地+建物),金門縣金湖鎮巿港三路１５７號,10.67,住,,,1130220,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1060412.0,71.93,0,0,0,無,有,3500000,48658.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLLLKHJGFAW07DA,46.61,0.0,0.0,有,,113_01
金湖鎮,土地,湖東劃段241地號,333.33,農,,,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,830000,2490.0,,0.0,0,,RPSNMLRKKHJGFAW17DA,0.0,0.0,0.0,無,3.0,113_01
烈嶼鄉,土地,東面山測段1388地號,234.73,農,,,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,281600,1200.0,,0.0,0,,RPRNMLLLKHJGFAW56DA,0.0,0.0,0.0,無,,113_01
金沙鎮,土地,後山前段185地號,265.0,都市：其他:自然村專用區,,,1130220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8000000,30189.0,,0.0,0,,RPUNMLLLKHJGFAW86DA,0.0,0.0,0.0,無,4.0,113_01
