鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海七街,26.56,住,,,1131006,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.94,3,2,2,有,無,11000000,79874,坡道平面,24.75,1400000,,RPSNMLRJIIJGFAU76CB,日出好學,B棟11號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市新港街,11.29,商,,,1131001,土地7建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.11,2,2,2,有,無,10100000,105789,坡道平面,2.0,250000,,RPTNMLRJIIJGFAU86CB,鑫晶鑽,A1棟7FA8號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,10.97,商,,,1130922,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.96,2,2,2,有,無,10550000,90823,坡道平面,24.72,1900000,,RPUNMLRJIIJGFAU96CB,超綻,A棟2-06F號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,10.97,商,,,1130930,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.38,2,2,2,有,無,10300000,90823,坡道平面,24.14,1650000,,RPVNMLRJIIJGFAU07CB,超綻,A棟2-07F號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,12.75,商,,,1130923,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.18,3,2,2,有,無,12180000,93128,坡道平面,24.72,1800000,,RPWNMLRJIIJGFAU17CB,超綻,C棟7-08F號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,10.68,商,,,1130913,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.79,2,2,2,有,無,10460000,92059,坡道平面,24.72,1800000,,RPXNMLRJIIJGFAU27CB,超綻,D棟1-04F號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,11.86,商,,,1130917,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.38,2,2,2,有,無,11300000,90770,坡道平面,24.72,1800000,,RPOOMLRJIIJGFAU09CB,超綻,D棟2-11F號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,8.9,商,,,1130930,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.29,2,2,1,有,無,9530000,98384,坡道平面,24.72,1800000,,RPPOMLRJIIJGFAU56CB,超綻,D棟8-10F號,,113_04
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉興路三段102號旁,21.16,,鄉村區,乙種建築用地,1130923,土地2建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.65,2,2,2,有,無,4880000,67171,,0.0,0,,RPROMLRJIIJGFAU76CB,天韻,1棟3C號,,113_04
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉荳蘭三街,28.8,商,,,1130916,土地2建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.03,0,0,2,有,無,11300000,70006,升降平面,29.9,1000000,本戶無隔間、除衛浴外無地磚。毛胚屋；,RPPNMLRJIIJGFAU56DB,吉安之星,B棟3F-5號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市豐村,38.89,住,,,1130925,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.35,3,2,2,有,無,12200000,96715,一樓平面,13.75,1600000,,RPQNMLSJIIJGFAU66CB,沐谷上流,1棟5F號,,113_04
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉祥五街及吉祥六街,36.9,住,,,1130922,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,150.35,3,2,2,有,無,10840000,75937,坡道平面,24.72,1300000,,RPPNMLTJIIJGFAU66CB,天悅,B棟B6號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市中美路,9.23,商,,,1130923,土地2建物1車位0,八層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,69.24,2,2,1,有,無,6550000,94598,,0.0,0,,RPQNMLTJIIJGFAU76CB,吳狄LV,8B棟8B號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國富十街39號旁,19.65,住,,,1130910,土地2建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.54,2,2,1,有,無,9580000,93575,坡道平面,60.81,2400000,,RPSNMLTJIIJGFAU96CB,天麗,D棟2F號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村,29.56,住,,,1130928,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.89,2,2,1,有,無,7300000,89144,,0.0,0,,RPUNMLTJIIJGFAU17CB,沐谷上流,1棟3樓B號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街,18.32,住,,,1130916,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.6,2,2,1,有,無,4800000,96774,,0.0,0,,RPPNMLPKIIJGFAU98CB,花小路,A棟3號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街,18.32,住,,,1130917,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.6,2,2,1,有,無,4800000,96774,,0.0,0,,RPQNMLPKIIJGFAU09CB,花小路,A棟7號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街,25.43,住,,,1130917,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.66,2,2,2,有,無,7800000,105892,,0.0,0,,RPRNMLPKIIJGFAU56CB,花小路,B棟6號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街,18.32,住,,,1131012,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.6,2,2,1,有,無,4900000,98790,,0.0,0,,RPSNMLPKIIJGFAU66CB,花小路,A棟5號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街,18.32,住,,,1130917,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,57.85,2,2,1,有,無,6000000,103717,,0.0,0,,RPPNMLQKIIJGFAU09CB,花小路,A棟1號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街,25.43,住,,,1131007,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.66,2,2,2,有,無,7800000,105892,,0.0,0,,RPQNMLQKIIJGFAU56CB,花小路,B棟2號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街,25.43,住,,,1130917,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.66,2,2,2,有,無,7800000,105892,,0.0,0,,RPRNMLQKIIJGFAU66CB,花小路,B棟4號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街,25.43,住,,,1130917,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.66,2,2,2,有,無,7800000,105892,,0.0,0,,RPSNMLQKIIJGFAU76CB,花小路,B棟8號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,15.72,商,,,1131010,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.57,4,2,2,有,無,14020000,88647,坡道平面,24.72,1800000,,RPPNMLSKIIJGFAU66CB,超綻,A棟1-02F號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,16.02,商,,,1130928,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.57,4,2,2,有,無,14430000,91621,坡道平面,24.72,1800000,,RPQNMLSKIIJGFAU76CB,超綻,A棟1-07F號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,26.35,商,,,1131010,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,211.76,0,0,1,有,無,27600000,137610,坡道平面,25.0,1900000,,RPPNMLLLIIJGFAU68CB,三上御景,S棟2號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市富裕十街,28.5,住,,,1131008,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,128.95,2,2,2,有,無,9780000,86241,其他,32.94,1500000,,RPPNMLMLIIJGFAU78CB,典藏拉菲爾,1棟4E號,,113_04
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉荳蘭三街,19.55,住,,,1131008,土地2建物0車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.15,0,0,2,有,無,7950000,100361,升降平面,29.9,1000000,本戶無隔間、無地磚，為全毛胚屋。毛胚屋；,RPPNMLMLIIJGFAU88DB,吉安之星,A棟5F-2號,,113_04
新城鄉,房地(土地+建物),花蓮縣新城鄉新興一路,35.36,住,,,1131018,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.54,2,1,2,有,無,4500000,62902,,0.0,0,,RPPNMLOJJIJGFAU98DB,太魯閣讚2.0,D棟2D8號,,113_04
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二街,84.75,住,,,1131026,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,188.64,3,2,3,有,無,10500000,55662,,0.0,0,,RPPNMLPJJIJGFAU09DB,以樂家園11,A棟2號,,113_04
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二街,84.75,住,,,1131026,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,188.64,3,2,3,有,無,10500000,55662,,0.0,0,,RPQNMLPJJIJGFAU56DB,以樂家園11,A棟1號,,113_04
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉興路一段,80.57,住,,,1131018,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,179.98,4,2,4,有,無,15000000,83343,一樓平面,0.0,0,,RPPNMLRJJIJGFAU66DB,大金囍5,B棟6號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市民權二街,31.15,住,,,1131104,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,124.58,0,0,0,無,無,15500000,124418,,0.0,0,,RPPNMLLKJIJGFAU68CB,雲璽,1棟1FA號,,113_04
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十街,28.58,住,,,1131102,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.28,2,2,2,有,無,8740000,90777,,0.0,0,,RPQNMLLKJIJGFAU78CB,典藏拉菲爾,1棟6A號,,113_04
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉荳蘭三街,19.55,商,,,1131030,土地2建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.05,0,0,2,有,無,8200000,72617,升降平面,29.9,1000000,本戶無隔間，無地磚。毛胚屋；,RPPNMLLKJIJGFAU78DB,吉安之星,A棟2F-2號,,113_04
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二街,84.75,住,,,1131106,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,188.92,3,2,3,有,無,10500000,55579,,0.0,0,,RPQNMLLKJIJGFAU88DB,以樂家園11,B棟1號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市富裕三街,26.78,住,,,1131029,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,133.35,2,2,2,有,無,11126300,105073,一樓平面,44.59,1800000,,RPPNMLMKJIJGFAU78CB,羅馬傳家寶,1棟6C號,,113_04
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市球崙二路,24.63,住,,,1131030,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,101.86,1,1,2,有,無,9620000,94443,其他,0.0,1300000,車位面積13.75平方公尺,RPPNMLMLJIJGFAU98DB,逸品,1棟3C號,,113_04
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里二街與東里三街,27.26,住,,,1131101,土地2建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,85.15,2,2,1,有,無,5880000,69055,,0.0,0,,RPPNMLRLJIJGFAU76CB,卓越,1棟2D號,,113_04
