鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
大湖鄉,土地,大湖段497-5地號,11000.0,,山坡地保育區,林業用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1250000,114.0,,0.0,0,,RPQNMLNJNHJGFAK18DA,0.0,0.0,0.0,無,,113_02
後龍鎮,土地,龍西段321-1地號,128.42,都市：其他:道路用地,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,642000,4999.0,,0.0,0,包含公共設施保留地用地；,RPXNMLNJNHJGFDK56DA,0.0,0.0,0.0,無,,113_02
竹南鎮,房地(土地+建物),苗栗縣竹南鎮龍鳳里５鄰龍山路一段２７０巷６號,70.24,住,,,1130504,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,841019.0,208.27,5,1,2,有,無,2254523,10825.0,,0.0,0,二親等買賣,RPTNMLQJNHJGFDK09DA,169.06,15.98,0.0,無,,113_02
三灣鄉,土地,北埔段23-3地號,3836.0,,山坡地保育區,農牧用地,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,209.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLNKNHJGFFK78DA,0.0,0.0,0.0,無,,113_02
卓蘭鎮,土地,新厝段423-8地號,1084.0,農,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,6458.0,,0.0,0,,RPQNMLQKNHJGFAK58DA,0.0,0.0,0.0,無,,113_02
卓蘭鎮,土地,新厝段423地號,2169.0,農,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14000000,6455.0,,0.0,0,,RPRNMLQKNHJGFAK68DA,0.0,0.0,0.0,無,,113_02
後龍鎮,土地,苦苓腳段147地號,30.81,,山坡地保育區,丙種建築用地,1130505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,19474.0,,0.0,0,土地上有鐵皮屋,RPXNMLRJNHJGFDK96DA,0.0,0.0,0.0,無,1.0,113_02
南庄鄉,土地,北獅里興段獅頭驛小段97-152地號,5539.0,,山坡地保育區,農牧用地,1130501,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,686.0,,0.0,0,,RPSNMLLJNHJGFFK68DA,0.0,0.0,0.0,無,,113_02
三灣鄉,土地,新內灣段329地號,1170.59,,特定農業區,農牧用地,1130502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8500000,7261.0,,0.0,0,,RPQOMLOKNHJGFFK98DA,0.0,0.0,0.0,無,,113_02
公館鄉,房地(土地+建物),苗栗縣公館鄉玉泉村１７鄰文公街４９巷１６號,102.9,住,,,1130508,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090519.0,182.11,3,2,2,有,有,12580000,69079.0,,0.0,0,,RPPNMLRKNHJGFBK68DA,170.87,0.0,11.24,有,2.0,113_02
通霄鎮,土地,白沙段502地號,78.86,,鄉村區,乙種建築用地,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1073000,13606.0,,0.0,0,未辦保存登記房屋一棟親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKNHJGFCK78DA,0.0,0.0,0.0,無,,113_02
竹南鎮,土地,新崎頂段1122-1地號,93.03,,一般農業區,甲種建築用地,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3814230,41000.0,,0.0,0,政府機關標讓售；,RPUNMLKKNHJGFDK68DA,0.0,0.0,0.0,無,,113_02
造橋鄉,房地(土地+建物),苗栗縣造橋鄉談文村５鄰育英三街２３號三樓之三十,14.9,,山坡地保育區,丙種建築用地,1130508,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,930623.0,20.950000000000003,1,0,1,有,有,850000,40573.0,,0.0,0,,RPPNMLQKNHJGFDK78DA,13.92,0.51,1.78,無,3.0,113_02
頭份市,房地(土地+建物),苗栗縣頭份市和平里１３鄰東興路３７巷１８號,13.55,都市：其他:道路用地,,,1130502,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,591230.0,18.98,2,1,1,有,無,650000,34247.0,,0.0,0,持分交易，土增及欠繳房屋稅等交易一切稅費由買方負擔頂樓加蓋；包含公共設施保留地用地；,RPSNMLQKNHJGFFK66DA,18.98,0.0,0.0,無,4.0,113_02
大湖鄉,土地,武榮段906地號,1361.02,,山坡地保育區,林業用地,1130502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,220.0,,0.0,0,,RPPNMLKKNHJGFAK87DA,0.0,0.0,0.0,無,,113_02
公館鄉,房地(土地+建物),苗栗縣公館鄉中義村７鄰中義１５２之１４號,263.96,,特定農業區,甲種建築用地,1130502,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,840929.0,215.52,4,2,2,有,無,9800000,45471.0,,0.0,0,,RPSNMLOKNHJGFBK68DA,215.52,0.0,0.0,無,,113_02
公館鄉,土地,石墻段1056地號,488.72,,特定農業區,農牧用地,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4434000,9073.0,,0.0,0,,RPQNMLQKNHJGFBK68DA,0.0,0.0,0.0,無,,113_02
頭屋鄉,土地,二岡坪段天花湖小段551-8地號,2500.0,,山坡地保育區,農牧用地,1130506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,480.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKLNHJGFBK38DA,0.0,0.0,0.0,無,,113_02
苑裡鎮,土地,新興段625地號,17.48,都市：其他:道路用地,,,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,528000,30206.0,,0.0,0,,RPRNMLPKNHJGFCK78DA,0.0,0.0,0.0,無,5.0,113_02
竹南鎮,土地,環市段814地號,6.22,都市：其他:道路用地,,,1130506,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,77000,12379.0,,0.0,0,包含公共設施保留地用地；,RPXOMLQJNHJGFDK96DA,0.0,0.0,0.0,無,6.0,113_02
竹南鎮,土地,龍鳳東段1656地號,45.81,都市：其他:道路用地,,,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1780232,38861.0,,0.0,0,包含公共設施保留地用地；,RPOOMLNKNHJGFDK48DA,0.0,0.0,0.0,無,7.0,113_02
後龍鎮,土地,新港段埔頂小段214-10地號,14.66,農,,,1130512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,60000,4093.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKNHJGFDK68DA,0.0,0.0,0.0,無,8.0,113_02
銅鑼鄉,土地,客屬段789地號,470.1,都市：其他:保護區,,,1130507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,1064.0,,0.0,0,,RPPNMLPKNHJGFEK78DA,0.0,0.0,0.0,無,9.0,113_02
苗栗市,土地,芒埔段529地號,706.5,,特定農業區,農牧用地,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2829532,4005.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLNHJGFBK48DA,0.0,0.0,0.0,無,,113_02
後龍鎮,土地,龍北段664地號,208.0,都市：其他:住宅區,,,1130505,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,19231.0,,0.0,0,建築房屋需經毗鄰地同意通行使用。急買急賣；包含公共設施保留地用地；,RPRNMLRKNHJGFDK09DA,0.0,0.0,0.0,無,,113_02
頭份市,房地(土地+建物),苗栗縣頭份市上埔里２鄰中正一路３５９巷２弄１１號,78.68,住,,,1130509,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,830525.0,217.99,5,2,2,有,無,5200000,23854.0,,0.0,0,含土地增值稅或其他稅費；親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKLNHJGFFK78DA,177.2,38.12,2.67,無,10.0,113_02
造橋鄉,房地(土地+建物),苗栗縣造橋鄉談文村５鄰育英街１０號二樓之七,16.88,,山坡地保育區,丙種建築用地,1130502,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,920716.0,27.4,1,0,1,有,有,900000,32847.0,,0.0,0,陽台外推；,RPRNMLSJNHJGFDK09DA,18.29,0.85,1.93,無,,113_02
竹南鎮,房地(土地+建物),苗栗縣竹南鎮照南里２鄰光復路１６６號,19.05,商,,,1130503,土地1建物1車位0,全,五層,透天厝,住商用,鐵筋混凝土及磚造,620720.0,131.21,11,4,4,有,無,6200000,47252.0,,0.0,0,土地買賣價:新台幣580萬元整建物買賣價新台幣:40萬元整親友、員工、共有人或其他特殊關係間之交易；,RPVNMLQKNHJGFDK76DA,131.21,0.0,0.0,無,,113_02
竹南鎮,土地,后厝段259地號,80.49,住,,,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4200000,52180.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMLNHJGFDK68DA,0.0,0.0,0.0,無,11.0,113_02
銅鑼鄉,土地,芎蕉灣段724-1地號,1004.0,,山坡地保育區,農牧用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,1693.0,,0.0,0,,RPRNMLMJNHJGFEK58DA,0.0,0.0,0.0,無,12.0,113_02
頭份市,土地,東民段1028地號,48.68,都市：其他:道路用地,,,1130502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,7190.0,,0.0,0,頭份市東民段1028地號為公設保留地含土地增值稅或其他稅費；包含公共設施保留地用地；,RPXNMLQJNHJGFFK07DA,0.0,0.0,0.0,無,,113_02
頭份市,建物,苗栗縣頭份市興隆里８鄰下坪１２之１號,0.0,,,,1130518,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,821220.0,60.37,11,2,3,有,無,600000,9939.0,,0.0,0,建物坐落地號：興埔段737地號；親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTKNHJGFFK96DA,58.09,1.04,1.24,無,13.0,113_02
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉雙峰路文園巷３３號,113.23,,山坡地保育區,丙種建築用地,1130508,土地1建物1車位0,全,二層,透天厝,,加強磚造,710212.0,116.38,2,2,2,有,無,2500000,21481.0,,0.0,0,,RPPNMLNLNHJGFEK78EA,109.8,0.0,6.58,無,14.0,113_02
後龍鎮,土地,苦苓腳段1875-3地號,146.74,,特定農業區,丁種建築用地,1130508,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1112000,7578.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJNHJGFDK98DA,0.0,0.0,0.0,無,15.0,113_02
竹南鎮,土地,新博愛段772地號,50.0,都市：其他:道路用地,,,1130511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,525000,10500.0,,0.0,0,包含公共設施保留地用地；,RPROMLNKNHJGFDK78DA,0.0,0.0,0.0,無,,113_02
南庄鄉,土地,四灣段113-51地號,2611.0,,山坡地保育區,農牧用地,1130504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6300000,2413.0,,0.0,0,,RPWNMLKLNHJGFFK56DA,0.0,0.0,0.0,無,16.0,113_02
苗栗市,土地,福安段841地號,54.01,都市：其他:道路用地,,,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,201060,3723.0,,0.0,0,包含公共設施保留地用地；,RPRNMLRJNHJGFBK78DA,0.0,0.0,0.0,無,17.0,113_02
公館鄉,房地(土地+建物),苗栗縣公館鄉五谷村１７鄰五谷１０８之１１號,122.84,工,,,1130509,土地3建物1車位0,全,三層,透天厝,辦公用,鋼筋混凝土造,1010214.0,167.89,5,2,4,有,無,13000000,77432.0,,0.0,0,,RPPNMLMLNHJGFBK28DA,142.65,16.53,8.71,無,,113_02
