鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
社頭鄉,房地(土地+建物),彰化縣社頭鄉湳底路147巷,102.46,,特定農業區,甲種建築用地,1130224,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,160.04,4,3,3,有,無,10300000,64359,,0.0,0,,RPRNMLTKLHJGFEN86CB,豪品呈家,C棟9號,,113_02
社頭鄉,房地(土地+建物),彰化縣社頭鄉湳底路147巷,103.68,,特定農業區,甲種建築用地,1130302,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,156.92,4,3,3,有,無,10380000,66148,,0.0,0,,RPSNMLTKLHJGFEN96CB,豪品呈家,C棟2號,,113_02
社頭鄉,房地(土地+建物),彰化縣社頭鄉湳底路147巷,112.07,,特定農業區,甲種建築用地,1130304,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.39,4,3,3,有,無,10950000,65028,,0.0,0,,RPTNMLTKLHJGFEN07CB,豪品呈家,C棟6號,,113_02
社頭鄉,房地(土地+建物),彰化縣社頭鄉湳底路147巷,84.62,,特定農業區,甲種建築用地,1130309,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,150.43,4,3,3,有,無,9500000,63152,,0.0,0,,RPVNMLTKLHJGFEN27CB,豪品呈家,A棟5號,,113_02
社頭鄉,房地(土地+建物),彰化縣社頭鄉湳底路147巷,79.35,,特定農業區,甲種建築用地,1130313,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,148.42,4,3,3,有,無,9380000,63199,,0.0,0,,RPWNMLTKLHJGFEN37CB,豪品呈家,A棟3號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉九甲巷,115.79,,鄉村區,乙種建築用地,1130220,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,159.17,4,2,4,有,無,9444000,59333,,0.0,0,,RPPNMLTKLHJGFFN76CB,上立家喜,B棟2號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉九甲巷,134.79,,鄉村區,乙種建築用地,1130220,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,159.17,4,2,2,有,無,10099000,63448,,0.0,0,,RPQNMLTKLHJGFFN86CB,上立家喜,B棟1號,,113_02
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗苑路二段一巷,86.33,住,,,1130221,土地3建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,162.97,5,2,3,有,無,13000000,79769,,0.0,0,,RPRNMLTKLHJGFFN96CB,豐馥,A棟1號,,113_02
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗苑路二段一巷,88.33,住,,,1130221,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,162.87,5,2,3,有,無,13000000,79818,,0.0,0,,RPSNMLTKLHJGFFN07CB,豐馥,A棟7號,,113_02
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗苑路二段一巷,72.0,住,,,1130221,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,161.08,5,2,3,有,無,13700000,85051,,0.0,0,,RPTNMLTKLHJGFFN17CB,豐馥,A棟9號,,113_02
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉建新段108-6地號,94.57,,鄉村區,乙種建築用地,1130220,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,147.27,3,2,4,有,無,8860000,60162,,0.0,0,,RPPNMLTKLHJGFGN86CB,鑫巨富傳家NO.5,A7棟1號,,113_02
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉建新段108-5地號,91.09,,鄉村區,乙種建築用地,1130313,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,148.15,3,2,4,有,無,8320000,56159,,0.0,0,,RPQNMLTKLHJGFGN96CB,鑫巨富傳家NO.5,A6棟1號,,113_02
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉建新段108-2地號,91.13,,鄉村區,乙種建築用地,1130313,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,148.15,3,2,4,有,無,8320000,56159,,0.0,0,,RPRNMLTKLHJGFGN07CB,鑫巨富傳家NO.5,A2棟1號,,113_02
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉建新段108-1地號,91.14,,鄉村區,乙種建築用地,1130224,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,148.15,3,2,4,有,無,8320000,56159,,0.0,0,,RPSNMLTKLHJGFGN17CB,鑫巨富傳家NO.5,A1棟1號,,113_02
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉建新段108地號,104.86,,鄉村區,乙種建築用地,1130220,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,147.27,3,2,4,有,無,8860000,60162,,0.0,0,,RPTNMLTKLHJGFGN27CB,鑫巨富傳家NO.5,A棟1號,,113_02
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉裕津段734地號,89.55,,工業區,丁種建築用地,1130307,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,153.78,4,2,3,有,無,8000000,52022,,0.0,0,,RPUNMLTKLHJGFGN37CB,天下一品(5),E棟0號,,113_02
花壇鄉,房地(土地+建物),彰化縣花壇鄉金墩街,60.8,,特定農業區,甲種建築用地,1130225,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,153.94,4,3,3,有,無,14280000,92763,,0.0,0,,RPPNMLKLLHJGFAN08CB,郡里仁,A棟3號,,113_02
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.39,住,,,1130319,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.67,2,2,2,有,無,10400000,103552,坡道平面,26.24,1450000,,RPPNMLKLLHJGFDN38CB,七碩朵朵雲,B5棟9F號,,113_02
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.88,住,,,1130319,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.03,2,2,1,有,無,10450000,105817,坡道機械,18.67,1100000,,RPQNMLKLLHJGFDN48CB,七碩朵朵雲,B3棟6F號,,113_02
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,24.78,住,,,1130319,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.37,2,2,2,有,無,12200000,106309,坡道平面,26.19,1550000,,RPRNMLKLLHJGFDN58CB,七碩朵朵雲,A1棟9F號,,113_02
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,24.72,住,,,1130319,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.27,2,2,2,有,無,11180000,96464,坡道平面,27.44,1550000,,RPSNMLKLLHJGFDN68CB,七碩朵朵雲,B1棟3F號,,113_02
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,22.02,住,,,1130319,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.58,2,2,1,有,無,10550000,106287,坡道機械,18.67,1100000,,RPTNMLKLLHJGFDN78CB,七碩朵朵雲,A2棟8F號,,113_02
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.72,住,,,1130312,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.41,2,2,1,有,無,10280000,104627,坡道機械,18.67,1100000,,RPUNMLKLLHJGFDN88CB,七碩朵朵雲,B2棟7F號,,113_02
芬園鄉,房地(土地+建物),彰化縣芬園鄉清水段712-4地號,92.17,住,,,1130308,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,233.45,4,2,4,有,無,16700000,71536,,0.0,0,,RPQNMLKLLHJGFAN28DB,豐悅,B棟18號,,113_02
和美鎮,房地(土地+建物),彰化縣和美鎮倡和街56巷2號對面,15.79,其他,,,1130311,土地9建物1車位0,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,112.4,3,2,2,有,無,10500000,93416,,0.0,0,1、土地及建物實際面積以登記面積為準,RPPNMLKLLHJGFBN28DB,和美La Muse,C棟6號,,113_02
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮倡和街56巷2號對面,15.79,其他,,,1130222,土地9建物1車位2,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,141.41,3,2,2,有,無,12400000,94306,坡道平面,29.01,1800000,1、土地及建物實際面積以登記面積為準,RPQNMLKLLHJGFBN38DB,和美La Muse,C棟8號,,113_02
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮倡和街56巷2號對面,15.79,其他,,,1130308,土地9建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,130.15,3,2,2,有,無,11620000,94929,坡道平面,17.75,950000,1、土地及建物實際面積以登記面積為準,RPRNMLKLLHJGFBN48DB,和美La Muse,C棟9號,,113_02
大村鄉,房地(土地+建物),彰化縣大村鄉茄苳路一段,101.93,農,,,1130313,土地13建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,154.18,4,2,4,有,無,11850000,76858,,0.0,0,270-31~270-64地號共448萬元；274、274-2地號共26萬元,RPPNMLKLLHJGFDN48DB,大村A2,B棟2號,,113_02
大村鄉,房地(土地+建物),彰化縣大村鄉茄苳路一段,96.67,農,,,1130302,土地13建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,144.67,4,2,4,有,無,11460000,79215,,0.0,0,270-31~270-64地號共431 萬元；274、274-2地號共27萬元,RPQNMLKLLHJGFDN58DB,大村A2,D棟3號,,113_02
大村鄉,房地(土地+建物),彰化縣大村鄉茄苳路一段,105.36,農,,,1130311,土地13建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,174.04,4,2,4,有,無,13360000,76764,,0.0,0,270-31~270-64地號共504萬元；274、274-2地號共29萬元,RPRNMLKLLHJGFDN68DB,大村A2,E棟2號,,113_02
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉口庄街319號對面,45.63,住,,,1130310,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.52,3,2,2,有,無,10000000,89101,一樓平面,24.0,1400000,,RPPNMLLLLHJGFAN18CB,辰品雲川,A2-7F號,,113_02
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉口庄街319號對面,45.63,住,,,1130316,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.52,3,2,2,有,無,9320000,87754,升降機械,12.0,850000,,RPQNMLLLLHJGFAN28CB,辰品雲川,A1-3F號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段190巷,15.58,商,,,1130310,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.94,3,2,2,有,無,16200000,106853,坡道平面,34.24,1700000,,RPRNMLLLLHJGFAN38CB,中正琢越,B-15F號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,29.83,住,,,1130306,土地1建物1車位2,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.38,2,2,3,有,無,17920000,104372,坡道平面,38.31,2570000,,RPSNMLLLLHJGFAN48CB,中山富域,A棟6號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,17.9,住,,,1130224,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.56,2,2,1,有,無,9900000,105021,坡道機械,15.72,780000,,RPTNMLLLLHJGFAN58CB,中山富域,B棟6號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,17.9,住,,,1130223,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.56,2,2,1,有,無,9700000,101105,坡道機械,15.72,920000,,RPUNMLLLLHJGFAN68CB,中山富域,B棟5號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,23.55,住,,,1130314,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.54,3,2,2,有,無,12890000,105166,坡道機械,15.72,920000,,RPVNMLLLLHJGFAN78CB,中山富域,B棟1號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,23.55,住,,,1130310,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.01,3,2,2,有,無,13000000,105696,坡道機械,15.72,920000,,RPWNMLLLLHJGFAN88CB,中山富域,A棟6號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,17.9,住,,,1130228,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.56,2,2,1,有,無,9880000,103178,坡道機械,15.72,920000,,RPXNMLLLLHJGFAN98CB,中山富域,B棟5號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,23.55,住,,,1130228,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.01,3,2,2,有,無,11940000,97646,坡道機械,15.72,780000,,RPOOMLLLLHJGFAN18CB,中山富域,A棟6號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,23.55,住,,,1130226,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.28,3,2,2,有,無,13450000,103351,坡道平面,22.59,1700000,,RPPOMLLLLHJGFAN28CB,中山富域,B棟3號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,23.55,住,,,1130303,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.56,3,2,2,有,無,13730000,106254,坡道平面,23.87,1650000,,RPQOMLLLLHJGFAN38CB,中山富域,B棟3號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,25.12,住,,,1130303,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.77,3,2,2,有,無,13750000,99851,坡道平面,22.59,1650000,,RPROMLLLLHJGFAN48CB,中山富域,A棟3號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街與埔陽街53巷路口,25.12,住,,,1130313,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.97,3,2,2,有,無,13800000,100099,坡道平面,22.59,1650000,,RPSOMLLLLHJGFAN58CB,中山富域,A棟1號,,113_02
大村鄉,房地(土地+建物)+車位,彰化縣大村鄉美港村中山路一段141巷,28.83,,特定農業區,甲種建築用地,1130314,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.61,3,1,2,有,無,7550000,85034,一樓平面,13.23,800000,,RPPNMLLLLHJGFDN48CB,慶吉喜樂,B棟B5號,,113_02
大村鄉,房地(土地+建物)+車位,彰化縣大村鄉美港村中山路一段141巷,30.58,,特定農業區,甲種建築用地,1130315,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.42,3,1,2,有,無,7690000,81245,一樓平面,13.23,850000,,RPQNMLLLLHJGFDN58CB,慶吉喜樂,A棟A2號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉信義路,163.58,住,,,1130316,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,220.64,4,3,5,有,無,14100000,63905,,0.0,0,,RPPNMLLLLHJGFFN68CB,溪州方庭,C棟3號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉信義路,167.2,住,,,1130316,土地3建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,213.76,4,3,5,有,無,13150000,61518,,0.0,0,,RPQNMLLLLHJGFFN78CB,溪州方庭,C棟10號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉九甲巷,121.79,,鄉村區,乙種建築用地,1130229,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,159.17,4,2,4,有,無,9414000,59144,,0.0,0,,RPTNMLLLLHJGFFN09CB,上立家喜,B棟5號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉九甲巷,164.79,,鄉村區,乙種建築用地,1130309,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,159.17,4,2,4,有,無,10099000,63448,,0.0,0,,RPUNMLLLLHJGFFN56CB,上立家喜,A棟1號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉九甲巷,119.79,,鄉村區,乙種建築用地,1130227,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,159.17,4,2,2,有,無,9244000,58076,,0.0,0,,RPVNMLLLLHJGFFN66CB,上立家喜,B棟6號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉九甲巷,112.79,,鄉村區,乙種建築用地,1130226,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,159.17,4,2,4,有,無,9144000,57448,,0.0,0,,RPWNMLLLLHJGFFN76CB,上立家喜,B棟10號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉太平路旁,38.57,住,,,1130223,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,118.51,3,2,2,有,無,7000000,59067,,0.0,0,,RPXNMLLLLHJGFFN86CB,富邑皇邸22號苑,1棟306號,,113_02
伸港鄉,房地(土地+建物)+車位,彰化縣伸港鄉大同十一街,104.75,住,,,1130310,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,188.5,4,1,2,有,無,14100000,74801,一樓平面,13.75,0,,RPPNMLLLLHJGFBN38DB,禾風臻墅,A棟6號,,113_02
伸港鄉,房地(土地+建物)+車位,彰化縣伸港鄉建興二街,127.0,住,,,1130319,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,208.72,4,2,3,有,無,16900000,80970,一樓平面,13.75,0,,RPQNMLLLLHJGFBN48DB,禾風臻墅-建興,B棟7號,,113_02
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮平順路,107.0,住,,,1130313,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,226.0,5,2,5,有,無,30500000,134956,一樓平面,30.72,0,,RPSNMLLLLHJGFBN68DB,和美首璽,A棟1號,,113_02
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮平順路,106.0,住,,,1130311,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,223.0,5,2,5,有,無,30500000,136771,一樓平面,30.66,0,,RPTNMLLLLHJGFBN78DB,和美首璽,A棟5號,,113_02
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130316,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10460000,91010,坡道平面,22.28,1400000,,RPPNMLMLLHJGFAN28CB,達莉心閱,A棟9號,,113_02
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130316,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10460000,91010,坡道平面,22.28,1400000,,RPQNMLMLLHJGFAN38CB,達莉心閱,B棟9號,,113_02
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,24.14,住,,,1130311,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,88.61,2,2,1,有,無,8240000,95343,坡道機械,11.1,850000,,RPRNMLMLLHJGFAN48CB,達莉心閱,G棟12號,,113_02
和美鎮,房地(土地+建物),彰化縣和美鎮東發路,85.11,住,,,1130318,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,192.95,4,2,3,有,無,22500000,116611,,0.0,0,,RPPNMLMLLHJGFBN38CB,富霖瑞苑,C棟8號,,113_02
員林市,房地(土地+建物)+車位,彰化縣員林市員水路一段449巷,45.95,,鄉村區,乙種建築用地,1130316,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,100.83,2,1,2,有,無,9680000,96003,一樓平面,13.75,0,,RPPNMLMLLHJGFDN58CB,晴朗NO.5,D棟1號,,113_02
社頭鄉,房地(土地+建物),彰化縣社頭鄉忠義路,47.38,住,,,1130307,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.89,3,2,2,有,無,9800000,79102,,0.0,0,,RPPNMLMLLHJGFEN68CB,社頭雙子星,B2棟5F-B2號,,113_02
田中鎮,房地(土地+建物),彰化縣田中鎮香山段926-16地號,93.94,,特定農業區,甲種建築用地,1130320,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,146.51,4,2,3,有,無,9250000,63136,,0.0,0,,RPQNMLMLLHJGFEN78CB,君順CUCU,B棟13號,,113_02
溪州鄉,房地(土地+建物),彰化縣溪州鄉公正街,39.69,住,,,1130315,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,100.06,3,2,2,有,無,6550000,65461,,0.0,0,,RPPNMLMLLHJGFFN78CB,日日市城,1棟4E號,,113_02
溪州鄉,房地(土地+建物)+車位,彰化縣溪州鄉公正街,39.69,住,,,1130323,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,118.71,3,2,2,有,無,7700000,64961,一樓平面,18.65,1200000,,RPPNMLOLLHJGFFN98CB,日日市城,1棟2E號,,113_02
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉金墩街,21.4,,鄉村區,乙種建築用地,1130301,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.98,2,2,1,有,無,8380000,82091,坡道平面,25.78,1550000,,RPPNMLQLLHJGFAN68CB,亞哥之緒,丙棟M5號,,113_02
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉金墩街,21.05,,鄉村區,乙種建築用地,1130304,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.65,2,2,1,有,無,8200000,81226,坡道平面,25.78,1550000,,RPQNMLQLLHJGFAN78CB,亞哥之緒,丁棟R4號,,113_02
埔心鄉,房地(土地+建物),彰化縣埔心鄉義民段574-7地號,85.31,住,,,1130313,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,144.96,4,2,3,有,無,13260000,91474,,0.0,0,,RPPNMLQLLHJGFHN76CB,飛夢市,A棟6號,,113_02
埔心鄉,房地(土地+建物),彰化縣埔心鄉義民段574-8地號,85.32,住,,,1130311,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,144.96,4,2,3,有,無,13280000,91611,,0.0,0,,RPQNMLQLLHJGFHN86CB,飛夢市,A棟7號,,113_02
埔心鄉,房地(土地+建物),彰化縣埔心鄉義民段574-9地號,85.31,住,,,1130321,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,144.96,4,2,3,有,無,13260000,91474,,0.0,0,,RPRNMLQLLHJGFHN96CB,飛夢市,A棟8號,,113_02
埔心鄉,房地(土地+建物),彰化縣埔心鄉義民段590-3地號,87.48,住,,,1130229,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,149.41,4,2,3,有,無,13120000,87812,,0.0,0,,RPSNMLQLLHJGFHN07CB,飛夢市,B棟3號,,113_02
埔心鄉,房地(土地+建物),彰化縣埔心鄉義民段590-4地號,92.91,住,,,1130228,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,149.41,4,2,3,有,無,12800000,85670,,0.0,0,,RPTNMLQLLHJGFHN17CB,飛夢市,B棟4號,,113_02
芬園鄉,房地(土地+建物),彰化縣芬園鄉溪頭段240-1地號,109.26,,鄉村區,乙種建築用地,1130324,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,196.02,4,3,5,有,無,13400000,68360,,0.0,0,,RPPNMLQLLHJGFAN78DB,豐御溪頭,A1棟1號,,113_02
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉稻香路363巷與平原路的路口,94.71,,鄉村區,乙種建築用地,1130318,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,176.75,4,3,4,有,無,12080000,68345,,0.0,0,,RPPNMLQLLHJGFFN66DB,稻香LaVie,A棟5號,,113_02
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉稻香路363巷與平原路的路口,115.67,,鄉村區,乙種建築用地,1130306,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,191.08,4,3,4,有,無,11680000,61126,,0.0,0,,RPQNMLQLLHJGFFN76DB,稻香LaVie,B棟5號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市中山路三段,32.25,,鄉村區,乙種建築用地,1130313,土地2建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,147.68,3,2,2,有,無,13000000,94240,坡道平面,25.12,1450000,,RPPNMLRLLHJGFAN78CB,泰和茂涵森,B棟B3-4F號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市中山路三段,30.68,,鄉村區,乙種建築用地,1130316,土地2建物1車位2,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,169.79,3,2,2,有,無,13000000,91790,坡道平面,53.22,2300000,,RPQNMLRLLHJGFAN88CB,泰和茂涵森,B棟B1-1F號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市中山路三段,34.71,,鄉村區,乙種建築用地,1130317,土地2建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.49,3,2,2,有,無,13220000,88869,坡道平面,26.61,1500000,,RPRNMLRLLHJGFAN98CB,泰和茂涵森,A棟A1-2F號,,113_02
彰化市,房地(土地+建物)+車位,彰化縣彰化市中山路三段,35.66,,鄉村區,乙種建築用地,1130318,土地2建物1車位2,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,188.73,3,2,2,有,無,14780000,87669,坡道平面,53.22,2900000,,RPSNMLRLLHJGFAN09CB,泰和茂涵森,A棟A3-1F號,,113_02
