鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
新竹市,房地(土地+建物)+車位,新竹市新竹市士林北路,92.59,,鄉村區,乙種建築用地,1130329,土地3建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,295.05,4,3,4,有,無,38700000,131164.0,一樓平面,0.0,0,,RPPNMLQKMHJGFAO88DB,玖木‧謐,A棟5號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市士林北路,99.17,,鄉村區,乙種建築用地,1130322,土地4建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,261.72,3,3,4,有,無,33600000,128381.0,一樓平面,0.0,0,,RPQNMLQKMHJGFAO98DB,玖木‧謐,B棟1號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市士林北路,99.16,,鄉村區,乙種建築用地,1130401,土地4建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,257.5,3,3,4,有,無,33500000,130097.0,一樓平面,0.0,0,,RPRNMLQKMHJGFAO09DB,玖木‧謐,B棟2號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市士林北路,102.43,,鄉村區,乙種建築用地,1130322,土地4建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,258.63,3,3,4,有,無,32700000,126435.0,一樓平面,0.0,0,,RPSNMLQKMHJGFAO56DB,玖木‧謐,B棟3號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市士林北路,102.86,,鄉村區,乙種建築用地,1130330,土地4建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,258.63,3,3,4,有,無,32800000,126822.0,一樓平面,0.0,0,,RPTNMLQKMHJGFAO66DB,玖木‧謐,B棟7號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂路,71.46,工,,,1130411,土地1建物1車位3,四層,11,工廠,見其他登記事項,鋼筋混凝土造,,424.25,0,0,0,無,無,36500000,,坡道平面,120.45,6200000,,RPQNMLRKMHJGFAO98CB,A TEAM,E棟4號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂路,71.46,工,,,1130411,土地1建物1車位3,四層,11,工廠,見其他登記事項,鋼筋混凝土造,,423.35,0,0,0,無,無,36500000,,坡道平面,119.55,6200000,,RPRNMLRKMHJGFAO09CB,A TEAM,D棟4號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市香檳街,219.85,,山坡地保育區,丁種建築用地,1130403,土地2建物1車位12,八層,8,工廠,工業用,鋼筋混凝土造,,1166.93,0,0,0,無,無,77320000,,坡道平面,315.5,13600000,,RPSNMLRKMHJGFAO56CB,大綠景景觀科技園區,A棟8號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市香檳街,68.47,,山坡地保育區,丁種建築用地,1130403,土地2建物1車位4,八層,8,工廠,工業用,鋼筋混凝土造,,367.75,0,0,0,無,無,25140000,,坡道平面,100.26,4100000,,RPTNMLRKMHJGFAO66CB,大綠景景觀科技園區,B棟8號,,113_02
新竹市,房地(土地+建物),新竹市新竹市新竹市北區四維路38號旁,12.83,其他,,,1130415,土地2建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.61,2,2,0,有,無,14000000,171548.0,,0.0,0,,RPRNMLRKMHJGFAO56DB,豐華,A1-9棟0號,,113_02
新竹市,房地(土地+建物),新竹市新竹市新竹市北區四維路38號旁,12.83,其他,,,1130403,土地2建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.85,2,2,0,有,無,13780000,168357.0,,0.0,0,,RPTNMLRKMHJGFAO76DB,豐華,A1-6棟0號,,113_02
