鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
竹南鎮,房地(土地+建物),苗栗縣竹南鎮新平街與新南街交叉路口,16.07,商,,,1130103,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.3,3,2,2,有,無,8880000,96208.0,,0.0,0,,RPPNMLLKJHJGFDK97DB,凰家,C1棟3號,,113_01
公館鄉,房地(土地+建物)+車位,苗栗縣公館鄉五谷村五谷,48.07,農,,,1121230,土地2建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.21,3,2,2,有,無,7900000,62594.0,一樓平面,19.46,0,,RPPNMLMKJHJGFBK77CB,陶璽6期 畔水灣,E2號,,113_01
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮鎮安十一路旁,94.57,,特定農業區,甲種建築用地,1130112,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.23,4,3,3,有,無,11980000,71638.0,,0.0,0,,RPPNMLMKJHJGFCK87CB,丞家臻幸福,C棟1號,,113_01
後龍鎮,房地(土地+建物)+車位,苗栗縣後龍鎮新港一路與頂椅二街,59.52,住,,,1121223,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.77,3,2,2,有,無,11580000,80436.0,一樓平面,16.48,1100000,,RPRNMLMKJHJGFDK18CB,高鐵富域三,A3號,,113_01
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新生路,50.74,住,,,1130108,土地3建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,139.11,3,2,2,有,無,14200000,102077.0,一樓平面,14.25,0,,RPVNMLMKJHJGFDK58CB,諾貝爾6,A棟4號,,113_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮科專七路,151.94,住,,,1121228,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,235.7,3,2,4,有,無,33000000,140008.0,,0.0,0,,RPWNMLMKJHJGFDK68CB,陞揚築美社區,A棟6號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市八德二路,32.75,住,,,1130109,土地2建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.42,3,2,2,有,無,16200000,103024.0,坡道平面,26.25,1450000,交易總價內含機車位1個,RPPNMLMKJHJGFFK18CB,亮漾地中海,B2棟8F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市自強路二段,31.28,住,,,1130106,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,149.75,3,2,2,有,無,13610000,94211.0,坡道平面,21.74,1550000,,RPQNMLMKJHJGFFK28CB,創麒蒔築,C棟2F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市自強路二段,31.13,住,,,1130107,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,149.02,3,2,2,有,無,13900000,96245.0,一樓平面,21.74,1650000,,RPRNMLMKJHJGFFK38CB,創麒蒔築,A棟4F號,,113_01
苑裡鎮,房地(土地+建物)+車位,苗栗縣苑裡鎮中正里66號旁,32.99,住,,,1130113,土地2建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,130.04,3,2,2,有,無,8300000,71401.0,坡道平面,25.0,800000,,RPPNMLNKJHJGFCK08DB,尊爵名門-福田段,乙棟6E號,,113_01
