鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
頭份市,房地(土地+建物),苗栗縣頭份鎮學府路24巷23號3樓,68.06,,山坡地保育區,丙種建築用地,1040914,土地1建物2車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,860607.0,243.13,3,2,1,有,無,1000000,4113.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLNLIIKFFFK38DA,206.4,0.0,23.36,,,104_04
頭份市,房地(土地+建物),苗栗縣頭份鎮土牛里６鄰中正路４６３巷９弄３２號四樓,42.76,住,,,1040724,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040709.0,126.79,2,2,2,有,無,5380000,42432.0,,0.0,0,,RPQNMLMJIIKFFFK08CA,0.0,0.0,0.0,,,104_04
三灣鄉,土地,內灣段334-1地號,4581.67,,山坡地保育區,農牧用地,1020619,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,873.0,,0.0,0,,RPRNMLTJIIKFFFK88CA,0.0,0.0,0.0,,,104_04
頭份市,土地,慶華段55地號,292.57,,山坡地保育區,丙種建築用地,1040723,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,17432.0,,0.0,0,未辦建物登記房屋2戶,RPSNMLQKIIKFFFK78CA,0.0,0.0,0.0,,,104_04
頭份市,房地(土地+建物),苗栗縣頭份鎮下興里１５鄰新興街１８巷５５弄４６號,226.15,,山坡地保育區,丙種建築用地,1040817,土地11建物1車位0,全,四層,透天厝,住家用,見其他登記事項,970131.0,229.81,3,2,3,有,有,11000000,47866.0,,0.0,0,,RPTNMLKMRHKFFFK66CA,204.88,4.25,15.36,,,104_04
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉福興村平陽路４２巷２５之８號,104.26,住,,,1040905,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840127.0,192.26,5,2,3,有,無,4500000,23406.0,,0.0,0,,RPPNMLKKIIKFFEK77CA,185.91,0.0,6.35,,,104_04
三義鄉,土地,拐子湖段29地號,574.0,,山坡地保育區,農牧用地,1040916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2604525,4538.0,,0.0,0,,RPRNMLLJIIKFFEK97CA,0.0,0.0,0.0,,,104_04
竹南鎮,土地,中興段1956-1地號,3.0,其他,,,1040903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,20000.0,,0.0,0,,RPPNMLOLIIKFFDK18CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物),苗栗縣竹南鎮竹南里８鄰民權街３７號,76.0,商,,,1040905,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,901123.0,264.86,4,2,4,有,無,18680000,70528.0,,0.0,0,,RPUNMLKMRHKFFDK56CA,245.58,4.82,14.46,,,104_04
竹南鎮,房地(土地+建物),苗栗縣竹南鎮照南里２５鄰立達街１２９巷１２弄２０號,277.42,工,,,1040725,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,980427.0,222.25,4,2,4,有,有,16000000,71991.0,,0.0,0,,RPXNMLPLRHKFFDK27CA,194.57,25.65,2.03,,,104_04
後龍鎮,土地,水尾子段1229地號,5620.0,,特定農業區,農牧用地,1040905,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1068.0,,0.0,0,,RPQNMLKMRHKFFDK78CA,0.0,0.0,0.0,,,104_04
後龍鎮,土地,水尾子段1227地號,1450.0,,特定農業區,農牧用地,1040905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,1103.0,,0.0,0,,RPRNMLKMRHKFFDK88CA,0.0,0.0,0.0,,,104_04
造橋鄉,土地,淡文湖段976地號,186.0,,山坡地保育區,丙種建築用地,1040910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,4839.0,,0.0,0,,RPSNMLKMRHKFFDK98CA,0.0,0.0,0.0,,,104_04
