鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路246號6樓,14.36,商,,,1020322,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,221.35,4,2,2,有,無,15850000,71606,坡道平面,14.82,0,,RPWPMLNKJIJFFAE08CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路252號3樓之1,8.66,商,,,1020609,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.48,3,2,2,有,無,9000000,65464,坡道平面,14.82,0,,RPXPMLNKJIJFFAE18CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路252號10樓之1,8.66,商,,,1020331,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.14,3,2,2,有,無,9550000,69133,坡道平面,14.82,0,,RPOQMLNKJIJFFAE37CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路246號6樓之1,8.66,商,,,1020304,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.79,3,2,2,有,無,9550000,68317,坡道平面,17.13,0,,RPPQMLNKJIJFFAE47CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路246號8樓,14.36,商,,,1020112,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,223.65,4,2,2,有,無,16380000,73239,坡道平面,17.12,0,,RPQQMLNKJIJFFAE57CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路246號5樓之1,8.66,商,,,1020408,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.79,3,2,2,有,無,9690000,69318,坡道平面,17.13,0,,RPRQMLNKJIJFFAE67CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路248號9樓,13.56,商,,,1020226,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,209.68,4,2,2,有,無,15080000,71919,坡道平面,14.82,0,,RPSQMLNKJIJFFAE77CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路246號10樓,14.36,商,,,1020329,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,224.73,4,2,2,有,無,16500000,73421,坡道平面,17.12,0,,RPTQMLNKJIJFFAE87CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路246號5樓,14.36,商,,,1020519,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,223.65,4,2,2,有,無,16200000,72435,坡道平面,17.12,0,,RPUQMLNKJIJFFAE97CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路252號13樓,14.34,商,,,1020212,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,224.64,4,2,2,有,無,16500000,73451,坡道平面,17.12,0,,RPVQMLNKJIJFFAE08CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路248號13樓之1,8.87,商,,,1020613,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.4,3,2,2,有,無,10150000,71782,坡道平面,17.13,0,,RPWQMLNKJIJFFAE18CB,104_01
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路246號13樓,14.36,商,,,1020416,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,224.73,4,2,2,有,無,16600000,73866,坡道平面,17.12,0,,RPXQMLNKJIJFFAE28CB,104_01
鼓山區,房地(土地+建物),高雄市鼓山區文信路246號,10.25,商,,,1020319,土地1建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,119.92,0,0,0,無,無,28750000,239743,,0.0,0,,RPORMLNKJIJFFAE47CB,104_01
鼓山區,房地(土地+建物),高雄市鼓山區文信路248號,10.07,商,,,1020320,土地1建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,117.66,0,0,0,無,無,29250000,248598,,0.0,0,,RPPRMLNKJIJFFAE57CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號S2,14.24,商,,,1030207,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,147.28,0,0,0,無,無,36200000,245790,坡道平面,23.15,0,,RPVOMLLLJIJFFEE18CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號S1,28.48,商,,,1030207,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,297.96,0,0,0,無,無,77500000,260102,坡道平面,26.79,0,,RPWOMLLLJIJFFEE28CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A8棟7樓,8.44,商,,,1020627,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.55,0,0,0,無,無,7870000,72501,坡道平面,23.15,0,,RPSOMLOLJIJFFEE18CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A8棟6樓,6.7,商,,,1020627,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.4,0,0,0,無,無,6510000,76230,,0.0,0,,RPTOMLOLJIJFFEE28CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A8棟10樓,8.7,商,,,1020315,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.19,0,0,0,無,無,7750000,69079,坡道平面,26.79,0,,RPUOMLOLJIJFFEE38CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A8棟11樓,8.7,商,,,1020406,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.12,0,0,0,無,無,7670000,68409,坡道平面,26.8,0,,RPVOMLOLJIJFFEE48CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A8棟9樓,8.7,商,,,1020721,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.19,0,0,0,無,無,7880000,70238,坡道平面,26.79,0,,RPWOMLOLJIJFFEE58CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A8棟13樓,8.7,商,,,1020724,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.2,0,0,0,無,無,7790000,69430,坡道平面,26.8,0,,RPXOMLOLJIJFFEE68CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A8棟4樓,6.7,商,,,1021018,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.4,0,0,0,無,無,6580000,77049,,0.0,0,,RPOPMLOLJIJFFEE87CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A8棟12樓,8.44,商,,,1020228,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.55,0,0,0,無,無,7820000,72041,坡道平面,23.15,0,,RPPPMLOLJIJFFEE97CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A8棟14樓,8.56,商,,,1020410,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.61,0,0,0,無,無,8080000,71752,坡道平面,26.79,0,,RPQPMLOLJIJFFEE08CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A8棟8樓,8.44,商,,,1020228,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.55,0,0,0,無,無,7420000,68356,坡道平面,23.15,0,,RPRPMLOLJIJFFEE18CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A8棟5樓,6.7,商,,,1020805,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.4,0,0,0,無,無,6500000,76112,,0.0,0,,RPUPMLOLJIJFFEE48CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A7棟5樓,6.7,商,,,1021112,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.28,0,0,0,無,無,6720000,78799,,0.0,0,,RPRNMLPLJIJFFEE08CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A7棟10樓,6.7,商,,,1020904,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.28,0,0,0,無,無,6750000,79151,,0.0,0,,RPSNMLPLJIJFFEE18CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A7棟11樓,8.7,商,,,1020406,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.08,0,0,0,無,無,7650000,68255,坡道平面,26.8,0,,RPTNMLPLJIJFFEE28CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A7棟6樓,6.7,商,,,1020720,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.28,0,0,0,無,無,6500000,76220,,0.0,0,,RPUNMLPLJIJFFEE38CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A7棟8樓,6.7,商,,,1020312,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.28,0,0,0,無,無,6580000,77158,,0.0,0,,RPVNMLPLJIJFFEE48CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A7棟13樓,8.7,商,,,1021205,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.07,0,0,0,無,無,8220000,73347,坡道平面,26.79,0,,RPWNMLPLJIJFFEE58CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A7棟7樓,6.7,商,,,1020702,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.28,0,0,0,無,無,6540000,76689,,0.0,0,,RPXNMLPLJIJFFEE68CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A7棟12樓,6.7,商,,,1020611,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.28,0,0,0,無,無,6820000,79972,,0.0,0,,RPOOMLPLJIJFFEE87CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A6棟9樓,8.44,商,,,1020801,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.45,0,0,0,無,無,7550000,69617,坡道平面,23.15,0,,RPVOMLQLJIJFFEE68CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A6棟10樓,6.7,商,,,1020927,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6980000,81829,,0.0,0,,RPWOMLQLJIJFFEE78CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A6棟7樓,8.44,商,,,1020702,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.45,0,0,0,無,無,7500000,69156,坡道平面,23.15,0,,RPXOMLQLJIJFFEE88CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A6棟12樓,6.7,商,,,1020823,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6800000,79719,,0.0,0,,RPOPMLQLJIJFFEE08CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A6棟11樓,8.7,商,,,1020817,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.09,0,0,0,無,無,7860000,70122,坡道平面,26.79,0,,RPPPMLQLJIJFFEE18CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A6棟6樓,6.7,商,,,1020902,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6620000,77608,,0.0,0,,RPQPMLQLJIJFFEE28CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A6棟8樓,8.7,商,,,1020724,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.09,0,0,0,無,無,7900000,70479,坡道平面,26.79,0,,RPRPMLQLJIJFFEE38CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A6棟5樓,8.7,商,,,1021010,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.07,0,0,0,無,無,7900000,70492,坡道平面,26.79,0,,RPSPMLQLJIJFFEE48CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A5棟2樓,8.63,商,,,1030207,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.52,0,0,0,無,無,7900000,71480,坡道平面,23.15,0,,RPTPMLQLJIJFFEE58CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟7樓,6.7,商,,,1020724,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6560000,76905,,0.0,0,,RPUPMLQLJIJFFEE68CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟10樓,6.7,商,,,1020826,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6690000,78429,,0.0,0,,RPVPMLQLJIJFFEE78CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟14樓,6.56,商,,,1030208,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.34,0,0,0,無,無,7150000,83783,,0.0,0,,RPWPMLQLJIJFFEE88CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟3樓,6.7,商,,,1021130,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6550000,76788,,0.0,0,,RPXPMLQLJIJFFEE98CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A5棟6樓,8.7,商,,,1020902,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.09,0,0,0,無,無,7760000,69230,坡道平面,26.79,0,,RPOQMLQLJIJFFEE18CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟8樓,6.7,商,,,1020724,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6600000,77374,,0.0,0,,RPPQMLQLJIJFFEE28CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟11樓,6.7,商,,,1020817,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6760000,79250,,0.0,0,,RPRQMLQLJIJFFEE48CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟9樓,6.7,商,,,1020817,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6650000,77960,,0.0,0,,RPSQMLQLJIJFFEE58CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟5樓,6.7,商,,,1020831,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6460000,75733,,0.0,0,,RPTQMLQLJIJFFEE68CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟13樓,6.7,商,,,1020830,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6860000,80422,,0.0,0,,RPUQMLQLJIJFFEE78CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A5棟12樓,8.7,商,,,1020830,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.09,0,0,0,無,無,8020000,71550,坡道平面,26.79,0,,RPVQMLQLJIJFFEE88CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A5棟4樓,6.7,商,,,1021110,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.3,0,0,0,無,無,6600000,77374,,0.0,0,,RPXQMLQLJIJFFEE09CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A1棟13樓,8.87,商,,,1020225,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.28,0,0,0,無,無,7900000,69739,坡道平面,26.8,0,,RPUOMLPKJHKFFEE38CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A1棟14樓,6.57,商,,,1020424,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.63,0,0,0,無,無,6730000,80474,,0.0,0,,RPVOMLPKJHKFFEE48CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A1棟2樓,8.89,商,,,1030207,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.71,0,0,0,無,無,7500000,66542,坡道平面,26.79,0,,RPWOMLPKJHKFFEE58CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A1棟3樓,6.7,商,,,1020220,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.69,0,0,0,無,無,6210000,74202,,0.0,0,,RPXOMLPKJHKFFEE68CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A1棟8樓,8.7,商,,,1020308,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.36,0,0,0,無,無,7680000,68966,坡道平面,26.8,0,,RPOPMLPKJHKFFEE87CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A1棟9樓,8.87,商,,,1020214,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.28,0,0,0,無,無,7790000,68768,坡道平面,26.79,0,,RPPPMLPKJHKFFEE97CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A2棟11樓,6.7,商,,,1021005,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.39,0,0,0,無,無,7050000,82562,,0.0,0,,RPQPMLPKJHKFFEE08CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A2棟12樓,8.44,商,,,1020304,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.54,0,0,0,無,無,7780000,71679,坡道平面,23.15,0,,RPRPMLPKJHKFFEE18CB,104_01
左營區,房地(土地+建物)+車位,高雄市左營區新庄段13小段1445地號A2棟13樓,8.7,商,,,1020817,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.18,0,0,0,無,無,7970000,71047,坡道平面,26.79,0,,RPSPMLPKJHKFFEE28CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A2棟2樓,6.89,商,,,1021214,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.37,0,0,0,無,無,6720000,76914,,0.0,0,,RPTPMLPKJHKFFEE38CB,104_01
左營區,房地(土地+建物),高雄市左營區新庄段13小段1445地號A2棟3樓,6.7,商,,,1020811,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.31,0,0,0,無,無,6300000,73848,,0.0,0,,RPUPMLPKJHKFFEE48CB,104_01
