鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
花蓮市,房地(土地+建物),花蓮縣花蓮巿忠孝街６２之１號三樓之五,24.41,商,,,1031023,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850305.0,101.77,3,1,1,有,無,4650000,45691.0,,0.0,0,重新裝潢，家俱家電全附。,RPUOMLRJJIJFFAU96CA,70.72,0.0,9.33,,,104_01
壽豐鄉,土地,共和段320地號,3621.89,,一般農業區,農牧用地,1030902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7940000,2192.0,,0.0,0,,RPXNMLQJJIJFFAU07CA,0.0,0.0,0.0,,,104_01
花蓮市,房地(土地+建物),花蓮縣花蓮巿華興街１２０巷１１之１５號,145.06,住,,,1031003,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030422.0,240.61,6,2,6,有,無,14500000,60263.0,,0.0,0,,RPXNMLMKJIJFFAU76CA,229.44,0.89,10.28,,,104_01
壽豐鄉,土地,豐南段1764地號,2351.56,,一般農業區,農牧用地,1030925,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,3615.0,,0.0,0,買賣價金內含未登記建物一幢,RPSNMLOJJIJFFAU98CA,0.0,0.0,0.0,,,104_01
秀林鄉,土地,德姆南段827地號,4547.09,,山坡地保育區,林業用地,1031020,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,440.0,,0.0,0,包含公共設施保留地之交易。,RPSOMLOJJIJFFAU09CA,0.0,0.0,0.0,,,104_01
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學村志學新?s３４之１號,46.31,住,,,1031019,土地1建物1車位1,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,880520.0,138.96,4,2,2,有,有,2840000,20438.0,一樓平面,13.4,0,,RPRNMLPJJIJFFAU98CA,91.9,3.5,7.58,,,104_01
吉安鄉,房地(土地+建物),花蓮縣花蓮巿慶北三街４６４號,108.0,住,,,1031023,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,680709.0,89.83,3,2,2,有,無,2085700,23218.0,,0.0,0,親友二等親特殊關係間之交易。,RPVNMLPJJIJFFAU76CA,89.83,0.0,0.0,,,104_01
花蓮市,房地(土地+建物),花蓮縣花蓮巿長安街２７號十樓之三,5.7,住,,,1031014,土地1建物1車位0,十層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,851029.0,56.8,1,1,1,有,有,2180000,38380.0,,0.0,0,,RPQOMLQJJIJFFAU09CA,24.54,0.0,5.31,,,104_01
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯五路１２７號一樓３號,4.29,商,,,1031023,土地1建物1車位0,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,750712.0,25.98,1,1,1,有,無,700000,26944.0,,0.0,0,,RPSPMLQJJIJFFAU76CA,19.25,2.1,0.0,,,104_01
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美十三街５２之２號,9.86,住,,,1031007,土地1建物1車位0,一層，夾層,五層,華廈(10層含以下有電梯),住家用,見其他登記事項,851101.0,52.99,1,1,1,有,有,1800000,33969.0,,0.0,0,,RPSNMLRJJIJFFAU66CA,30.58,5.04,0.0,,,104_01
