鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
義竹鄉,土地,新庄段新庄小段232-1地號,24.0,,特定農業區,農牧用地,1041221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,1250.0,,0.0,0,,RPQNMLPJJHLFFBQ68CA,0.0,0.0,0.0,,,104_05
義竹鄉,房地(土地+建物),嘉義縣義竹鄉新店村２０鄰新店６８號之３８,67.0,,鄉村區,乙種建築用地,1041209,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,730716.0,127.5,3,1,2,有,無,1300000,10196.0,,0.0,0,,RPRNMLOJJHLFFBQ68CA,124.49,0.0,3.01,,,104_05
布袋鎮,土地,振寮段571地號,31.31,住,,,1041209,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,125238,4000.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLPLJHLFFBQ78CA,0.0,0.0,0.0,,,104_05
鹿草鄉,土地,鹿北段1298地號,160.86,住,,,1041218,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,5595.0,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPRNMLOJJHLFFDQ98DA,0.0,0.0,0.0,,,104_05
水上鄉,房地(土地+建物),嘉義縣水上鄉柳林村柳子林1438號,56.36,,鄉村區,乙種建築用地,1041211,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,681121.0,79.06,3,1,2,有,無,1500000,18973.0,,0.0,0,,RPTNMLOJJHLFFDQ56DA,79.06,0.0,0.0,,,104_05
番路鄉,房地(土地+建物),嘉義縣番路鄉下坑村４鄰菜公店１０８之１６號,75.12,,鄉村區,乙種建築用地,1041202,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,711216.0,104.68,4,2,3,有,無,2350000,22449.0,,0.0,0,,RPRNMLPJJHLFFEQ09CA,104.68,0.0,0.0,,,104_05
竹崎鄉,土地,昇平段1006地號,188.49,,一般農業區,農牧用地,1041201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,9550.0,,0.0,0,親友特殊關係間之交易。含未保存建物。,RPSNMLLJJHLFFEQ78CA,0.0,0.0,0.0,,,104_05
梅山鄉,土地,梅南段761-3地號,99.0,住,,,1041215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,10101.0,,0.0,0,,RPPNMLSJJHLFFEQ56CA,0.0,0.0,0.0,,,104_05
竹崎鄉,土地,內埔子段1136-1地號,3575.0,,一般農業區,農牧用地,1041223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4860000,1359.0,,0.0,0,,RPRNMLOJJHLFFEQ56EA,0.0,0.0,0.0,,,104_05
大林鎮,土地,北勢段北勢小段60地號,2304.0,,特定農業區,農牧用地,1041221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1728000,750.0,,0.0,0,,RPRNMLOJJHLFFCQ98EA,0.0,0.0,0.0,,,104_05
