鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
馬公市,土地,東衛段922地號,85.01,,鄉村區,乙種建築用地,1040131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,425037,5000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVOMLNJKHKFFAX07CA,0.0,0.0,0.0,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿陽明路２０號,44.65,住,,,1031230,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,610101.0,63.96,2,0,3,有,無,7200000,112570,,0.0,0,,RPPNMLOJKHKFFAX09CA,63.96,0.0,0.0,,,104_02
湖西鄉,土地,林投北段778地號,192.6,,一般農業區,農牧用地,1031225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,2596,,0.0,0,,RPPNMLPJKHKFFAX56CA,0.0,0.0,0.0,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿石泉２４之７號,359.68,,鄉村區,乙種建築用地,1040126,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強空心磚造,600105.0,99.33,3,2,1,有,無,8830000,88896,,0.0,0,,RPSNMLKKKHKFFAX09CA,0.0,0.0,0.0,,,104_02
湖西鄉,土地,南寮北段1193地號,795.24,,一般農業區,農牧用地,1040119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1034000,1300,,0.0,0,,RPXNMLOJKHKFFAX27CA,0.0,0.0,0.0,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿林森路８１巷１７號,54.98,住,,,1040126,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強空心磚造,640318.0,73.08,5,2,3,有,無,4260000,58292,,0.0,0,,RPUNMLPJKHKFFAX07CA,73.08,0.0,0.0,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿林森路15巷5號之2三樓,10.99,住,,,1031231,土地4建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840707.0,41.98,1,1,1,有,無,1600000,38113,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLQJKHKFFAX86DA,36.46,0.0,3.13,,,104_02
馬公市,土地,國宅段552地號,230.27,住,,,1031231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,14765,,0.0,0,,RPTOMLNJKHKFFAX07EA,0.0,0.0,0.0,,,104_02
馬公市,土地,安宅段621地號,487.14,,一般農業區,農牧用地,1031231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,839900,1724,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLOJKHKFFAX96EA,0.0,0.0,0.0,,,104_02
湖西鄉,土地,林投北段705地號,1942.62,,一般農業區,農牧用地,1040203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,412,,0.0,0,,RPWNMLLKKHKFFAX17EA,0.0,0.0,0.0,,,104_02
馬公市,土地,文寮段730地號,1197.58,,一般農業區,農牧用地,1031230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6882000,5747,,0.0,0,,RPOOMLPJKHKFFAX66DA,0.0,0.0,0.0,,,104_02
馬公市,土地,光榮段457地號,67.82,住,,,1040127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3905000,57579,,0.0,0,畸零地或有合併使用之交易。,RPRNMLQJKHKFFAX96DA,0.0,0.0,0.0,,,104_02
馬公市,土地,鐵線段906地號,599.22,,一般農業區,農牧用地,1031227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1850000,3087,,0.0,0,,RPPNMLTJKHKFFAX07DA,0.0,0.0,0.0,,,104_02
西嶼鄉,土地,小池角段882地號,110.0,,一般農業區,農牧用地,1040128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,620000,5636,,0.0,0,,RPVNMLOJKHKFFAX17DA,0.0,0.0,0.0,,,104_02
馬公市,土地,文石段1166-11地號,198.1,,一般農業區,甲種建築用地,1031231,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8900000,44927,,0.0,0,變更起造人含未來興建房屋之費用,RPQNMLPJKHKFFAX66CA,0.0,0.0,0.0,,,104_02
馬公市,土地,五德西段678地號,776.59,,一般農業區,農牧用地,1031231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,2962,,0.0,0,,RPWNMLOJKHKFFAX17CA,0.0,0.0,0.0,,,104_02
馬公市,土地,興仁南段375地號,6522.27,,一般農業區,農牧用地,1040120,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29000000,4446,,0.0,0,,RPPNMLOLKHKFFAX66CA,0.0,0.0,0.0,,,104_02
西嶼鄉,土地,大池角段968地號,272.0,,鄉村區,乙種建築用地,1031223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,740000,2721,,0.0,0,,RPTNMLQKKHKFFAX17CA,0.0,0.0,0.0,,,104_02
馬公市,土地,文寮段1046地號,137.42,,一般農業區,農牧用地,1031230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,2911,,0.0,0,,RPQOMLPJKHKFFAX76CA,0.0,0.0,0.0,,,104_02
馬公市,土地,鐵線段1068地號,726.0,,一般農業區,農牧用地,1031230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32000000,44077,,0.0,0,變更起造人，含未來興建房屋之費用。權利人數：4人。,RPROMLPJKHKFFAX86CA,0.0,0.0,0.0,,,104_02
馬公市,土地,文寮段1051地號,97.38,,一般農業區,農牧用地,1031230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,2567,,0.0,0,,RPXNMLPJKHKFFAX47DA,0.0,0.0,0.0,,,104_02
馬公市,土地,鐵線段906地號,599.22,,一般農業區,農牧用地,1040129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1850000,3087,,0.0,0,,RPQNMLTJKHKFFAX17DA,0.0,0.0,0.0,,,104_02
馬公市,土地,五福段899地號,318.64,,一般農業區,農牧用地,1031231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,7218,,0.0,0,,RPSNMLQJKHKFFAX07DA,0.0,0.0,0.0,,,104_02
馬公市,土地,中山段42地號,873.13,,一般農業區,農牧用地,1031230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5282000,6050,,0.0,0,,RPTNMLQJKHKFFAX17DA,0.0,0.0,0.0,,,104_02
馬公市,土地,文寮段930地號,696.17,,一般農業區,農牧用地,1031230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7707000,11071,,0.0,0,,RPVNMLQJKHKFFAX37DA,0.0,0.0,0.0,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿大智街24巷39號,88.18,商,,,1031208,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,680614.0,258.64,4,2,5,有,無,17000000,65728,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLMKKHKFFAX09DA,258.64,0.0,0.0,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿西衛235之1號,188.22,,一般農業區,甲種建築用地,1031230,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,870420.0,182.24,5,1,3,有,無,5000000,27436,,0.0,0,,RPPNMLRKKHKFFAX96DA,177.62,4.62,0.0,,,104_02
馬公市,土地,中山段283地號,320.88,住,,,1040128,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8180000,25492,,0.0,0,向政府機關承購之案件。,RPSNMLLKKHKFFAX76EA,0.0,0.0,0.0,,,104_02
馬公市,土地,西澳段986地號,405.12,住,,,1040205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13690000,33792,,0.0,0,向政府機關承購之案件。,RPTNMLLKKHKFFAX86EA,0.0,0.0,0.0,,,104_02
馬公市,土地,馬公段2150地號,152.0,住,,,1040204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10640000,70000,,0.0,0,向政府機關承購之案件。,RPRNMLLKKHKFFAX66EA,0.0,0.0,0.0,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿鐵線尾111號,319.45,,一般農業區,甲種建築用地,1031220,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,971202.0,254.69,5,1,3,有,無,3800000,14920,,0.0,0,,RPQNMLRKKHKFFAX07DA,246.76,0.0,7.93,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿民生路54號,65.0,商,,,1031231,土地3建物1車位0,一層，二層，三層，四層，電梯樓梯間，地下層,四層,店面(店鋪),住商用,鋼筋混凝土造,680701.0,227.67,3,2,4,有,無,7600000,33382,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLMKKHKFFAX66DA,227.67,0.0,0.0,,,104_02
西嶼鄉,土地,小池角段880地號,125.0,,一般農業區,農牧用地,1040202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,184146,1473,,0.0,0,,RPWNMLNKKHKFFAX27DA,0.0,0.0,0.0,,,104_02
馬公市,土地,山水東段520地號,161.72,,一般農業區,農牧用地,1040130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,928,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLTJKHKFFAX27DA,0.0,0.0,0.0,,,104_02
馬公市,土地,鐵線段1189地號,1397.1,,一般農業區,農牧用地,1040128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4226000,3025,,0.0,0,,RPQNMLKKKHKFFAX88CA,0.0,0.0,0.0,,,104_02
馬公市,房地(土地+建物),澎湖縣馬公巿中華路２６３號,185.38,住,,,1031229,土地1建物1車位0,全,二層,透天厝,商業用,鋼筋混凝土造,930203.0,216.74,0,2,2,有,無,30000000,138415,,0.0,0,,RPVNMLNKKHKFFAX07CA,216.74,0.0,0.0,,,104_02
馬公市,土地,東衛段722地號,285.12,,一般農業區,農牧用地,1040123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1810000,6348,,0.0,0,,RPVNMLQKKHKFFAX37CA,0.0,0.0,0.0,,,104_02
湖西鄉,土地,沙港北段546地號,734.6,,一般農業區,農牧用地,1040203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,460000,626,,0.0,0,,RPPNMLKKKHKFFAX78CA,0.0,0.0,0.0,,,104_02
湖西鄉,房地(土地+建物),澎湖縣湖西鄉大城北50號,302.89,,鄉村區,乙種建築用地,1031231,土地2建物1車位0,全,一層,透天厝,住家用,造,250101.0,128.93,3,1,1,有,無,582897,4521,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLTJKHKFFAX47DA,128.93,0.0,0.0,,,104_02
馬公市,土地,中衛段311地號,237.5,工,,,1031231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,4211,,0.0,0,權利人負擔土地增值稅,RPRNMLKKKHKFFAX09DA,0.0,0.0,0.0,,,104_02
