鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
台東市,土地,射馬干段172地號,2000.0,,特定農業區,農牧用地,1040122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,1100.0,,0.0,0,,RPSNMLNJKHKFFAV09CA,0.0,0.0,0.0,,,104_02
台東市,土地,知本段8111-1地號,980.0,,特定農業區,農牧用地,1040123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,1071.0,,0.0,0,,RPVNMLNJKHKFFAV76CA,0.0,0.0,0.0,,,104_02
卑南鄉,房地(土地+建物),臺東縣卑南鄉泰安路２１７號,228.59,,鄉村區,乙種建築用地,1040119,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,640101.0,39.9,1,1,1,有,無,2500000,62657.0,,0.0,0,,RPPNMLQJKHKFFAV09CA,39.9,0.0,0.0,,,104_02
台東市,土地,南榮段544地號,3805.05,農,,,1040102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,1498.0,,0.0,0,,RPUNMLTJKHKFFAV27CA,0.0,0.0,0.0,,,104_02
台東市,土地,建本段1084地號,3153.49,農,,,1031205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1880000,596.0,,0.0,0,,RPUNMLPJKHKFFAV86CA,0.0,0.0,0.0,,,104_02
台東市,土地,知本段7611-3地號,150.0,,特定農業區,甲種建築用地,1040120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,12000.0,,0.0,0,,RPVNMLLKKHKFFAV66CA,0.0,0.0,0.0,,,104_02
台東市,房地(土地+建物),臺東縣臺東巿正氣北路７６巷７號,80.0,住,,,1040112,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,610404.0,93.28,3,2,2,有,無,3980000,42667.0,,0.0,0,,RPROMLOLKHKFFAV76CA,93.28,0.0,0.0,,,104_02
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉南里街６６號,250.77,住,,,1031231,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,,130.08,4,1,2,有,無,1369092,10525.0,,0.0,0,親友特殊關係間之交易。,RPPNMLOJKHKFFDV56CA,115.93,0.0,14.14,,,104_02
卑南鄉,土地,初鹿段955-6地號,330.0,,特定農業區,農牧用地,1040123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,2121.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLMJKHKFFAV76DA,0.0,0.0,0.0,,,104_02
台東市,房地(土地+建物),臺東縣臺東巿更生北路692巷37號,83.53,住,,,1040123,土地1建物2車位0,全,二層,透天厝,住家用,加強磚造,701103.0,149.21,4,2,2,有,無,4000000,26808.0,,0.0,0,,RPPOMLMJKHKFFAV88DA,149.21,0.0,0.0,,,104_02
台東市,房地(土地+建物),臺東縣臺東巿更生路672號,95.0,住,,,1040127,土地2建物1車位0,一層，二層,二層,店面(店鋪),住家用,加強磚造,660816.0,101.76,1,1,1,有,無,6800000,66824.0,,0.0,0,,RPPNMLNJKHKFFAV88DA,101.76,0.0,0.0,,,104_02
台東市,房地(土地+建物),臺東縣臺東巿大德路1號,858.0,工,,,1040113,土地2建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,840308.0,435.03,0,0,0,無,無,16500000,,,0.0,0,,RPRNMLPLKHKFFAV86DA,435.03,0.0,0.0,,,104_02
