鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬南路１６２號十六樓,50.17,商,,,1011218,土地1建物1車位3,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030722.0,483.02,4,2,4,有,有,41500000,91326.0,坡道平面,71.31,3900000,,RPUTMLOJJIJFFBJ78CA,246.44,12.18,22.17,,,104_01
新埔鎮,土地,廣興段478地號,1095.85,,一般農業區,農牧用地,1031021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,2920.0,,0.0,0,,RPTPMLNJJIJFFBJ18CA,0.0,0.0,0.0,,,104_01
竹北市,土地,隘興段491-1地號,250.68,住,,,1030822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37910000,151229.0,,0.0,0,,RPTOMLPJJIJFFBJ28CA,0.0,0.0,0.0,,,104_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐南路一段７０號八樓,51.73,住,,,1030903,土地1建物1車位3,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021110.0,376.82,4,2,2,有,有,33800000,89698.0,其他,0.0,0,,RPSOMLQJJIJFFBJ28CA,150.1,7.53,18.99,,,104_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家五路二段３７號,20.68,住,,,1030830,土地1建物1車位1,一層，見其他登記事項,十八層,店面(店鋪),住商用,鋼筋混凝土造,1000114.0,122.64,0,1,1,有,有,18260000,148891.0,坡道平面,28.1,0,,RPQNMLSJJIJFFBJ18CA,64.87,3.15,3.83,,,104_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐六路二段１２０號７樓,28.59,住,,,1030831,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960625.0,187.43,3,2,1,有,有,11180000,59646.0,坡道平面,0.0,0,,RPTNMLSJJIJFFBJ48CA,82.5,1.5,12.13,,,104_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市復興三路一段４０號,22.49,住,,,1030908,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950524.0,120.7,2,2,1,有,有,6800000,56338.0,坡道平面,29.91,0,,RPVNMLSJJIJFFBJ68CA,55.11,0.0,13.41,,,104_01
竹北市,房地(土地+建物),新竹縣竹北市三民路547號7樓,17.18,住,,,1030930,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830117.0,96.56,3,2,2,有,有,4070000,42150.0,,0.0,0,,RPRRMLOJJIJFFBJ38DA,65.88,0.0,8.77,,,104_01
竹北市,土地,東興段245地號,54.03,其他,,,1031023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,42569.0,,0.0,0,,RPXNMLOJJIJFFBJ58DA,0.0,0.0,0.0,,,104_01
新埔鎮,土地,下寮段475地號,1241.51,,山坡地保育區,丙種建築用地,1031007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7323357,5899.0,,0.0,0,,RPQOMLOJJIJFFBJ97DA,0.0,0.0,0.0,,,104_01
