區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
南竿鄉,27,-20,13,20,2,0,12,17,-6,23,7,20
北竿鄉,8,0,6,-8,-11,11,-1,-11,-3,9,0,-6
莒光鄉,8,11,4,-7,15,0,-6,9,-1,19,1,15
東引鄉,6,3,-3,-3,-1,1,6,3,5,3,6,7
總計,49,-6,20,2,5,12,11,18,-5,54,14,36
