區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
南竿鄉,0,-20,-13,6,-6,0,13,-32,21,-9,19,24
北竿鄉,-3,7,-13,1,-2,17,30,-1,25,11,6,37
莒光鄉,-5,-6,-1,3,-4,-5,-11,-13,-5,-2,-2,0
東引鄉,-2,-7,-1,-3,0,-3,37,8,0,12,21,15
總計,-10,-26,-28,7,-12,9,69,-38,41,12,44,76
