鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
中山區,建物,基隆市中山區中山一路２５７號,0.0,,,,1080402,土地0建物1車位0,全,三層,透天厝,住商用,加強磚造,550330.0,120.09,0,0,0,無,無,16000000,133233.0,,0.0,0,,RPVNMLLJNHOFFCC18CA,120.09,0.0,0.0,,,108_02
安樂區,房地(土地+建物),基隆市安樂區樂利三街２６３巷４１之４號,24.11,住,,,1080408,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710603.0,89.09,2,2,2,有,無,3300000,37041.0,,0.0,0,,RPVNMLTKMHOFFCC56EA,63.84,0.0,25.25,,,108_02
仁愛區,建物,基隆市仁愛區仁二路１３７巷２弄８４號,0.0,,,,1080402,土地0建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,640404.0,70.04,4,2,1,有,無,1980000,28270.0,,0.0,0,土地跟市政府承租,RPTNMLMLMHOFFBC08CA,70.04,0.0,0.0,,,108_02
中山區,房地(土地+建物),基隆市中山區復興路２１２巷１２弄３之３號,34.97,住,,,1080403,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701230.0,112.2,3,2,1,有,無,2200000,19608.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPXNMLQLMHOFFCC98CA,99.44,0.0,7.76,,,108_02
信義區,房地(土地+建物),基隆市信義區深澳坑路１６８巷５２弄１５號３樓,18.94,住,,,1080401,土地1建物1車位0,三層，夾層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840610.0,65.42,2,2,1,有,有,2050000,31336.0,,0.0,0,,RPXNMLNLMHOFFBC58CA,54.85,0.0,4.85,,,108_02
信義區,房地(土地+建物)+車位,基隆市信義區正信路２２７巷２３弄９號５樓,27.83,住,,,1080402,土地6建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860607.0,132.38,3,2,2,有,有,4500000,33993.0,坡道平面,0.0,0,,RPXPMLKKNHOFFBC48CA,72.02,0.0,9.8,,,108_02
信義區,房地(土地+建物),基隆市信義區信二路１７４巷１１３號５樓,19.8,住,,,1080407,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720709.0,57.28,2,1,1,有,無,3300000,57612.0,,0.0,0,含增建或未登記建物。；,RPRNMLKKNHOFFBC67CA,49.59,0.0,7.69,,,108_02
中正區,房地(土地+建物),基隆市中正區調和街２９０巷４５弄２１號,52.08,住,,,1080402,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,700904.0,62.4,2,1,2,有,無,1300000,20833.0,,0.0,0,含增建或未登記建物。；,RPQNMLOLMHOFFBC97CA,62.4,0.0,0.0,,,108_02
仁愛區,房地(土地+建物),基隆市仁愛區崇安街８巷３之２號,17.4,商,,,1080408,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710706.0,69.85,4,1,1,有,無,2250000,32212.0,,0.0,0,,RPPOMLOLMHOFFBC97CA,69.85,0.0,0.0,,,108_02
安樂區,土地,大武崙段內寮小段33-1地號,108.75,都市：其他:保護區,,,1080403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,45977.0,,0.0,0,含增建或未登記建物。；,RPWNMLOLMHOFFCC68CA,0.0,0.0,0.0,,,108_02
中山區,房地(土地+建物)+車位,基隆市中山區復興路９５之１號,118.43,住,,,1080403,土地2建物1車位1,一層，二層，地下一層,五層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,1040105.0,280.48,4,2,5,有,有,15500000,55262.0,坡道平面,0.0,0,,RPUNMLRKNHOFFCC78CA,211.42,7.44,6.93,,,108_02
中正區,房地(土地+建物),基隆市中正區調和街４２號２樓,15.94,商,,,1080404,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690730.0,83.11,2,1,1,有,無,2300000,27674.0,,0.0,0,,RPVNMLLJNHOFFBC08CA,72.86,0.0,10.25,,,108_02
中正區,房地(土地+建物),基隆市中正區新豐街３０３巷１１弄６３號４樓,33.08,住,,,1080401,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,851119.0,105.45,3,2,2,有,無,2650000,25130.0,,0.0,0,,RPRNMLSLMHOFFBC48CA,71.75,0.0,8.25,,,108_02
七堵區,房地(土地+建物),基隆市七堵區東新街８９巷７號２樓,39.58,住,,,1080403,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750207.0,96.89,3,1,1,有,無,3800000,39220.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLQLMHOFFCC18CA,81.44,0.0,8.85,,,108_02
中山區,房地(土地+建物),基隆市中山區復興路２１２巷１０弄９之４號,33.23,住,,,1080404,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711217.0,99.21,4,2,2,有,無,1500000,15119.0,,0.0,0,,RPSNMLPJNHOFFCC28CA,81.52,0.0,9.06,,,108_02
七堵區,土地,大華段1389-2地號,0.38,商,,,1080413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45951,0.0,,0.0,0,,RPUOMLTLMHOFFCC09CA,0.0,0.0,0.0,,,108_02
七堵區,土地,大華段1389-2地號,2.74,商,,,1080413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,335172,122326.0,,0.0,0,,RPWOMLTLMHOFFCC66CA,0.0,0.0,0.0,,,108_02
七堵區,土地,大華段1389-2地號,0.8,商,,,1080413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,98028,0.0,,0.0,0,,RPXOMLTLMHOFFCC76CA,0.0,0.0,0.0,,,108_02
信義區,房地(土地+建物)+車位,基隆市信義區義六路２８號二十三樓之二,44.97,住,,,1080402,土地1建物1車位3,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314.0,330.65,4,2,3,有,有,33200000,100411.0,坡道平面,73.74,0,,RPPNMLOJOHOFFBC08EA,150.76,18.66,10.11,,,108_02
