鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,37.1,住,,,1040429,土地3建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.63,3,2,2,有,無,9620000,87182,坡道平面,34.05,1200000,,RPXNMLNLKHOFFHB98CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,37.3,住,,,1060301,土地3建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.49,3,2,2,有,無,10200000,92365,坡道平面,34.05,1200000,,RPOOMLNLKHOFFHB18CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,36.62,住,,,1040408,土地3建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.88,3,2,2,有,無,9360000,86049,坡道平面,34.05,1200000,,RPPOMLNLKHOFFHB28CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,36.62,住,,,1060227,土地3建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.88,3,2,2,有,無,9420000,85627,坡道平面,34.05,1300000,,RPQOMLNLKHOFFHB38CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,36.65,住,,,1060501,土地3建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.88,3,2,2,有,無,11500000,146430,坡道平面,68.1,2600000,,RPROMLNLKHOFFHB48CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,36.59,住,,,1060228,土地3建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.65,3,2,2,有,無,10160000,94715,坡道平面,34.05,1200000,,RPSOMLNLKHOFFHB58CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,36.93,住,,,1040618,土地3建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.05,3,2,2,有,無,9770000,88229,坡道平面,34.05,1300000,,RPTOMLNLKHOFFHB68CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,36.24,住,,,1060426,土地3建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.44,3,2,2,有,無,10180000,96156,坡道平面,34.05,1200000,,RPPNMLOLKHOFFHB28CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,36.69,住,,,1060514,土地3建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.12,3,2,2,有,無,9370000,85937,坡道平面,34.05,1200000,,RPQNMLOLKHOFFHB38CB,富宇大雅,,108_02
大雅區,房地(土地+建物)+車位,臺中市大雅區學雅段,36.62,住,,,1060811,土地3建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.88,3,2,2,有,無,9550000,86998,坡道平面,34.05,1300000,,RPRNMLOLKHOFFHB48CB,富宇大雅,,108_02
