鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號A2棟16樓,20.52,住,,,1050825,土地1建物1車位1,十六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.1,4,1,2,有,無,9350000,53639,坡道平面,38.09,1250000,,RPWNMLOKKHOFFAD38CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號A2棟17樓,20.52,住,,,1050319,土地1建物1車位1,十七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.1,4,1,2,有,無,9650000,55957,坡道平面,38.09,1200000,,RPQOMLOKKHOFFAD87CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號A2棟18樓,20.52,住,,,1051227,土地1建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.1,4,1,2,有,無,9200000,52646,坡道平面,38.09,1250000,,RPROMLOKKHOFFAD97CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號A2棟19樓,20.52,住,,,1050626,土地1建物1車位1,十九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.04,4,1,2,有,無,9650000,55957,坡道平面,36.03,1200000,,RPSOMLOKKHOFFAD08CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號A2棟20樓,20.52,住,,,1050125,土地1建物1車位1,二十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.1,4,1,2,有,無,9320000,53771,坡道平面,38.09,1200000,,RPUOMLOKKHOFFAD28CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號B1棟1樓,13.68,住,,,1050523,土地1建物1車位1,一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.94,0,0,0,無,無,6830000,62018,坡道機械,29.0,880000,,RPRNMLPKKHOFFAD97CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號B1棟2樓,17.1,住,,,1060807,土地1建物1車位1,二層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.41,3,1,2,有,無,7700000,52341,坡道平面,38.09,1350000,,RPUNMLPKKHOFFAD28CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號B1棟3樓,17.1,住,,,1060619,土地1建物1車位1,三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.13,3,1,2,有,無,7400000,48775,坡道平面,38.09,1350000,,RPWNMLPKKHOFFAD48CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號B1棟4樓,17.1,住,,,1051017,土地1建物1車位1,四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.07,3,1,2,有,無,7350000,49178,坡道平面,36.03,1250000,,RPXNMLPKKHOFFAD58CB,世界湖美麗,,108_02
中西區,房地(土地+建物)+車位,臺南市中西區民權路四段128號B1棟5樓,17.1,住,,,1051226,土地1建物1車位1,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.13,3,1,2,有,無,7430000,49823,坡道平面,38.09,1250000,,RPOOMLPKKHOFFAD77CB,世界湖美麗,,108_02
