鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
朴子市,土地,新庄段農牧小段505地號,899.0,,特定農業區,農牧用地,1080501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1222640,1360.0,,0.0,0,,RPPNMLTJNHOFFBQ17DA,0.0,0.0,0.0,,,108_02
民雄鄉,土地,民北段69-8地號,53.0,住,,,1080501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,20755.0,,0.0,0,,RPWNMLOKNHOFFCQ47CA,0.0,0.0,0.0,,,108_02
溪口鄉,土地,坪頂段310地號,93.09,,鄉村區,乙種建築用地,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,3223.0,,0.0,0,,RPPNMLPKNHOFFCQ86CA,0.0,0.0,0.0,,,108_02
太保市,房地(土地+建物),嘉義縣太保市過溝里１８鄰麻太路６５巷２４號,80.0,住,,,1080403,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,830428.0,161.45,5,1,3,有,無,4800000,29731.0,,0.0,0,,RPPNMLLKMHOFFDQ56DA,161.45,0.0,0.0,,,108_02
朴子市,房地(土地+建物),嘉義縣朴子市四維路二段２６１巷１弄４１號,99.85,住,,,1080401,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070611.0,214.74,3,2,2,有,無,9550000,44472.0,,0.0,0,,RPPNMLMKMHOFFBQ98CA,197.67,0.0,17.07,,,108_02
布袋鎮,土地,貴舍段253地號,5038.0,,一般農業區,養殖用地,1080401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1612160,320.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLRKMHOFFBQ96DA,0.0,0.0,0.0,,,108_02
布袋鎮,土地,景山段672-6地號,20.42,住,,,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,3918.0,,0.0,0,,RPUNMLMJNHOFFBQ86CA,0.0,0.0,0.0,,,108_02
義竹鄉,房地(土地+建物),嘉義縣義竹鄉義竹２９２之１３號,95.7,住,,,1080402,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041112.0,190.82,5,2,3,有,無,4880000,25574.0,,0.0,0,,RPVNMLQKMHOFFBQ37CA,171.11,0.0,19.71,,,108_02
朴子市,土地,新寮段617地號,230.94,農,,,1080401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,6062.0,,0.0,0,,RPQNMLTKMHOFFBQ27DA,0.0,0.0,0.0,,,108_02
梅山鄉,土地,過山段過山小段8-19地號,17559.0,,工業區,丁種建築用地,1080409,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,146265813,8330.0,,0.0,0,,RPPNMLRJNHOFFEQ17CA,0.0,0.0,0.0,,,108_02
梅山鄉,土地,梅東段235-2地號,1096.0,農,,,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4144000,3781.0,,0.0,0,,RPPNMLLJNHOFFEQ56CA,0.0,0.0,0.0,,,108_02
番路鄉,土地,大湖段118-3地號,7754.85,,森林區,農牧用地,1080403,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,97.0,,0.0,0,親友、員工或其他特殊關係間之交易。；畸零地或有合併使用之交易。；,RPSNMLMLMHOFFEQ07CA,0.0,0.0,0.0,,,108_02
義竹鄉,土地,埤子頭段埤前小段1466地號,2930.0,,特定農業區,農牧用地,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,614.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLRKMHOFFBQ17DA,0.0,0.0,0.0,,,108_02
六腳鄉,土地,港尾寮新段233地號,64.9,,鄉村區,乙種建築用地,1080401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,981600,15125.0,,0.0,0,,RPTNMLRKMHOFFBQ37DA,0.0,0.0,0.0,,,108_02
六腳鄉,土地,灣內段灣內小段158地號,1823.0,,特定農業區,農牧用地,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2734500,1500.0,,0.0,0,,RPQNMLLLMHOFFBQ56DA,0.0,0.0,0.0,,,108_02
水上鄉,土地,忠和段117-1地號,176.62,,山坡地保育區,交通用地,1080402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,166044,940.0,,0.0,0,政府機關協議價購,RPXNMLMLMHOFFDQ47CA,0.0,0.0,0.0,,,108_02
水上鄉,土地,忠和段304-1地號,85.06,,特定農業區,交通用地,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,131843,1550.0,,0.0,0,政府機關協議價購,RPOOMLMLMHOFFDQ66CA,0.0,0.0,0.0,,,108_02
民雄鄉,房地(土地+建物),嘉義縣民雄鄉平和村雙援３５４號,82.0,,特定農業區,甲種建築用地,1080401,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840614.0,62.04,3,2,2,有,無,2500000,40297.0,,0.0,0,,RPPNMLQLMHOFFCQ96CA,60.13,0.0,1.91,,,108_02
新港鄉,土地,中工段64-12地號,99.0,,工業區,丁種建築用地,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,838500,8470.0,,0.0,0,,RPQNMLRKMHOFFCQ07CA,0.0,0.0,0.0,,,108_02
新港鄉,土地,三間厝段288-18地號,209.0,,鄉村區,乙種建築用地,1080408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1928000,9225.0,,0.0,0,,RPRNMLRKMHOFFCQ17CA,0.0,0.0,0.0,,,108_02
義竹鄉,土地,牛稠底段新富小段415地號,2261.0,,特定農業區,農牧用地,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,1017.0,,0.0,0,,RPOOMLQKMHOFFBQ76CA,0.0,0.0,0.0,,,108_02
大林鎮,土地,明和段242地號,176.0,住,,,1080401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6388800,36300.0,,0.0,0,,RPPNMLTKMHOFFCQ37EA,0.0,0.0,0.0,,,108_02
民雄鄉,土地,葉子寮段90-12地號,154.81,,一般農業區,甲種建築用地,1080402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,4845.0,,0.0,0,,RPQNMLMLMHOFFCQ86EA,0.0,0.0,0.0,,,108_02
