鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
萬丹鄉,土地,社上段948-7地號,92.27,,鄉村區,乙種建築用地,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,30346.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTNMLKKNHOFFAT96DA,0.0,0.0,0.0,,,108_02
佳冬鄉,土地,塭豐段2506地號,1.29,,一般農業區,甲種建築用地,1080501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,23256.0,,0.0,0,,RPQNMLKKNHOFFFT07CA,0.0,0.0,0.0,,,108_02
高樹鄉,土地,長榮段811地號,2847.0,農,,,1080507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2280000,801.0,,0.0,0,,RPRNMLTJNHOFFBT67DA,0.0,0.0,0.0,,,108_02
里港鄉,土地,大港洋段1167-21地號,12.0,都市：其他:道路用地,,,1080503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67200,5600.0,,0.0,0,,RPQNMLKLNHOFFBT86DA,0.0,0.0,0.0,,,108_02
里港鄉,土地,大港洋段1167-19地號,36.0,都市：其他:道路用地,,,1080503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,201600,5600.0,,0.0,0,,RPRNMLKLNHOFFBT96DA,0.0,0.0,0.0,,,108_02
枋寮鄉,土地,中華段180地號,350.63,農,,,1080501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,17682.0,,0.0,0,,RPTNMLOKNHOFFFT77CA,0.0,0.0,0.0,,,108_02
竹田鄉,土地,神農段1179地號,169.83,農,,,1080503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,376400,2216.0,,0.0,0,畸零地或有合併使用之交易。；,RPPOMLNKNHOFFCT07CA,0.0,0.0,0.0,,,108_02
新園鄉,土地,中興段703-5地號,99.61,住,,,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1045905,10500.0,,0.0,0,,RPPNMLPKNHOFFDT27CA,0.0,0.0,0.0,,,108_02
林邊鄉,土地,塭岸段601-5地號,87.47,住,,,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,860000,9832.0,,0.0,0,,RPQNMLOKNHOFFDT27CA,0.0,0.0,0.0,,,108_02
東港鎮,土地,大東段631-5地號,248.76,住,,,1080501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9782500,39325.0,,0.0,0,,RPSNMLOKNHOFFDT47CA,0.0,0.0,0.0,,,108_02
