鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
東河鄉,土地,北都蘭段309-1地號,4000.0,,風景區,農牧用地,1080503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,2000.0,,0.0,0,,RPPNMLNKNHOFFBV07CA,0.0,0.0,0.0,,,108_02
台東市,土地,建華段838地號,27.89,住,,,1080402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168600,6045.0,,0.0,0,,RPPNMLRKMHOFFAV27CA,0.0,0.0,0.0,,,108_02
台東市,土地,豐成段292地號,284.14,,特定農業區,農牧用地,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,5631.0,,0.0,0,含增建或未登記建物。；,RPOOMLQKMHOFFAV17CA,0.0,0.0,0.0,,,108_02
海端鄉,土地,霧鹿段366地號,1390.0,,森林區,農牧用地,1080405,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,719.0,,0.0,0,本件買賣包含未保存登記之倉庫,RPQNMLKMMHOFFCV07CA,0.0,0.0,0.0,,,108_02
綠島鄉,土地,下南寮段398-1地號,506.11,都市：其他:旅遊服務區,,,1080408,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,12843.0,,0.0,0,雙方自行訂立買賣契約包含公共設施保留地之交易。；,RPPNMLTKMHOFFAV47CA,0.0,0.0,0.0,,,108_02
台東市,土地,德安段43-2地號,68.96,都市：其他:道路用地,,,1080401,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,441344,6400.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLTKMHOFFAV67CA,0.0,0.0,0.0,,,108_02
台東市,土地,新生段805地號,340.0,都市：其他:公共設施保留地,,,1080405,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7931520,23328.0,,0.0,0,親友、員工或其他特殊關係間之交易。；包含公共設施保留地之交易。；,RPQNMLTKMHOFFAV67DA,0.0,0.0,0.0,,,108_02
卑南鄉,土地,牧場段185地號,1435.81,,一般農業區,農牧用地,1080415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,418.0,,0.0,0,,RPPNMLMLMHOFFAV96DA,0.0,0.0,0.0,,,108_02
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路５３巷３號七樓之３,8.08,都市：其他:旅?用地,,,1080401,土地2建物1車位0,七層,八層,套房(1房1廳1衛),其他,鋼筋混凝土造,830930.0,37.61,1,1,1,有,無,580000,15421.0,,0.0,0,,RPRNMLQLMHOFFDV77CA,27.74,0.0,3.8,,,108_02
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路５３巷５號六樓之４３,10.39,商,,,1080412,土地2建物1車位0,六層,八層,套房(1房1廳1衛),其他,鋼筋混凝土造,840714.0,41.1,1,1,1,有,有,450000,10949.0,,0.0,0,,RPPNMLOLMHOFFDV37CA,29.04,3.8,0.0,,,108_02
