鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
士林區,房地(土地+建物)+車位,臺北市士林區芝山段一小段572及619地號A1棟10樓,99.48,住,,,1030817,土地2建物1車位3,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,500.48,3,2,3,有,無,136700000,337721.0,坡道平面,119.1,7900000,,RPXNMLOJLHOFFEA58CB,太子華威,,108_02
中山區,房地(土地+建物),臺北市中山區長安東路二段118號9樓,11.36,商,,,1071003,土地3建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.57,2,1,2,有,無,27200000,278774.0,,0.0,0,,RPTNMLLKLHOFFCA77CB,泛亞長安,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁A5戶,16.48,住,,,1070817,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.04,2,2,1,有,無,15800000,151410.0,坡道平面,38.52,2700000,,RPROMLLKLHOFFBA57CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁A4戶,16.11,住,,,1070729,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.2,2,2,1,有,無,15000000,148184.0,坡道平面,38.52,2600000,,RPTOMLLKLHOFFBA77CB,隱苑,,108_02
萬華區,房地(土地+建物),臺北市萬華區寶興街140巷3號旁A7戶,11.4,住,,,1070805,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.52,2,2,1,有,無,14180000,163893.0,,0.0,0,,RPVOMLLKLHOFFBA97CB,隱苑,,108_02
萬華區,房地(土地+建物),臺北市萬華區寶興街140巷3號旁A3戶,11.4,住,,,1070709,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.52,2,2,1,有,無,12950000,149676.0,,0.0,0,,RPWOMLLKLHOFFBA08CB,隱苑,,108_02
萬華區,房地(土地+建物),臺北市萬華區寶興街140巷3號旁A2戶,11.03,住,,,1070708,土地1建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.68,2,2,1,有,無,12020000,143642.0,,0.0,0,,RPXOMLLKLHOFFBA18CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁A6戶,15.7,住,,,1070716,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.12,2,2,1,有,無,15450000,153561.0,坡道平面,35.44,2600000,,RPPPMLLKLHOFFBA47CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁B6戶,21.93,住,,,1071025,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.38,3,2,2,有,無,21600000,147818.0,坡道平面,38.52,2700000,,RPQPMLLKLHOFFBA57CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁B3戶,21.15,住,,,1070729,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.45,3,2,2,有,無,19680000,136629.0,坡道平面,35.44,2600000,,RPRPMLLKLHOFFBA67CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁B2戶,27.01,住,,,1070810,土地1建物1車位2,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,204.9,3,2,2,有,無,21800000,128265.0,坡道平面,77.04,5400000,,RPSPMLLKLHOFFBA77CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁A12戶,16.11,住,,,1070816,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.2,2,2,1,有,無,15600000,154159.0,坡道平面,38.52,2700000,,RPUPMLLKLHOFFBA97CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁A11戶,16.08,住,,,1070703,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.96,2,2,1,有,無,16050000,162390.0,坡道平面,35.44,2000000,,RPVPMLLKLHOFFBA08CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁A13戶,16.94,住,,,1070818,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.54,2,2,1,有,無,16700000,162968.0,坡道平面,42.02,2600000,,RPWPMLLKLHOFFBA18CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁A10戶,16.11,住,,,1070702,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.2,2,2,1,有,無,15780000,157505.0,坡道平面,38.52,2600000,,RPOQMLLKLHOFFBA47CB,隱苑,,108_02
萬華區,房地(土地+建物)+車位,臺北市萬華區寶興街140巷3號旁A14戶,16.11,住,,,1070818,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.2,2,2,1,有,無,15980000,158700.0,坡道平面,38.52,2700000,,RPPQMLLKLHOFFBA57CB,隱苑,,108_02
