鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
七堵區,房地(土地+建物)+車位,基隆市七堵區A1棟三樓,28.28,住,,,1071104,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.06,3,2,2,有,無,12310000,115158.0,坡道平面,33.36,1750000,,RPOOMLRLLHOFFCC28CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A1棟六樓,28.28,住,,,1071010,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.06,3,2,2,有,無,13500000,127554.0,坡道平面,32.55,1700000,,RPPOMLRLLHOFFCC38CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A1棟七樓,28.28,住,,,1071005,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.06,3,2,2,有,無,12650000,118866.0,坡道平面,33.36,1750000,,RPQOMLRLLHOFFCC48CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A1棟八樓,28.28,住,,,1071014,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.06,3,2,2,有,無,12490000,116636.0,坡道平面,32.55,1700000,,RPROMLRLLHOFFCC58CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A1棟九樓,28.28,住,,,1070803,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.06,3,2,2,有,無,12430000,117012.0,坡道平面,33.36,1700000,,RPSOMLRLLHOFFCC68CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A1棟十一樓,28.28,住,,,1070705,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.06,3,2,2,有,無,12490000,117666.0,坡道平面,33.36,1700000,,RPTOMLRLLHOFFCC78CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A1棟十二樓,28.28,住,,,1071022,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.06,3,2,2,有,無,12790000,119302.0,坡道平面,33.36,1850000,,RPUOMLRLLHOFFCC88CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A2棟六樓,33.64,住,,,1070824,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.26,4,2,2,有,無,14380000,108896.0,坡道平面,33.36,1650000,,RPXOMLRLLHOFFCC56CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A2棟七樓,33.94,住,,,1070630,土地1建物1車位2,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.26,4,2,2,有,無,16080000,151784.0,坡道平面,66.72,3400000,,RPOPMLRLLHOFFCC38CB,大河戀,,108_02
七堵區,房地(土地+建物)+車位,基隆市七堵區A2棟九樓,33.64,住,,,1070714,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.26,4,2,2,有,無,14800000,111634.0,坡道平面,33.36,1750000,,RPPPMLRLLHOFFCC48CB,大河戀,,108_02
